filename,compressed,uncompressed
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Data.lua,9646,111233
editor/fs,59739,111203
editor/gui_clipping,54687,110479
editor/scene__init,35401,109399
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Animations.lua,9231,108477
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Net.lua,10373,108235
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Networking.lua,15294,106980
splash.png,103703,106623
editor/gviz,55607,106073
editor/texture_set,50916,105987
SourceSansPro-Italic.ttf,53049,103828
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/boot_open_project,50031,103494
lua-annotations/bullet3d.lua,15829,102912
_unpack/shared/lua-annotations/bullet3d.lua,15829,102912
doc/gui_script.cpp_doc.sdoc,17251,102692
editor/code/data__init,28210,102447
doc/dmsdk-graphics-graphics.h_doc.sdoc,14765,102013
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Diagnostics.lua,8939,101323
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Rendering.PostProcessing.lua,7775,100534
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/luv/library/uv.lua,22834,100483
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Experimental.Rendering.lua,7763,100372
editor/scene_shapes,48806,98264
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/resource_update,48488,97409
_unpack/x86_64-linux/bin/lsp/lua/changelog.md,24594,96092
editor/atlas__init,30104,95964
editor/analytics,50333,94935
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Reflection.lua,8354,94769
localization/zh_CN.editor_localization,24888,94531
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.XR.lua,13390,94096
_unpack/x86_64-linux/bin/lsp/lua/script/vm/compiler.lua,15170,93733
lua-annotations/b2d.lua,12518,93683
_unpack/shared/lua-annotations/b2d.lua,12518,93683
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Linq.lua,4592,93016
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.UI.lua,8910,92835
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Analytics.lua,7844,92792
icons/app.iconset/icon_512x512.png,91065,91745
icons/app.iconset/icon_256x256@2x.png,91065,91745
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Globalization.lua,6073,90838
_unpack/x86_64-linux/lib/libnewt_head.so,29822,89248
editor/tile_source__init,26936,88021
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.VFX.lua,6208,87581
games/skullhorde.jpg,87328,87487
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Security.AccessControl.lua,5335,87368
editor/notifications,42216,86741
editor/disk,43128,85887
editor/game_object_common,41759,85579
editor/mouse_binding,42014,84914
editor/attachment,41176,84498
editor/pose,41517,83324
lua-annotations/gui.lua,15476,83115
_unpack/shared/lua-annotations/gui.lua,15476,83115
editor/engine/native_extensions,41455,82822
editor/particle_lib,40956,82632
icons/svg_icons.html,18562,81990
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.IO.lua,6586,81973
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Threading.Tasks.lua,3591,81776
editor/editor_extensions/commands,40229,80904
libexec/x86_64-linux/liboggz.so,28902,80120
editor/code/script_intelligence,37496,79819
editor/app_manifest__init,24669,79439
editor/git,41881,79184
_unpack/x86_64-linux/bin/lsp/lua/script/core/completion/completion.lua,13684,78956
games/boreblasters.jpg,78476,78585
editor/core,39572,78545
editor/collection__init,22466,78453
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Threading.lua,6681,78425
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Numerics.lua,4569,78310
editor/code_completion,40443,78145
libdecora_sse.so,31882,77816
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42179,77450
editor/pipeline,38243,76427
localization/es_ES.editor_localization,19922,76367
editor/engine,40086,76289
editor/protobuf_forms,37095,75696
editor/tile_map__init,24793,75513
dynamo/graph__init.class,24701,75216
builtins/scripts/mobdebug.lua,19766,75143
editor/texture_util,36590,75030
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
doc/luasocket-luasocket.doc_h_doc.sdoc,10783,73322
libprism_sw.so,33864,73192
editor/code/script_annotations,34862,72830
editor/resource_watch,36459,72649
internal/node__init.class,23344,72394
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Net.Sockets.lua,5944,71063
editor/editor_extensions/docs,23197,70812
games/tinyracing.jpeg,70195,70354
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Runtime.InteropServices.ComTypes.lua,6218,69558
antlr/CppCodeGenerator.class,31830,69247
editor/progress,34967,69172
_unpack/x86_64-linux/bin/lsp/lua/script/parser/luadoc.lua,11227,68927
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
editor/code/script_compilation,33083,68567
editor/scene_cache,33943,66932
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Data.SqlClient.lua,5968,66790
games/familyisland.jpg,66499,66615
logo_blue.png,63647,64801
Defold/logo_blue.png,64801,64801
editor/keymap,31613,64114
editor/light__init,19329,63317
editor/types__init,19063,63230
libprism_es2.so,23094,62480
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/lovr/library/lovr/physics.lua,9893,62468
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Security.Permissions.lua,3986,62304
editor/fxui/combo_box,31630,62164
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Xml.Serialization.lua,4619,62107
editor/render_util,30197,61710
editor/editor_extensions/ui_docs,31393,61677
google/protobuf/descriptor.proto,16464,61186
editor/editor_localization_bundle,28291,60825
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Xml.Schema.lua,4990,60723
antlr/CSharpCodeGenerator.class,28367,60371
lib/luajit-share.zip,58004,59551
editor/defold_project_search,29874,59450
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Runtime.Serialization.lua,4448,59270
editor/lsp/async,30562,59228
editor/background,28511,59139
editor/code/script__init,19496,59101
editor/editor_extensions/zip,30448,58401
editor/lsp/project,29887,58024
editor/console__init,18802,57895
doc/gameobject_script.cpp_doc.sdoc,9859,57625
doc/scripts-script_resource.cpp_doc.sdoc,10063,57574
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Data.Common.lua,5384,57519
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.ComponentModel.Design.lua,4802,57501
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,7225,57389
editor/build,28733,57204
editor/pipeline/bob,28935,57002
editor/boot,29708,56472
editor/pipeline/shader_gen,28395,56471
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/render-render_script.cpp_doc.sdoc,11566,55664
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Playables.lua,6735,55222
antlr/PythonCodeGenerator.class,27221,54595
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Security.Cryptography.X509Certificates.lua,3925,54065
editor/ui/bindings,27404,53678
editor/resource__init,15973,53591
editor/editor_extensions/actions,27627,53522
editor/protobuf__init,16052,53499
editor/game_object__init,16617,53483
doc/src-script_vmath.cpp_doc.sdoc,8543,53089
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Net.NetworkInformation.lua,4412,52892
editor/editor_extensions/prefs_functions,26246,52884
editor/sentry,27171,52530
editor/diff_view,25925,52391
games/fatesofort.jpg,52236,52268
libavplugin-57.so,19699,52264
libavplugin-56.so,19708,52264
libavplugin-ffmpeg-58.so,19703,52264
libavplugin-ffmpeg-56.so,19723,52264
libavplugin-ffmpeg-57.so,19702,52264
libavplugin-ffmpeg-62.so,19705,52152
libavplugin-ffmpeg-59.so,19709,52144
libavplugin-ffmpeg-61.so,19709,52144
libavplugin-ffmpeg-60.so,19708,52144
_unpack/x86_64-linux/bin/lsp/lua/locale/ja-jp/meta.lua,12213,52069
_unpack/x86_64-linux/bin/lsp/lua/script/provider/provider.lua,8537,52057
libavplugin-54.so,18757,52024
editor/model__init,16839,51957
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/lovr/library/lovr/data.lua,11558,51877
libfxplugins.so,18800,51752
editor/input,25902,51001
editor/color_dropper,24325,50798
games/solitairejazztravel.jpg,50345,50523
editor/defold_project__init,16816,50498
editor/gl/light,24934,50175
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Timeline.lua,4285,50140
editor/ui/fuzzy_combo_box,25793,49688
editor/graph_util,23977,49477
editor/editor_extensions/ui_docs__init,17596,49373
builtins/fonts/vera_mo_bd.ttf,27238,49052
doc/scripts-bullet3d-script_bullet3d_constraint.cpp_doc.sdoc,5836,48930
editor/error_reporting,25238,48552
editor/ui/updater,24514,48483
editor/scene_async,25163,48222
editor/camera__init,14861,48153
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.CodeDom.lua,3366,47969
_unpack/x86_64-linux/bin/lsp/lua/locale/ja-jp/script.lua,13106,47166
editor/code/syntax,23442,46971
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Text.lua,2942,46599
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.AI.lua,7545,46368
_unpack/x86_64-linux/bin/lsp/lua/locale/es-419/meta.lua,11804,46285
games/plaguelords.jpg,46166,46273
libexec/x86_64-linux/oggz-validate,12237,46040
editor/shared_editor_settings,22967,46030
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/lovr/library/lovr/math.lua,8450,45931
lua-annotations/render.lua,10076,45787
_unpack/shared/lua-annotations/render.lua,10076,45787
_unpack/shared/lua-annotations/editor.editor_script,7922,45704
lua-annotations/editor.editor_script,7922,45704
dialogs.css,5721,45515
editor/model_loader,23496,45473
editor/prefs__init,14979,45424
editor/recent_files,23410,45373
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/meta.lua,11650,45265
editor/editor_extensions/http_server,23131,45233
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Runtime.CompilerServices.lua,4272,45153
org/objectweb/asm/ClassReader.class,22697,45120
games/lookyourloot.jpg,44393,44569
editor/workspace__init,14426,44472
games/duozombies.jpg,44021,44360
editor/fuzzy_text,23200,44312
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Security.Policy.lua,3300,44034
editor/sprite__init,14488,43919
editor/engine_profiler,21830,43869
editor/editor_extensions/ui_components__init,14471,43861
editor/resource_dialog,22570,43673
_unpack/x86_64-linux/lib/libnativewindow_drm.so,10365,43584
editor/rig,22133,43556
editor/texture/engine,22475,43481
libexec/x86_64-linux/libogg.so,20921,43288
lua-annotations/graphics.lua,4639,43005
_unpack/shared/lua-annotations/graphics.lua,4639,43005
_unpack/shared/lua-annotations/meta.editor_script,5612,43002
lua-annotations/meta.editor_script,5612,43002
editor/lsp/server__init,13946,42671
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/meta.lua,10932,42651
editor/properties__init,14406,42559
editor/model_util,20448,42226
doc/dmsdk-resource-resource.h_doc.sdoc,5240,41601
editor/slice9,21398,41465
_unpack/x86_64-linux/bin/lsp/lua/locale/es-419/script.lua,12620,41191
javax/vecmath/Matrix4d.class,16540,41153
editor/render_program_utils,19966,41138
editor/lsp__init,13423,41127
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Collections.Generic.lua,2904,40597
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Xml.Linq.lua,2798,40527
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/meta.lua,12087,40524
editor/validation,21660,40523
editor/gl__init,10889,40463
lua-annotations/resource.lua,7920,40420
_unpack/shared/lua-annotations/resource.lua,7920,40420
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/meta.lua,12127,40224
editor/curve_view__init,13391,40053
_unpack/x86_64-linux/bin/lsp/lua/locale/pt-br/script.lua,12385,40042
editor/material__init,13737,40026
editor/editor_tab,19567,39690
editor/http_server/prefs,19869,39609
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.iOS.lua,5045,39524
_unpack/x86_64-linux/lib/libnativewindow_x11.so,10590,39416
internal/transaction__init.class,12196,39359
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/Defold/library/luasocket.lua,6915,39316
editor/cljfx_form_view__init,13737,39172
_unpack/shared/lua-annotations/go.lua,6752,38940
lua-annotations/go.lua,6752,38940
editor/game_object_non_editable__init,10344,38638
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/Defold/library/gui.lua,8460,38536
editor/editor_extensions/graph__init,13339,38179
editor/doc,20244,37965
editor/gl/types,19665,37794
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.Tilemaps.lua,4567,37778
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Data.OleDb.lua,3701,37630
_unpack/x86_64-linux/bin/lsp/lua/locale/en-us/script.lua,11520,37300
javax/vecmath/Matrix4f.class,15463,37124
editor/ui/proxy,10994,36721
javafx-swt.jar,34646,36680
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-tw/script.lua,12370,36670
doc/dmsdk-gameobject-component.h_doc.sdoc,4238,36590
_unpack/x86_64-linux/bin/lsp/lua/locale/zh-cn/script.lua,12351,36490
_unpack/x86_64-linux/bin/lsp/lua/script/parser/guide.lua,6576,36380
doc/scripts-box2d-v3-script_box2d_joint_v3.cpp_doc.sdoc,2835,36123
_unpack/x86_64-linux/bin/lsp/lua/locale/ja-jp/setting.lua,9636,36061
icons/document.iconset/icon_256x256.png,35882,36060
icons/document.iconset/icon_128x128@2x.png,35882,36060
editor/code/data/LayoutInfo,16322,36025
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.EventSystems.lua,3058,35827
editor/debug_view__init,12161,35494
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/Cocos4.0/library/cc/Node.lua,7318,35394
_unpack/x86_64-linux/bin/lsp/lua/locale/es-419/setting.lua,9564,35352
editor/code/shader_compilation,17068,35346
editor/ns_batch_builder,18431,35291
editor/editor_extensions/prefs_docs,16713,35196
icons/app.iconset/icon_128x128@2x.png,34815,34940
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,17999,34773
editor/gl/shader/ShaderLifecycle,15178,34623
doc/dmsdk-script-script.h_doc.sdoc,5088,34533
editor/util,18146,34504
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.PlayerLoop.lua,2116,34430
cljs/tools/reader.cljs,8447,34392
editor/asset_browser__init,12105,34384
editor/scene_tools__init,12189,34287
_unpack/shared/luajit/jit/dis_x86.lua,10498,34234
editor/handler__init,11371,34231
editor/resource/FileResource,14970,34213
_unpack/x86_64-linux/bin/lsp/lua/meta/3rd/love2d/library/love/audio.lua,7029,34210
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/System.Net.Http.Headers.lua,2358,34140
doc/scripts-box2d-script_box2d.cpp_doc.sdoc,4482,34139
editor/gl/pass,18840,33960
_unpack/x86_64-linux/bin/lsp/lua/meta/default utf8/UnityEngine.WSA.lua,4021,33940
editor/math__init,10491,33844
doc/dmsdk-render-render.h_doc.sdoc,4254,33789
editor/label__init,11660,33724
doc/scripts-script_physics.cpp_doc.sdoc,6357,33689
editor/cubemap__init,11190,33651
lua-annotations/vmath.lua,6896,33550
_unpack/shared/lua-annotations/vmath.lua,6896,33550
editor/web_server,18060,33318
editor/yaml,16508,33264
editor/notifications_view,16305,32971
antlr/actions/csharp/ActionLexer.class,11333,32774
doc/scripts-box2d-v3-script_box2d_body_v3.cpp_doc.sdoc,4364,32760
