symbol_group_name,vmsize,filesize
_dmSoundDDF_* (library),441,416
__glfwCreateStandardCursorCocoa,440,440
_deflateParams,436,436
btJacobianEntry,436,436
_strfmt_* (library),436,436
btDbvtNodeEnumerator,436,436
mvkCompressDecompress(),432,432
MVKInflectionMap<>,432,432
_jit_* (library),432,432
_err_* (library),432,432
dmPoolAllocator,432,432
_collect_* (library),428,428
_vkCmdCopyQueryPoolResults,428,428
__glfwGetVideoModesCocoa,424,424
mvkWaitSemaphores(),424,424
dmPPrint,424,424
-[CAMetalLayer(MoltenVK) privateScreenMVKImpl],420,420
ResourceChunkCacheDebugChunks(),420,420
_updateCursorMode,420,420
_vkCmdDispatchBase,420,420
mvkWaitForFences(),420,420
b2EdgeAndPolygonContact,420,420
b2PolygonContact,420,420
_ZN24MVKShaderLibraryCompiler13newMTLLibraryEP8NSStringRKN3mvk30SPIRVToMSLConversionResultInfoE_* (library),412,412
b2EdgeAndCircleContact,412,412
b2PolygonAndCircleContact,412,412
-[GLFWContentView performDragOperation:],408,408
_ZN28MVKTimelineSemaphoreMTLEvent12registerWaitEP14MVKFenceSitterPK19VkSemaphoreWaitInfoj_* (library),408,408
spvPushOperandTypes(),408,408
b2CircleContact,404,404
MVKCmdSetSampleLocations,403,403
_vkCmdDrawIndexed,400,400
_vkCmdPushDescriptorSetKHR,400,400
_vkCmdSetStencilOp,400,400
_inflateCopy,392,392
_loop_* (library),392,392
_vkCmdDraw,392,392
_vkCmdDrawIndexedIndirect,392,392
_vkCmdDrawIndirect,392,392
_vkCmdFillBuffer,392,392
_vkCmdPushDescriptorSetWithTemplateKHR,392,392
_vkCmdUpdateBuffer,392,392
b2AABB,392,392
_mcode_* (library),392,392
btNullPairCache,392,392
dmZip,392,392
MVKTraceVulkanCallStartImpl(),388,388
__glfwChooseVideoMode,388,388
_vkCmdDispatch,388,388
_brainpoolP512r1_* (library),388,388
__glfwSetCursorPosCocoa,384,384
_func,384,384
_inflateReset2,384,384
mvkGetAvailableMTLDevicesArray(),384,384
mvkVkDescriptorTypeName(),380,380
MVKSemaphoreSubmitInfo,380,380
_argv2ctype,376,376
_deflateBound,376,376
_vkCmdBeginQuery,376,376
_vkCmdBindIndexBuffer,376,376
_vkCmdResetQueryPool,376,376
_vkCmdWriteTimestamp,376,376
_vkCmdWriteTimestamp2,376,376
mvkGetVulkanVersionString(),376,376
spvExtInstImportTypeGet(),376,376
dmRenderDDF,376,376
MVKDeviceObjectPool<>,374,374
_glfwInit,372,372
_terminate,372,372
jc,372,372
_dmMeshDDF_* (library),370,352
_vkCmdDispatchIndirect,368,368
_vkCmdEndQuery,368,368
_vkCmdResetEvent,368,368
_vkCmdResetEvent2,368,368
_vkCmdSetEvent,368,368
_vkCmdSetEvent2,368,368
_vkCmdSetStencilCompareMask,368,368
_vkCmdSetStencilReference,368,368
_vkCmdSetStencilWriteMask,368,368
__glfwDestroyWindowCocoa,364,364
__glfwSetWindowMonitorNull,364,364
__glfwGetScancodeNameCocoa,360,360
_top_* (library),360,360
spvInstructionAddWord(),360,360
_var_* (library),356,356
_vkCmdBeginDebugUtilsLabelEXT,356,356
_vkCmdDebugMarkerBeginEXT,356,356
_vkCmdDebugMarkerInsertEXT,356,356
_vkCmdInsertDebugUtilsLabelEXT,356,356
_vkCmdNextSubpass2,356,356
__glfwInitOSMesa,352,352
_optset,352,352
_searchpath,352,352
MVKCmdDebugMarkerInsert,346,346
_find_* (library),344,344
_vkCmdDebugMarkerEndEXT,344,344
_vkCmdEndDebugUtilsLabelEXT,344,344
__glfwInitNull,340,340
_glfwCreateCursor,340,340
_vkCmdEndRenderPass2,340,340
_vkCmdNextSubpass,340,340
_vkCmdSetSampleLocationsEXT,340,340
mvkVkComponentMappingsMatch(),340,340
_secp521r1_* (library),340,340
_vulkan_* (library),338,338
MVKCmdDebugMarkerBegin,337,337
ResourceChunkCacheEvictPathHash(),336,336
__glfwTerminateJoysticksCocoa,336,336
_vkCmdSetDepthBias,336,336
removeleaf(),336,336
dmPhysicsDDF,336,336
_vkCmdEndRenderPass,332,332
_vkCmdEndRendering,332,332
mz_uncompress2(),332,332
MVKPipelineCommandEncoderState,329,329
MVKCmdDispatchIndirect,329,329
_slide_* (library),328,328
_vkCmdSetBlendConstants,328,328
_vkCmdSetDepthClampEnableEXT,324,324
_vkCreateDevice,324,324
dmStrError(),324,324
_info_* (library),324,324
[__DATA],320,28
_glfwCreateStandardCursor,320,320
_vkCmdSetDepthBounds,320,320
_zdefault_* (library),320,320
_rescale_* (library),320,320
MVKStorageBufferDynamicDescriptor,320,320
MVKUniformBufferDynamicDescriptor,320,320
_glfwInitHint,316,316
_vkCmdSetCullMode,316,316
_vkCmdSetDepthBiasEnable,316,316
_vkCmdSetDepthBoundsTestEnable,316,316
_vkCmdSetDepthClipEnableEXT,316,316
_vkCmdSetDepthCompareOp,316,316
_vkCmdSetDepthTestEnable,316,316
_vkCmdSetDepthWriteEnable,316,316
_vkCmdSetFrontFace,316,316
_vkCmdSetLineWidth,316,316
_vkCmdSetPatchControlPointsEXT,316,316
_vkCmdSetPolygonModeEXT,316,316
_vkCmdSetPrimitiveRestartEnable,316,316
_vkCmdSetPrimitiveTopology,316,316
_vkCmdSetRasterizerDiscardEnable,316,316
_vkCmdSetStencilTestEnable,316,316
b2EdgeSeparation(),316,316
mz_adler32(),316,316
_mmap_* (library),316,308
_ZN28MVKPresentableSwapchainImage22presentCAMetalDrawableEPU27objcproto16MTLCommandBuffer11objc_* (library),316,316
_ConfigFileGetInt,312,312
_mgf_* (library),312,312
_poly1305_* (library),312,312
MVKResource,312,312
_extra_* (library),312,312
MVKCmdCopyQueryPoolResults,311,311
MVKStorageTexelBufferDescriptor,310,310
MVKUniformTexelBufferDescriptor,310,310
SetContext(),308,308
_ConfigFileGetFloat,308,308
__glfwCreateCursorCocoa,308,308
stbi__get16be(),308,308
_ZN26MVKComputePipelineCompiler26newMTLComputePipelineStateEP28MTLComputePipelineDescriptor_* (library),308,308
mz_error(),308,308
MVKInputAttachmentDescriptor,307,307
MVKStorageBufferDescriptor,305,305
MVKUniformBufferDescriptor,305,305
-[GLFWWindowDelegate windowDidResize:],304,304
_vkCmdSetSampleLocationsEnableEXT,304,304
btCapsuleShapeZ,304,304
