compileunits,vmsize,filesize
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btOverlappingPairCache.cpp,7172,53708
[section .debug_str],0,52950
src/gamesys/components/comp_sound.cpp,8640,52382
proto/rig/rig_ddf.cpp,17981,51909
src/dlib/sys_posix.cpp,6940,51817
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvtBroadphase.cpp,7740,50994
../package/bullet-2.77/src/BulletDynamics/Dynamics/btRigidBody.cpp,3425,50914
src/gamesys/scripts/script_buffer.cpp,13928,50905
src/render/font.cpp,9332,50387
src/gamesys/resources/res_gui.cpp,5388,49211
src/resource_preloader.cpp,9484,49068
src/gamesys/components/bullet3d/comp_collision_object_bullet3d.cpp,7800,48851
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCompoundCollisionAlgorithm.cpp,3832,48656
src/gameobject/comp_anim.cpp,10012,47363
../lib/android/android_init.c,7297,47306
src/render/program_utils.cpp,6300,46302
src/mbedtls/crypto/library/bignum.c,17672,46180
src/script_timer.cpp,8631,45949
src/devices/device_opensl.cpp,4260,45292
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCompoundShape.cpp,5944,44762
src/gamesys/scripts/window/script_window_android.cpp,1720,44379
src/gameobject/comp_script.cpp,10988,44113
src/gamesys/components/comp_collection_proxy.cpp,7864,43780
src/gamesys/gamesys_private.cpp,8128,43746
../Box2D/Dynamics/Contacts/b2ContactSolver.cpp,6384,43704
src/gamesys/resources/res_font.cpp,7408,43204
../Box2D/Dynamics/Joints/b2PrismaticJoint.cpp,5516,42670
src/script_table.cpp,9969,42237
src/render/constant.cpp,6740,42070
src/mbedtls/crypto/library/ecp.c,14772,41938
src/zlib/deflate.c,18554,41026
src/gamesys/components/comp_private.cpp,5524,40273
src/dlib/http_cache.cpp,9601,40122
src/gamesys/components/comp_collection_factory.cpp,5544,40095
../Box2D/Dynamics/b2ContactManager.cpp,7316,39700
src/dlib/configfile.cpp,7716,39130
proto/graphics/graphics_ddf.cpp,11619,39001
src/platform_window_glfw.cpp,5080,38982
src/gamesys/components/comp_camera.cpp,6236,38135
src/mbedtls/library/ssl_cli.c,10064,37708
../lib/android/android_window.c,7303,37267
../Box2D/Collision/b2DynamicTree.cpp,8084,37210
src/mbedtls/library/x509_crt.c,13228,37160
src/render/font_renderer.cpp,5944,36914
[section .eh_frame],36380,36380
src/dlib/http_client.cpp,9244,35923
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btGhostObject.cpp,3528,35846
proto/gameobject/gameobject_ddf.cpp,9484,35189
src/dlib/message.cpp,6745,34992
src/gamesys/components/comp_factory.cpp,5928,34876
../Box2D/Dynamics/Joints/b2RevoluteJoint.cpp,4632,34361
src/dlib/buffer.cpp,6936,34310
src/gameobject/gameobject_props.cpp,7528,34262
../lib/android/android_util.c,8176,33740
proto/gamesys/physics_ddf.cpp,11533,33661
../Box2D/Dynamics/Joints/b2GearJoint.cpp,4632,33417
../Box2D/Collision/b2TimeOfImpact.cpp,4640,32825
proto/gamesys/gamesys_ddf.cpp,8918,32758
src/render/camera.cpp,3912,32246
src/liveupdate.cpp,8956,32164
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionDispatcher.cpp,2580,31919
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexPlaneCollisionAlgorithm.cpp,2928,31600
src/mbedtls/crypto/library/rsa.c,12240,31488
../Box2D/Dynamics/Joints/b2WheelJoint.cpp,3644,31416
src/luacjson/lua_cjson.c,12496,31046
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btVoronoiSimplexSolver.cpp,4988,30980
src/render/compute.cpp,2784,30948
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_exception.cpp,3802,30489
src/dlib/log.cpp,5876,30344
../Box2D/Dynamics/b2Body.cpp,4772,30227
proto/gamesys/gui_ddf.cpp,9557,30120
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexShape.cpp,3224,30064
../lib/android/android_native_app_glue.c,5345,30017
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btBvhTriangleMeshShape.cpp,4500,29847
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btDefaultCollisionConfiguration.cpp,3592,29781
src/providers/provider_archive_mutable.cpp,5300,29633
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btOptimizedBvh.cpp,3016,29582
src/transcoder/graphics_transcoder_basisu.cpp,2820,28837
../Box2D/Dynamics/Joints/b2PulleyJoint.cpp,3400,28534
../lib/android/android_joystick.c,4644,28496
src/zlib/inflate.c,14110,28436
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btBoxBoxDetector.cpp,7508,28373
../Box2D/Collision/Shapes/b2GridShape.cpp,3868,28350
src/http_service.cpp,5300,28294
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSimulationIslandManager.cpp,3404,27652
../Box2D/Dynamics/Joints/b2WeldJoint.cpp,3092,27555
src/resource_chunk_cache.cpp,3152,27369
src/dlib/connection_pool.cpp,5272,27213
[section .data.rel.ro],27200,27200
src/sound_android.cpp,1193,26741
src/script_ddf.cpp,5464,26437
proto/input/input_ddf.cpp,11772,26422
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_personality.cpp,3451,26118
src/gamesys/scripts/script_collection_factory.cpp,5296,25976
src/zlib/trees.c,11163,25962
src/mbedtls/crypto/library/cipher_wrap.c,9696,25793
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCapsuleShape.cpp,3108,25761
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btMinkowskiPenetrationDepthSolver.cpp,3496,25650
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btRaycastCallback.cpp,1276,25191
../Box2D/Dynamics/b2Island.cpp,3616,25170
src/ddf/ddf.cpp,4672,25164
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btContinuousConvexCollision.cpp,1628,25160
../Box2D/Dynamics/Joints/b2DistanceJoint.cpp,2724,25147
src/hid.cpp,4896,24953
src/dlib/android.cpp,720,24818
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkPairDetector.cpp,2744,24807
src/resource_archive.cpp,5492,24735
src/gamesys/resources/res_texture.cpp,5292,24710
../Box2D/Dynamics/Joints/b2FrictionJoint.cpp,2308,24341
proto/particle/particle_ddf.cpp,8193,24104
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btTriangleMeshShape.cpp,2652,24092
../Box2D/Dynamics/Joints/b2RopeJoint.cpp,2480,23999
src/dlib/socket_posix.cpp,6768,23875
../Box2D/Collision/b2CollideEdge.cpp,3964,23826
src/gamesys/resources/res_tilegrid.cpp,3100,23787
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/SphereTriangleDetector.cpp,2428,23680
src/gamesys/resources/res_render_target.cpp,4428,23574
src/physics/box2d_defold/box2d_defold_debug_draw.cpp,1996,23511
src/gamesys/resources/res_textureset.cpp,3152,23440
../Box2D/Collision/b2Distance.cpp,3980,23324
src/render/font_renderer_default.cpp,5156,23114
../Box2D/Dynamics/Joints/b2MouseJoint.cpp,2116,23002
src/gameobject/res_collection.cpp,3500,22936
proto/gamesys/tile_ddf.cpp,6748,22927
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexHullShape.cpp,2420,22732
../Box2D/Dynamics/Contacts/b2Contact.cpp,2749,22719
../Box2D/Dynamics/b2Fixture.cpp,3196,22687
../Box2D/Collision/Shapes/b2PolygonShape.cpp,2532,22517
src/render/debug_renderer.cpp,3312,22250
src/gamesys/scripts/script_model.cpp,5952,22227
src/gamesys/resources/res_render_prototype.cpp,3312,22200
src/gamesys/resources/res_material.cpp,3256,21552
src/providers/provider_zip.cpp,3896,21516
src/gamesys/scripts/script_http.cpp,4680,21255
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexInternalShape.cpp,2080,21228
src/luasocket/options.c,5928,21109
src/mbedtls/crypto/library/oid.c,11672,20968
src/render/display_profiles.cpp,3268,20884
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_guard.cpp,974,20816
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btPolyhedralConvexShape.cpp,2156,20814
src/dlib/job_thread.cpp,2696,20717
src/gamesys/scripts/script_sys_gamesys.cpp,4220,20695
[section .dynsym],20688,20688
src/dlib/sslsocket.cpp,3984,20277
../package/bullet-2.77/src/LinearMath/btQuickprof.cpp,3240,20029
proto/render/font_ddf.cpp,6926,19699
src/gamesys/resources/res_mesh.cpp,4400,19662
src/gameobject/res_gameobject.cpp,2620,19572
src/gamesys/resources/res_collection_factory.cpp,2372,19445
src/gamesys/scripts/script_tilemap.cpp,5712,19375
src/ddf/ddf_math.cpp,6293,19292
src/providers/provider_archive.cpp,3188,19240
src/resource_manifest.cpp,3196,19113
src/extension.cpp,3336,18944
src/native/hid_native.cpp,3888,18877
src/gameobject/component.cpp,1736,18814
../lib/init.c,4004,18730
src/mbedtls/crypto/library/cipher.c,4840,18644
src/zlib/crc32.c,12356,18615
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionObject.cpp,1292,18487
src/gamesys/scripts/script_factory.cpp,4144,18396
src/gamesys/gamesys_resource.cpp,3252,18165
src/script_liveupdate.cpp,5992,18016
src/mbedtls/crypto/library/pkparse.c,6176,17949
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btManifoldResult.cpp,1052,17827
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btSubSimplexConvexCast.cpp,1852,17805
proto/render/render_ddf.cpp,4426,17791
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btBoxShape.cpp,1068,17686
src/dlib/profile/profile_null.cpp,2212,17665
src/gamesys/scripts/script_sound.cpp,5428,17580
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/new.cpp,2351,17559
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btPersistentManifold.cpp,1952,17506
src/physics/physics.cpp,3892,17415
../Box2D/Collision/b2Collision.cpp,1996,17248
src/script_msg.cpp,5568,17020
../lib/window.c,5692,17017
../Box2D/Collision/Shapes/b2ChainShape.cpp,1704,17013
src/native/hid_gamepad_driver_glfw.cpp,2940,17003
src/ddf/ddf_message.cpp,4236,16743
proto/gamesys/model_ddf.cpp,4046,16508
src/gamesys/resources/res_buffer.cpp,3104,16390
src/luasocket/usocket.c,5192,16354
src/gamesys/scripts/script_particlefx.cpp,3488,16257
[section .rela.plt],16224,16224
src/render/buffer.cpp,2108,16217
src/gamesys/resources/box2d/res_collision_object_box2d.cpp,2624,16161
src/graphics_vertices.cpp,3916,16039
src/gamesys/resources/res_particlefx.cpp,1664,16000
src/script_module.cpp,2564,15952
src/mbedtls/library/ssl_ciphersuites.c,12148,15832
src/render/render_script_camera.cpp,4076,15810
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCollisionShape.cpp,1268,15807
src/mbedtls/library/x509.c,5316,15779
../Box2D/Collision/b2CollidePolygon.cpp,2152,15737
src/dlib/intersection.cpp,2028,15665
../Box2D/Collision/b2BroadPhase.cpp,1224,15620
src/gamesys/resources/res_compute.cpp,2488,15455
src/mbedtls/crypto/library/pk_wrap.c,4640,15455
src/script_hash.cpp,3464,15345
../Box2D/Dynamics/Contacts/b2GridAndPolygonContact.cpp,720,15169
src/mbedtls/crypto/library/ecp_curves.c,5328,15136
../Box2D/Dynamics/Contacts/b2GridAndCircleContact.cpp,712,15127
../Box2D/Collision/Shapes/b2EdgeShape.cpp,892,15124
../Box2D/Dynamics/Contacts/b2ChainAndPolygonContact.cpp,684,15040
../Box2D/Dynamics/Contacts/b2ChainAndCircleContact.cpp,676,15006
src/gamesys/scripts/script_sprite.cpp,3408,14982
src/mbedtls/crypto/library/des.c,7088,14831
src/gamesys/components/comp_light.cpp,1772,14782
src/gamesys/gamesys.cpp,7180,14728
src/luasocket/tcp.c,6036,14723
../Box2D/Dynamics/Joints/b2Joint.cpp,840,14263
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSphereTriangleCollisionAlgorithm.cpp,992,14177
../Box2D/Collision/Shapes/b2CircleShape.cpp,884,14114
../Box2D/Common/b2BlockAllocator.cpp,1890,13980
src/mbedtls/crypto/library/aes.c,13940,12388
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btBoxBoxCollisionAlgorithm.cpp,964,13887
src/luasocket/udp.c,6132,13807
src/dlib/easing.cpp,11008,13716
src/gamesys/resources/res_sound_data.cpp,3184,13657
src/luasocket/inet.c,4596,13593
../Box2D/Dynamics/Contacts/b2PolygonAndCircleContact.cpp,544,13300
../Box2D/Dynamics/Contacts/b2EdgeAndPolygonContact.cpp,552,13287
../Box2D/Dynamics/Contacts/b2EdgeAndCircleContact.cpp,544,13247
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btUnionFind.cpp,1224,13198
../Box2D/Dynamics/Contacts/b2PolygonContact.cpp,552,13182
src/gamesys/resources/bullet3d/res_collision_object_bullet3d.cpp,2104,13155
../Box2D/Dynamics/Contacts/b2CircleContact.cpp,536,13127
src/resource_type.cpp,1596,13089
src/gamesys/scripts/script_window.cpp,3760,13007
src/sound_codec.cpp,1940,12995
src/script/sys_ddf.cpp,2762,12870
../lib/android/android_jni.c,304,12785
proto/gamesys/sprite_ddf.cpp,2941,12776
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkConvexCast.cpp,940,12765
src/gamesys/resources/res_sprite.cpp,1864,12633
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSphereSphereCollisionAlgorithm.cpp,1060,12565
src/ddf/ddf_loadcontext.cpp,2268,12477
src/dlib/socket.cpp,2200,12409
[section .dynstr],12345,12345
src/physics/physics_common.cpp,708,12304
src/gamesys/gamesys_script.cpp,2456,12169
src/gamesys/scripts/script_collectionproxy.cpp,2964,12063
proto/resource/liveupdate_ddf.cpp,3240,12022
proto/gamesys/texture_set_ddf.cpp,3761,12021
src/mbedtls/crypto/library/md_wrap.c,3320,11658
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btSphereShape.cpp,896,11609
src/gamesys/resources/res_gui_script.cpp,1636,11568
src/gameobject/gameobject_props_lua.cpp,1832,11437
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btTypedConstraint.cpp,808,11369
src/gamesys/scripts/box2d/script_box2d.cpp,2356,11334
src/mbedtls/crypto/library/asn1write.c,3028,11296
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_default_handlers.cpp,856,11188
../Box2D/Collision/b2CollideCircle.cpp,864,11125
proto/render/material_ddf.cpp,2711,11102
../Box2D/Dynamics/b2WorldCallbacks.cpp,252,11094
src/gameobject/res_script.cpp,1312,11064
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_handlers.cpp,921,10950
src/mbedtls/crypto/library/ecdsa.c,3052,10915
src/dlib/crypt.cpp,2686,10905
src/providers/provider.cpp,1828,10905
[section .plt],10848,10848
src/resource_mounts_file.cpp,2680,10843
src/gamesys/resources/res_skeleton.cpp,1276,10834
src/mbedtls/crypto/library/sha1.c,5704,10792
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/fallback_malloc.cpp,1064,10486
src/gameobject/res_lua.cpp,1636,10467
src/script_crash.cpp,3692,10416
src/ddf/ddf_outputstream.cpp,1960,10397
src/decoders/decoder_tremolo.cpp,1940,10312
src/gamesys/resources/res_label.cpp,1228,10241
src/async/load_queue_threaded.cpp,1620,10226
src/ddf/ddf_inputbuffer.cpp,2376,10196
../Box2D/Common/b2Settings.cpp,244,10175
src/gamesys/scripts/script_label.cpp,2520,10138
src/mbedtls/crypto/library/pk.c,1976,10080
src/resource_verify.cpp,2532,9914
src/gamesys/resources/res_rig_scene.cpp,1240,9901
src/gamesys/scripts/script_image.cpp,2932,9858
src/mbedtls/crypto/library/camellia.c,4960,9753
src/gamesys/resources/res_shader_program.cpp,596,9639
src/mbedtls/library/net_sockets.c,2644,9625
src/gameobject/gameobject_script_util.cpp,1740,9615
[section .eh_frame_hdr],9548,9548
src/engine_main.cpp,1040,9502
src/gamesys/resources/box2d/res_convex_shape_box2d.cpp,1396,9492
../Box2D/Common/b2Math.cpp,700,9435
src/mbedtls/crypto/library/md.c,2520,9255
src/mbedtls/crypto/library/pem.c,3652,9238
src/render/render_command.cpp,1492,9207
[section .hash],9168,9168
src/mbedtls/crypto/library/ecdh.c,1760,8969
src/gamesys/resources/bullet3d/res_convex_shape_bullet3d.cpp,1272,8957
src/mbedtls/crypto/library/gcm.c,2796,8800
src/mount/mount_android.cpp,1632,8768
src/gamesys/resources/res_render_script.cpp,948,8548
src/backtrace_libunwind_ndk.cpp,1497,8532
src/script/http_ddf.cpp,2738,8456
src/script_graphics.cpp,4168,8364
src/mbedtls/crypto/library/asn1parse.c,2492,8288
src/mbedtls/crypto/library/md5.c,3836,8250
src/mbedtls/crypto/library/sha512.c,3732,8247
src/gamesys/scripts/script_camera.cpp,1828,8237
src/mbedtls/crypto/library/dhm.c,3048,8176
src/decoders/decoder_wav.cpp,1656,8051
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/stdlib_typeinfo.cpp,1210,8000
proto/render/render_target_ddf.cpp,1325,7839
src/mbedtls/crypto/library/ctr_drbg.c,2408,7832
proto/gamesys/camera_ddf.cpp,1853,7812
../Box2D/Common/b2StackAllocator.cpp,740,7742
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/stdlib_exception.cpp,1492,7738
src/gamesys/resources/res_display_profiles.cpp,1056,7708
src/resource_util.cpp,1488,7701
src/luasocket/buffer.c,2088,7668
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpaPenetrationDepthSolver.cpp,336,7574
src/gamesys/resources/res_factory.cpp,1056,7513
src/mbedtls/crypto/library/chacha20.c,1840,7419
../Box2D/Common/b2Draw.cpp,228,7262
src/mbedtls/crypto/library/ccm.c,2036,7014
../lib/input.c,1992,6988
proto/gameobject/properties_ddf.cpp,1634,6976
src/mbedtls/crypto/library/pkcs12.c,1676,6905
src/dlib/file_descriptor_posix.cpp,1220,6867
src/providers/provider_file.cpp,1200,6841
src/script_zlib.cpp,1176,6791
src/resource_desc.cpp,640,6692
src/mbedtls/crypto/library/sha256.c,2240,6582
../Box2D/Common/b2Timer.cpp,336,6519
proto/engine/engine_ddf.cpp,522,6516
proto/gamesys/label_ddf.cpp,1751,6497
proto/gamesys/buffer_ddf.cpp,1616,6394
src/mbedtls/crypto/library/chachapoly.c,1628,6195
src/mbedtls/crypto/library/hmac_drbg.c,1824,6166
src/dlib/sys.cpp,1782,6157
proto/render/compute_ddf.cpp,523,6150
proto/gameobject/lua_ddf.cpp,719,6112
src/gameobject/gameobject_props_ddf.cpp,916,6033
src/ddf/ddf_load.cpp,1428,6031
src/mbedtls/crypto/library/rsa_internal.c,2684,5972
src/luacjson/strbuf.c,1816,5952
src/dlib/uri.cpp,1412,5837
[section .gnu.hash],5832,5832
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_exception_storage.cpp,241,5745
src/gamesys/resources/res_sound.cpp,652,5731
../package/bullet-2.77/src/LinearMath/btAlignedAllocator.cpp,500,5661
src/mbedtls/crypto/library/poly1305.c,1472,5597
src/resource_streamer.cpp,796,5597
src/script_types.cpp,1416,5543
src/luasocket/select.c,2168,5472
[section .got.plt],5432,5432
src/gamesys/resources/res_collection_proxy.cpp,528,5407
src/mbedtls/crypto/library/pkcs5.c,1412,5366
src/luasocket/timeout.c,1556,5354
src/gamesys/resources/res_animationset.cpp,668,5322
src/zlib/inffast.c,1880,5255
src/gamesys/resources/res_glyph_bank.cpp,404,5253
src/gamesys/resources/res_gamepad_map.cpp,212,5179
src/mbedtls/crypto/library/entropy.c,1512,5149
src/dlib/linux/socket_linux.cpp,664,5123
src/liveupdate_verify.cpp,1084,5109
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btEmptyCollisionAlgorithm.cpp,140,5104
src/luasocket/auxiliar.c,1764,5051
src/dlib/thread_posix.cpp,1068,4971
[section .got],4952,4952
src/gamesys/resources/res_collision_object.cpp,624,4952
src/gamesys/resources/res_convex_shape.cpp,624,4887
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConcaveShape.cpp,136,4864
src/block_allocator.cpp,1408,4845
src/dlib/zip.cpp,724,4823
src/dlib/poolallocator.cpp,616,4717
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDispatcher.cpp,72,4702
[section .bss],4643,0
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btCollisionAlgorithm.cpp,128,4603
src/gamesys/resources/res_meshset.cpp,428,4530
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btActivatingCollisionAlgorithm.cpp,200,4522
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btTriangleCallback.cpp,144,4474
proto/gamesys/sound_ddf.cpp,940,4471
src/providers/provider_archive_private.cpp,760,4424
src/dlib/dstrings.cpp,1152,4339
proto/gamesys/mesh_ddf.cpp,824,4268
../lib/glext.c,1340,4229
src/script_json.cpp,1144,4221
src/ddf/ddf_save.cpp,1184,4201
src/zlib/inftrees.c,1941,4121
src/dlib/path.cpp,992,3920
src/gamesys/resources/res_light.cpp,340,3911
src/engine_loop.cpp,664,3847
src/zlib/adler32.c,1344,3760
src/async/load_queue.cpp,488,3683
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btConvexCast.cpp,72,3666
src/script/lua_source_ddf.cpp,691,3649
src/dlib/lz4.cpp,755,3386
src/gamesys/resources/res_input_binding.cpp,324,3375
../lib/enable.c,1380,3355
src/dlib/pprint.cpp,576,3341
src/gameobject/gameobject_comp.cpp,900,3318
src/gamesys/resources/res_camera.cpp,340,3294
src/dlib/zlib.cpp,856,3265
src/sound_decoder.cpp,504,3260
src/dlib/mutex_posix.cpp,896,3231
src/mbedtls/crypto/library/base64.c,1176,3178
src/gameobject/res_anim.cpp,344,3155
src/platform/renderer_common.cpp,444,3085
src/engine_service_null.cpp,300,3072
proto/resource/resource_ddf.cpp,331,3070
src/dlib/condition_variable.cpp,628,3043
src/luacjson/fpconv.c,977,2905
src/load_addrs_proc_smap.cpp,1120,2871
src/platform_window_glfw_android.cpp,324,2857
src/dlib/dalloca.cpp,320,2573
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/abort_message.cpp,300,2433
src/luasocket/except.c,836,2403
[section .gnu.version],2290,2290
[ELF Headers],0,2240
src/dlib/memprofile.cpp,205,2156
src/dlib/utf8.cpp,384,1941
src/profiler_null.cpp,180,1917
../lib/joystick.c,544,1882
src/record/record_null.cpp,120,1841
src/dlib/time_posix.cpp,244,1818
src/mbedtls/crypto/library/platform_util.c,120,1795
../lib/android/android_time.c,420,1789
src/zlib/zutil.c,556,1716
src/luasocket/luasocket.c,524,1626
src/file_posix.cpp,312,1533
[section .data],1526,1526
src/dlib/array.cpp,276,1462
src/dlib/trig_lookup.cpp,544,1446
src/dlib/dlib.cpp,133,1390
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_virtual.cpp,217,1368
src/dlib/memory.cpp,156,1351
src/record/record_common.cpp,52,1342
src/mbedtls/crypto/library/entropy_poll.c,176,1246
src/luasocket/io.c,116,1147
[section .gcc_except_table],1132,1132
[section .init_array],1064,1064
src/script_bitop.cpp,104,1030
src/script_luasocket.cpp,68,963
src/ddf/ddf_util.cpp,124,849
src/script_html5.cpp,36,645
[LOAD #1 [R]],643,643
