compileunits,vmsize,filesize
src/render/display_profiles.cpp,4923,4923
src/mbedtls/library/x509.c,4831,4831
[Mach-O Headers],4712,4816
src/luasocket/usocket.c,4806,4806
src/extension.cpp,4749,4749
src/resource_chunk_cache.cpp,4720,4720
../Box2D/Dynamics/Joints/b2WeldJoint.cpp,4715,4715
src/resource_manifest.cpp,4686,4686
src/dlib/job_thread.cpp,4661,4341
src/gamesys/resources/res_mesh.cpp,4655,4655
src/gamesys/scripts/script_sound.cpp,4644,4644
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkPairDetector.cpp,4627,4619
src/providers/provider_archive.cpp,4580,4580
src/script_graphics.cpp,4573,4573
src/mbedtls/crypto/library/cipher.c,4462,4462
src/gamesys/resources/res_sound_data.cpp,4383,3615
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCapsuleShape.cpp,4360,4360
src/mbedtls/crypto/library/sha512.c,4337,4337
../Box2D/Collision/Shapes/b2PolygonShape.cpp,4329,4329
src/luasocket/tcp.c,4250,4250
src/gamesys/resources/res_material.cpp,4237,4237
src/luasocket/udp.c,4231,4231
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/SphereTriangleDetector.cpp,4101,4101
proto/engine/engine_ddf.cpp,4062,3990
src/native/hid_gamepad_driver_glfw.cpp,4019,4019
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexShape.cpp,4007,4007
"[__DATA,__la_symbol_ptr]",3992,3992
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexHullShape.cpp,3989,3989
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionDispatcher.cpp,3955,3951
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btTriangleMeshShape.cpp,3934,3934
../Box2D/Dynamics/Joints/b2DistanceJoint.cpp,3925,3925
src/dlib/intersection.cpp,3896,3896
src/gamesys/resources/res_render_prototype.cpp,3883,3883
src/dlib/sslsocket.cpp,3882,3882
src/resource_desc.cpp,3840,3840
"[__TEXT,__const]",3776,3776
../Box2D/Dynamics/b2Fixture.cpp,3762,3762
proto/gamesys/sprite_ddf.cpp,3757,3713
src/render/render_script_camera.cpp,3748,3748
src/gameobject/res_gameobject.cpp,3720,3592
proto/gamesys/texture_set_ddf.cpp,3715,3655
src/gamesys/gamesys_resource.cpp,3707,3707
src/render/compute.cpp,3679,3679
"[__TEXT,__text]",3653,3653
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btBoxShape.cpp,3644,3644
proto/resource/liveupdate_ddf.cpp,3641,3617
../Box2D/Collision/b2CollidePolygon.cpp,3638,3638
src/resource_mounts_file.cpp,3577,3577
src/script_crash.cpp,3576,3576
src/render/debug_renderer.cpp,3570,3570
../Box2D/Dynamics/Joints/b2FrictionJoint.cpp,3558,3558
src/mbedtls/crypto/library/ecdsa.c,3539,3539
src/render/buffer.cpp,3522,3522
../Box2D/Dynamics/Joints/b2RopeJoint.cpp,3478,3478
src/ddf/ddf_loadcontext.cpp,3464,3464
src/mbedtls/crypto/library/pk_wrap.c,3457,3457
src/gamesys/scripts/script_factory.cpp,3432,3432
src/mbedtls/crypto/library/pem.c,3400,3400
src/gamesys/scripts/script_window.cpp,3389,3389
src/vulkan/graphics_vulkan_context.cpp,3382,3382
src/gamesys/resources/res_skeleton.cpp,3344,3344
../Box2D/Dynamics/Contacts/b2Contact.cpp,3339,3339
src/gamesys/resources/box2d/res_collision_object_box2d.cpp,3337,3337
../Box2D/Dynamics/Joints/b2MouseJoint.cpp,3326,3326
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btContinuousConvexCollision.cpp,3305,3305
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexInternalShape.cpp,3254,3142
src/ddf/ddf_inputbuffer.cpp,3223,3223
src/gamesys/resources/res_buffer.cpp,3221,3221
src/providers/provider.cpp,3218,3218
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btPolyhedralConvexShape.cpp,3208,3096
src/dlib/socket.cpp,3187,3187
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btPersistentManifold.cpp,3172,3156
src/resource_type.cpp,3153,2625
src/mbedtls/crypto/library/dhm.c,3147,3147
src/mbedtls/crypto/library/md5.c,3112,3112
src/mbedtls/crypto/library/asn1write.c,3082,3082
"[__TEXT,__stubs]",3024,3024
src/mbedtls/library/net_sockets.c,3016,3016
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btSubSimplexConvexCast.cpp,3014,3014
src/mbedtls/crypto/library/md.c,2941,2941
proto/render/material_ddf.cpp,2924,2880
src/gamesys/resources/res_compute.cpp,2893,2893
../Box2D/Collision/Shapes/b2ChainShape.cpp,2890,2890
src/dlib/sys_posix.cpp,2871,2871
src/resource_verify.cpp,2819,2819
src/physics/box2d_defold/box2d_defold_debug_draw.cpp,2814,2814
src/gamesys/scripts/script_image.cpp,2771,2771
src/zlib/inffast.c,2771,2771
src/script/http_ddf.cpp,2760,2668
src/mbedtls/crypto/library/rsa_internal.c,2730,2730
src/mbedtls/crypto/library/gcm.c,2720,2720
src/crash.cpp,2708,2708
src/gamesys/resources/bullet3d/res_collision_object_bullet3d.cpp,2654,2654
src/zlib/inftrees.c,2609,2609
src/gamesys/scripts/script_particlefx.cpp,2597,2597
src/mbedtls/crypto/library/sha256.c,2586,2586
src/mbedtls/crypto/library/ctr_drbg.c,2581,2581
src/gamesys/scripts/script_sprite.cpp,2576,2576
[__DATA],2556,168
src/gamesys/resources/res_sprite.cpp,2538,2538
src/engine_service_null.cpp,2511,2511
src/dlib/crypt.cpp,2506,2506
src/gameobject/gameobject_script_util.cpp,2487,2487
src/mbedtls/crypto/library/md_wrap.c,2474,2474
../Box2D/Collision/b2Collision.cpp,2428,2428
[__DATA_CONST],2400,2400
src/gameobject/res_lua.cpp,2394,2266
src/async/load_queue_threaded.cpp,2378,2378
src/luasocket/buffer.c,2335,2335
proto/gamesys/camera_ddf.cpp,2314,2146
src/luasocket/select.c,2311,2311
src/gamesys/components/comp_light.cpp,2300,2300
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btRaycastCallback.cpp,2285,2285
src/gameobject/gameobject_props_ddf.cpp,2277,2277
../Box2D/Common/b2BlockAllocator.cpp,2236,2236
src/mbedtls/crypto/library/asn1parse.c,2218,2218
src/ddf/ddf_save.cpp,2211,2211
src/dlib/file_descriptor_posix.cpp,2171,2171
src/dlib/sys.cpp,2171,2171
src/decoders/decoder_tremolo.cpp,2082,2058
src/script_types.cpp,2051,1899
src/gamesys/scripts/script_collectionproxy.cpp,2032,2032
src/mbedtls/crypto/library/ccm.c,2030,2030
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionObject.cpp,2020,2020
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btUnionFind.cpp,2000,2000
src/ddf/ddf_load.cpp,1969,1969
src/mbedtls/crypto/library/pkcs12.c,1965,1965
src/block_allocator.cpp,1962,1962
src/dlib/thread_posix.cpp,1959,1959
src/gameobject/gameobject_props_lua.cpp,1950,1950
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSphereTriangleCollisionAlgorithm.cpp,1918,1918
src/dlib/mutex_posix.cpp,1908,1908
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btManifoldResult.cpp,1906,1898
src/ddf/ddf_outputstream.cpp,1890,1890
src/mbedtls/crypto/library/hmac_drbg.c,1885,1885
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSphereSphereCollisionAlgorithm.cpp,1876,1876
src/mbedtls/crypto/library/pk.c,1868,1868
src/gameobject/res_script.cpp,1850,1722
proto/gamesys/label_ddf.cpp,1828,1792
src/render/render_command.cpp,1814,1814
src/luacjson/strbuf.c,1812,1812
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btBoxBoxCollisionAlgorithm.cpp,1805,1805
src/mbedtls/crypto/library/ecdh.c,1791,1791
src/gamesys/gamesys_script.cpp,1778,1778
../Box2D/Dynamics/Contacts/b2GridAndPolygonContact.cpp,1773,1773
../Box2D/Dynamics/Contacts/b2GridAndCircleContact.cpp,1760,1760
src/dlib/condition_variable.cpp,1754,1754
../Box2D/Dynamics/Contacts/b2ChainAndPolygonContact.cpp,1748,1748
src/decoders/decoder_wav.cpp,1747,1739
proto/render/render_target_ddf.cpp,1739,1731
src/mbedtls/crypto/library/poly1305.c,1738,1738
../Box2D/Dynamics/Contacts/b2ChainAndCircleContact.cpp,1735,1735
src/resource_util.cpp,1697,1697
proto/gameobject/properties_ddf.cpp,1696,1624
src/luasocket/auxiliar.c,1689,1689
src/backtrace_libunwind.cpp,1682,1682
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkConvexCast.cpp,1681,1681
src/mbedtls/crypto/library/chachapoly.c,1681,1681
src/mbedtls/crypto/library/entropy.c,1676,1676
src/mbedtls/crypto/library/pkcs5.c,1671,1671
src/zlib/adler32.c,1656,1656
../Box2D/Dynamics/Contacts/b2PolygonAndCircleContact.cpp,1644,1644
src/gamesys/resources/res_gui_script.cpp,1641,1513
src/dlib/uri.cpp,1622,1622
../Box2D/Dynamics/Contacts/b2EdgeAndPolygonContact.cpp,1618,1618
../Box2D/Dynamics/Contacts/b2EdgeAndCircleContact.cpp,1603,1603
src/mbedtls/crypto/library/chacha20.c,1603,1603
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCollisionShape.cpp,1600,1600
src/gamesys/resources/box2d/res_convex_shape_box2d.cpp,1565,1565
src/gamesys/resources/res_particlefx.cpp,1565,1565
src/physics/physics_common.cpp,1541,1541
../Box2D/Dynamics/Contacts/b2PolygonContact.cpp,1527,1527
../Box2D/Dynamics/Contacts/b2CircleContact.cpp,1514,1514
src/dlib/sys_cocoa.mm,1478,1478
src/gamesys/resources/res_rig_scene.cpp,1466,1466
../Box2D/Common/b2StackAllocator.cpp,1465,1465
src/luasocket/timeout.c,1458,1458
src/gamesys/resources/res_label.cpp,1452,1452
src/script_json.cpp,1444,1444
src/gamesys/scripts/script_label.cpp,1424,1424
proto/gamesys/buffer_ddf.cpp,1406,1398
src/vulkan/graphics_native.cpp,1403,1403
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btTypedConstraint.cpp,1391,1391
src/dlib/profile/profile_null.cpp,1380,1380
src/providers/provider_file.cpp,1379,1379
src/dlib/zlib.cpp,1363,1363
src/dlib/dstrings.cpp,1356,1356
"[__DATA_CONST,__mod_init_func]",1352,1352
../Box2D/Collision/Shapes/b2EdgeShape.cpp,1344,1344
src/script_zlib.cpp,1343,1343
src/gamesys/resources/res_factory.cpp,1309,1309
../Box2D/Dynamics/Joints/b2Joint.cpp,1267,1267
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btSphereShape.cpp,1264,1264
src/mbedtls/crypto/library/base64.c,1240,1240
../Box2D/Collision/b2BroadPhase.cpp,1230,1230
../Box2D/Collision/Shapes/b2CircleShape.cpp,1216,1216
src/gameobject/gameobject_comp.cpp,1193,921
src/luacjson/fpconv.c,1192,1192
../Box2D/Collision/b2CollideCircle.cpp,1184,1184
src/mount/mount_mmap.cpp,1175,1175
src/gamesys/scripts/box2d/script_box2d.cpp,1142,1142
src/providers/provider_archive_private.cpp,1120,1120
src/dlib/path.cpp,1095,1095
proto/gamesys/sound_ddf.cpp,1084,1056
src/resource_streamer.cpp,1073,1073
src/liveupdate_verify.cpp,1057,1057
src/gamesys/resources/res_sound.cpp,1040,1040
src/gamesys/resources/res_animationset.cpp,999,871
proto/resource/resource_ddf.cpp,984,976
src/async/load_queue.cpp,975,975
proto/gamesys/mesh_ddf.cpp,966,946
src/dlib/pprint.cpp,962,962
src/dlib/zip.cpp,863,863
src/gamesys/resources/bullet3d/res_convex_shape_bullet3d.cpp,856,856
src/gamesys/resources/res_display_profiles.cpp,849,849
src/dlib/poolallocator.cpp,806,806
src/gamesys/resources/res_collection_proxy.cpp,796,796
src/dlib/darwin/socket_darwin.cpp,791,791
src/gamesys/scripts/script_camera.cpp,773,773
src/gamesys/resources/res_shader_program.cpp,772,772
"[__DATA_CONST,__got]",744,744
src/luasocket/except.c,731,731
proto/gameobject/lua_ddf.cpp,709,697
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btEmptyCollisionAlgorithm.cpp,680,680
src/gamesys/resources/res_render_script.cpp,680,680
src/sound_decoder.cpp,666,666
src/script/lua_source_ddf.cpp,621,617
src/dlib/lz4.cpp,597,597
../package/bullet-2.77/src/LinearMath/btAlignedAllocator.cpp,594,578
src/gamesys/resources/res_glyph_bank.cpp,584,584
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpaPenetrationDepthSolver.cpp,579,579
src/gamesys/resources/res_meshset.cpp,562,562
src/gameobject/res_anim.cpp,552,424
../Box2D/Common/b2Timer.cpp,539,539
proto/render/compute_ddf.cpp,511,507
"[__DATA,__objc_classrefs]",504,504
"[__DATA,__objc_data]",480,480
src/gamesys/resources/res_input_binding.cpp,466,466
../Box2D/Common/b2Draw.cpp,464,464
../Box2D/Common/b2Settings.cpp,462,462
src/gamesys/resources/res_camera.cpp,449,449
src/gamesys/resources/res_light.cpp,443,443
src/luasocket/luasocket.c,425,425
src/zlib/zutil.c,415,415
src/dlib/easing.cpp,412,412
src/dlib/dalloca.cpp,404,404
src/gamesys/resources/res_collision_object.cpp,384,384
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btActivatingCollisionAlgorithm.cpp,372,372
src/gamesys/resources/res_convex_shape.cpp,372,372
src/gamesys/resources/res_gamepad_map.cpp,353,353
src/dlib/utf8.cpp,352,352
[__TEXT],351,247
src/file_posix.cpp,325,325
src/dlib/array.cpp,318,318
src/platform_window_glfw3_osx.cpp,316,316
../Box2D/Dynamics/b2WorldCallbacks.cpp,281,281
src/platform_window_glfw3_vulkan.cpp,278,278
src/dlib/memprofile.cpp,276,276
src/engine_loop.cpp,263,263
src/engine_main.cpp,247,247
src/gamesys/scripts/window/script_window_null.cpp,234,234
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btTriangleCallback.cpp,230,230
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btCollisionAlgorithm.cpp,215,215
src/dlib/darwin/time_darwin.cpp,212,212
src/__exported_symbols_8.cpp,200,200
src/load_addrs_mach.cpp,193,193
src/ddf/ddf_util.cpp,190,190
"[__TEXT,__objc_classname]",183,183
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConcaveShape.cpp,173,173
src/mbedtls/crypto/library/entropy_poll.c,169,169
src/dlib/dlib.cpp,168,168
src/record/record_null.cpp,168,168
src/dlib/memory.cpp,164,164
src/mbedtls/crypto/library/platform_util.c,151,151
src/record/record_common.cpp,134,134
src/vulkan/desktop/graphics_vulkan_surface.cpp,132,132
src/script_bitop.cpp,113,113
src/luasocket/io.c,111,111
"[__DATA,__bss]",104,0
src/script_luasocket.cpp,96,96
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDispatcher.cpp,90,90
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btConvexCast.cpp,90,90
"[__DATA_CONST,__objc_catlist]",64,64
"[__DATA,__objc_ivar]",56,56
"[__DATA,__thread_bss]",48,0
"[__DATA_CONST,__objc_classlist]",48,48
"[__DATA_CONST,__objc_protolist]",48,48
src/mbedtls/library/error.c,48,48
"[__DATA,__data]",32,32
src/common/main.cpp,32,32
"[__DATA,__objc_superrefs]",24,24
"[__DATA,__thread_vars]",24,24
"[__DATA,__objc_protorefs]",16,16
"[__DATA_CONST,__objc_imageinfo]",8,8
