symbol_group_name,vmsize,filesize
_create_* (library),9904,9904
_expr_* (library),9840,9840
dmResourceMounts,9808,9808
"_DATA,_* (library)",9688,9688
_dmRenderDDF_* (library),9660,7208
_dmRigDDF_* (library),9556,7008
_luaL_* (library),9552,9552
tinfl_decompress(),9412,9412
_crec_* (library),9360,9360
dmHttpClient,8912,8896
dBoxBox2(),8736,8736
dmSoundCodec,8704,8664
dmJobThread,8672,8656
MVKCmdCopyImage<>,8560,8560
_field_* (library),8512,8512
MVKCommandResourceFactory,8268,8268
dmHID,8248,7992
_sincos_* (library),8208,8208
_vwin4096,8192,8192
_shader_* (library),8096,8096
MVKDescriptorSetLayout,8025,8025
MVKDeviceMemory,7860,7860
btIDebugDraw,7712,7712
_json_* (library),7712,7696
_ciphersuite_* (library),7632,7632
_clspvreflection_* (library),7552,7552
MVKSwapchain,7487,7487
b2ContactSolver,7472,7472
dmBuffer,7464,7456
btAxisSweep3Internal<>,7088,7088
btConvexConvexAlgorithm,7072,7072
MVKQueue,7036,7036
MVKCmdBeginRenderPass<>,7016,7016
MVKDescriptorSet,6915,6915
_mh_* (library),6880,32
b2PrismaticJoint,6880,6880
_deflate_* (library),6880,6880
MVKCommandEncodingPool,6841,6841
_debuginfo_* (library),6816,6816
_lex_* (library),6704,6704
dmConfigFile,6688,6688
btRigidBody,6664,6664
dmSocket,6624,6624
MVKPipelineCache,6520,6520
btDbvt,6448,6448
_ecp_* (library),6409,6361
b2DynamicTree,6368,6368
_dmPhysicsDDF_* (library),6272,4544
debuginfo_entries,6256,6256
_dmGraphics_* (library),6207,4816
MVKCmdClearImage<>,6146,6146
b2GearJoint,5888,5888
_mdct_* (library),5760,5760
MVKCmdDrawIndirect,5701,5701
MVKCmdDrawIndexedIndirect,5628,5628
btVoronoiSimplexSolver,5616,5616
dmHttpService,5552,5552
_ogg_* (library),5488,5488
btCompoundCollisionAlgorithm,5448,5448
b2SeparationFunction,5440,5440
MVKImagePlane,5408,5408
MVKAttachmentDescription,5403,5403
MVKShaderLibrary,5291,5291
_x509_* (library),5181,5181
MVKCmdClearAttachments<>,5150,5150
MVKResourcesCommandEncoderState,5122,5122
_dmGuiDDF_* (library),5108,3984
_inflate_* (library),5088,5088
MVKCmdPipelineBarrier<>,5019,5019
dmConnectionPool,5008,5008
b2RevoluteJoint,4992,4992
MVKPipelineLayout,4967,4967
_run_* (library),4912,4912
b2GridShape,4844,4844
btGjkEpaSolver2,4832,4832
btConvexConcaveCollisionAlgorithm,4816,4816
btMinkowskiPenetrationDepthSolver,4808,3824
btHashedOverlappingPairCache,4808,4808
spvExpandOperandSequenceOnce(),4784,4784
MVKRenderingCommandEncoderState,4778,4778
_dmGameObjectDDF_* (library),4664,3080
_do_* (library),4640,4640
_process_* (library),4640,4640
_opt_* (library),4560,4560
btConvexPlaneCollisionAlgorithm,4496,4496
_snap_* (library),4448,4448
b2Body,4448,4448
_trace_* (library),4432,4432
b2WheelJoint,4416,4416
MVKCommandBuffer,4403,4403
mvkPopulateShaderConversionConfig(),4356,4356
b2EPCollider,4352,4352
_meth_* (library),4320,4320
dmMessage,4288,4256
btDbvtBroadphase,4272,4272
MVKRenderPass,4260,4260
b2Island,4128,4128
_vwin2048,4096,4096
mvk_smallvector_allocator<>,4096,4096
dmHttpDDF,4072,4072
b2WeldJoint,4000,4000
dmResourceProviderArchiveMutable,3952,3824
_ra_* (library),3952,3952
MVKCmdBindDescriptorSetsStatic<>,3861,3861
dmSys,3848,3760
dmDeviceAVAudio,3840,3840
_inet_* (library),3824,3824
_gc_* (library),3776,3776
btGjkPairDetector,3736,3736
b2PulleyJoint,3728,3728
btCompoundShape,3704,3704
_serialize_* (library),3648,3648
btSimulationIslandManager,3648,3648
_ov_* (library),3616,3616
_deflate,3600,3600
MVKCmdDrawIndexed,3588,3588
MVKImageViewPlane,3582,3582
MVKShaderModule,3554,3554
MVKCmdDraw,3533,3533
dmLog,3520,3216
_emit_* (library),3504,3504
_socket_* (library),3472,3472
MVKPresentableSwapchainImage,3447,3447
_dmMath_* (library),3412,2432
dmSSLSocket,3336,3328
MVKTimelineSemaphoreEmulated,3335,3335
MVKCmdCopyBuffer<>,3330,3330
MVKComputePipeline,3317,3317
b2PolygonShape,3312,3312
MVKQueryPool,3271,3271
dmResourceArchive,3216,3216
dmArray<>,3200,3200
_floor1_* (library),3200,3200
_tr_* (library),3184,3184
dmResourceProviderZip,3176,3048
_amd_* (library),3152,3152
MVKMTLFunctionNull,3144,0
SphereTriangleDetector,3144,3144
_luaopen_* (library),3136,3136
btQuantizedBvh,3120,3120
b2DistanceJoint,3120,3120
MVKComputeResourcesCommandEncoderState,3110,3110
MVKImageView,3103,3103
b2Distance(),3088,3088
_fs_* (library),3072,3072
MVKQueueCommandBufferSubmission,3058,3058
_strscan_* (library),2976,2976
MVKQueuePresentSurfaceSubmission,2971,2971
_res_* (library),2912,2912
MVKTimestampQueryPool,2912,2912
b2RopeJoint,2912,2912
MVKWatermark,2911,2911
_glfwSetInputMode,2880,2880
MVKShaderLibraryCache,2880,2880
_make_* (library),2864,2864
b2Fixture,2864,2864
_dmParticleDDF_* (library),2848,2160
[__DATA],2824,8
_parseMapping,2816,2816
btBoxShape,2808,2808
ReverseHashContainer,2752,2752
_cploop_* (library),2736,2736
_build_* (library),2720,2720
btConvexHullShape,2704,2704
MVKBuffer,2699,2699
btSubsimplexConvexCast,2680,2680
__packetout,2624,2624
MVKCmdBeginRendering<>,2612,2612
_bcwrite_* (library),2608,2608
btCapsuleShape,2600,2600
MVKBufferView,2599,2599
btConvexTriangleCallback,2584,2584
_LZ4_* (library),2576,2576
__glfwCreateContextEGL,2560,2560
btContinuousConvexCollision,2504,2504
MVKFramebuffer,2497,2497
dmPlatform,2480,2464
btCompoundLeafCallback,2456,2456
__glfwPollMonitorsCocoa,2448,2448
dmIntersection,2416,2416
_mpi_* (library),2384,2384
simple_json,2384,2384
btCollisionDispatcher,2368,2368
_jpeg_* (library),2367,2367
MVKCmdPushConstants<>,2361,2361
MVKCmdBindVertexBuffers<>,2352,2352
MVKCmdExecuteCommands<>,2349,2349
MVKImageMemoryBinding,2328,2328
b2Contact,2324,1720
MVKCmdBindDescriptorSetsDynamic<>,2304,2304
b2FrictionJoint,2288,2288
_narrow_* (library),2272,2272
btDefaultCollisionConfiguration,2264,2264
MVKCmdWaitEvents<>,2258,2258
btAlignedObjectArray<>,2240,2240
b2Simplex,2240,2240
_dmModelDDF_* (library),2232,1424
_match,2208,2208
_io_* (library),2208,2208
MVKSampler,2205,2205
MVKMTLBufferAllocator,2176,2176
_crc32_* (library),2160,2160
btHashMap<>,2160,2160
_buffer_* (library),2160,2160
MVKImageDescriptor,2157,2157
btConvexShape,2152,2152
btPersistentManifold,2144,2144
_decode_* (library),2128,2128
b2MouseJoint,2128,2128
MVKOcclusionQueryPool,2128,2128
basisu,2127,2127
__glfwCreateWindowCocoa,2080,2080
dmLoadQueue,2080,2080
mvkCmdBeginRenderPass(),2064,2064
_char2escape,2048,2048
_fixedtables.lenfix,2048,2048
_vwin1024,2048,2048
dmResourceProviderArchive,2048,1920
btTriangleShape,2024,2024
_matchCallback,2000,2000
_dmInputDDF_* (library),2000,1248
MVKDXTnCodec,1967,1967
b2CollidePolygons(),1952,1952
btTransformUtil,1904,1904
_oid_* (library),1895,1895
_ecdsa_* (library),1881,1881
b2BlockAllocator,1880,1224
_pk_* (library),1876,1876
_idct_* (library),1872,1872
_mapping_* (library),1824,1824
__glfwInitCocoa,1808,1808
_cconv_* (library),1808,1808
_global_* (library),1792,1792
_resample_* (library),1776,1776
MVKMetalCompiler,1763,1763
dmCrypt,1760,1760
__glfwSetWindowMonitorCocoa,1728,1728
b2TimeOfImpact(),1728,1728
MVKMTLBufferAllocationPool,1725,1725
btPerturbedContactResult,1720,1720
btManifoldResult,1720,1720
_rsa_* (library),1713,1713
MVKBaseObject,1712,1712
_block_* (library),1708,1708
MVKSurface,1701,1701
__glfwInitEGL,1696,1696
MVKRenderingAttachmentIterator,1665,1665
_get_* (library),1642,1642
_cff_* (library),1568,1568
_dmHttpDDF_* (library),1564,1208
MVKDepthStencilCommandEncoderState,1549,1549
MVKUnsupportedQueryPool,1541,1541
MVKCmdPushDescriptorSet,1530,1530
_cpcparser,1520,1520
_bcemit_* (library),1520,1520
MVKPushConstantsCommandEncoderState,1518,1518
__glfwRefreshContextAttribs,1504,1504
btConvexInternalShape,1480,1480
_vkspreflection_* (library),1472,1472
_fetch_* (library),1472,1472
MVKEventEmulated,1467,1467
dmHashFinal64(),1456,1456
_g_* (library),1449,0
_static_* (library),1448,1448
_findValidMapping,1440,1440
getGlobalMVKConfig(),1440,1440
-[GLFWApplicationDelegate applicationWillFinishLaunching:],1424,1424
MVKWatermarkRandom,1422,1422
MVKTimelineSemaphoreMTLEvent,1415,1415
dmHashFinal32(),1408,1408
btBvhTriangleMeshShape,1392,1392
_dmSystemDDF_* (library),1392,608
btGjkConvexCast,1384,1384
MVKTexelBufferDescriptor,1379,1379
_ccm_* (library),1378,1378
dmVMath,1376,1376
dmBlockAllocator,1376,1376
btPolyhedralConvexAabbCachingShape,1376,1376
dmResourceProvider,1368,1368
_dmLiveUpdateDDF_* (library),1368,944
_luaJIT_* (library),1360,1360
MVKInlineUniformBlockDescriptor,1354,1354
__glfwDefaultMappings,1352,1352
_send_* (library),1344,1344
_unaccessed_* (library),1344,1344
b2ContactManager,1344,1344
btPolyhedralConvexShape,1344,1344
MVKFence,1342,1342
_compute_* (library),1328,1328
MVKSemaphoreEmulated,1327,1327
_AMD_* (library),1300,0
dmHashClone32(),1296,1296
dmHashClone64(),1296,1296
MVKBufferDescriptor,1294,1294
btCollisionObject,1272,1272
_tremolo_* (library),1264,1264
dmHashRelease64(),1264,1264
mz_crc32(),1264,1264
Vectormath,1264,1264
_debug_* (library),1264,1264
_auxiliar_* (library),1248,1248
_pem_* (library),1242,1242
btSphereTriangleCollisionAlgorithm,1232,1232
MVKQueueSubmission,1229,1229
_vkCmdBindDescriptorSets,1216,1216
b2BroadPhase,1216,1216
_ctype_* (library),1200,1200
_aa_* (library),1200,1200
btSphereSphereCollisionAlgorithm,1200,1200
Layout<>(),1187,1187
__glfwInputError,1184,1184
btBoxBoxCollisionAlgorithm,1184,1184
MVKPipeline,1182,1182
MVKCmdUpdateBuffer,1173,1173
_ffi_* (library),1168,1168
TextLayoutLegacyCreate(),1152,1152
_processPerformanceStats,1152,0
_camellia_* (library),1141,1141
_spvBinaryToText,1136,1136
_dmGamesysDDF_* (library),1132,752
__glfwCreateContextNSGL,1104,1104
_compress_* (library),1104,1104
dmHashUpdateBuffer64(),1088,1088
dmImage,1088,1088
MVKBitArray,1088,1088
_adler32_* (library),1072,1072
dmHashInit32(),1072,1072
dmHashInit64(),1072,1072
btTriangleRaycastCallback,1072,1072
_gola_* (library),1072,1072
DebugDrawcallback,1064,1064
_dmHashReverseErase64,1056,1056
_K,1040,1040
__glfwMainThreadError,1040,0
_fill_* (library),1040,1040
dmHashUpdateBuffer32(),1040,1040
_INVSQ_* (library),1040,1040
_oggpack_* (library),1040,1040
dmMutex,1040,1040
MVKCmdSetViewport<>,1029,1029
_FLOOR_* (library),1024,1024
_FT0,1024,0
_FT1,1024,0
_FT2,1024,0
_FT3,1024,0
_RT0,1024,0
_RT1,1024,0
_RT2,1024,0
_RT3,1024,0
_vwin512,1024,1024
btCollisionShape,1024,1024
MVKOcclusionQueryCommandEncoderState,1023,1023
MVKDescriptorUpdateTemplate,1022,1022
MVKCmdSetScissor<>,1011,1011
_LogInternal,1008,1008
_vkCmdCopyBufferToImage,1008,1008
_vkCmdCopyImageToBuffer,1008,1008
_oggbyte_* (library),1008,1008
b2Mat33,1008,1008
_dmHashBuffer32,992,992
b2WorldManifold,992,992
MVKEventNative,985,985
_auxsort,976,976
dmZlib,976,976
__glfwGetGammaRampNull,960,960
kMVKMTLDepthStencilDescriptorDataDefault,960,0
_floor0_* (library),960,960
dmExtension,960,960
MVKLayerManager,946,946
MVKQueueFamily,945,945
dmResourceProviderFile,944,816
MVKSemaphoreMTLEvent,943,943
_aes_* (library),933,917
b2EdgeShape,928,928
MVKCmdFillBuffer,915,915
_fwd_* (library),912,912
_tls1_* (library),908,908
_glfwWindowHint,896,896
b2CollideEdgeAndCircle(),896,896
dmHashReverse64Alloc(),896,896
mvkVkResultName(),896,896
b2Joint,896,896
dmPath,896,896
btGhostObject,888,888
_bitrev,880,880
_vkCmdPipelineBarrier,880,880
MVKStagedDescriptorBindingUse,880,880
btUnionFind,880,880
_timeout_* (library),880,880
__glfwInitJoysticksCocoa,864,864
_vkCmdBeginRendering,864,864
_vkCmdCopyBufferToImage2,864,864
_vkCmdCopyImageToBuffer2,864,864
mvkAdjustFormatVectorToSize(),864,864
mvkUpdateDescriptorSets(),864,864
_csctx_* (library),864,864
MVKPipelineStatisticsQueryPool,857,857
btSphereShape,856,856
MVKGPUCounterQueryPool,849,849
_release_* (library),848,848
_vkCmdClearAttachments,848,848
btTriangleConvexcastCallback,848,848
_tcp_* (library),848,848
b2CircleShape,848,848
_dmPropertiesDDF_* (library),844,672
MVKCombinedImageSamplerDescriptor,844,844
_dmHashReverse64,832,832
MVKShaderLibraryCompiler,827,827
_dmHashReverse32,816,816
_vkCmdBindVertexBuffers2,816,816
MVKSemaphoreImpl,803,803
__glfwInitVulkan,800,800
MVKSamplerDescriptorMixin,796,796
_propagatemark,784,784
b2PositionSolverManifold,784,784
cullPoints2(),784,784
insertleaf(),784,784
_MVK_* (library),780,0
MVKDeferredOperation,775,775
_vkCmdPushConstants,768,768
b2CollidePolygonAndCircle(),768,768
_zbuild_* (library),768,768
_err_* (library),768,768
_vkCmdBindVertexBuffers,752,752
dmThread,752,752
MVKCmdClearMultiAttachments<>,744,744
_deflateInit2_* (library),736,736
_dmHashBuffer64,736,736
_copy_* (library),736,736
MVKPeerSwapchainImage,736,736
_b2Vec2_* (library),724,724
_fpconv_* (library),720,720
dmConditionVariable,720,720
_dmLuaDDF_* (library),712,528
_chacha20_* (library),705,705
_small_* (library),704,704
CProfileManager,696,624
_ll_* (library),688,688
_vkCmdPipelineBarrier2,688,688
_bcread_* (library),688,688
dmFileDescriptor,688,688
_udp_* (library),688,688
MVKCmdClearSingleAttachment<>,680,680
MVKPrivateDataSlot,677,677
MVKGPUCaptureScope,677,677
_tls_* (library),676,676
_glfwCreateWindow,672,672
b2FindMaxSeparation(),672,672
b2StackAllocator,672,672
MVKFunctionSpecializer,665,665
btBoxBoxDetector,664,664
MVKMTLDeviceCapabilities,656,656
ResourceChunkCachePut(),656,656
__glfwAllocJoystick,656,656
__glfwSetCursorPosCocoa,656,656
_str_* (library),656,656
_strbuf_* (library),656,656
MVKComputePipelineCompiler,653,653
MVKSwapchainImage,652,652
MVKRenderPipelineCompiler,652,652
MVKSamplerYcbcrConversion,652,652
_dmBufferDDF_* (library),648,480
_vkCmdWaitEvents,640,640
dmTransform,640,640
MVKMTLFunction,640,640
btClosestNotMeConvexResultCallback,640,640
MVKCmdClearDepthStencilImage<>,634,634
MVKCmdDispatch,625,625
_des_* (library),625,625
-[CAMetalLayer(MoltenVK) privateScreenMVKImpl],624,624
_tab_* (library),624,624
spvPushOperandTypes(),624,624
MVKVulkanAPIObject,621,621
MVKCmdClearColorImage<>,620,620
GetGlyphTTF(),608,608
-[GLFWContentView flagsChanged:],592,592
__glfwPollJoystickCocoa,592,592
_vkCmdBlitImage,592,592
b2EdgeSeparation(),592,592
dmURI,592,592
_dict_* (library),592,592
_ZN28MVKPresentableSwapchainImage22presentCAMetalDrawableEPU27objcproto16MTLCommandBuffer11objc_* (library),592,592
btMatrix3x3,584,584
MVKSemaphoreSingleQueue,578,578
__glfwCreateContextOSMesa,576,576
__glfwSetWindowSizeCocoa,576,576
_ZNKSt3_* (library),576,576
_vk_* (library),576,576
_supported_* (library),568,0
MVKSingleValueCommand<>,563,563
ResourceChunkCacheEvictMemory(),560,560
__glfwChooseFBConfig,560,560
__glfwSetVideoModeCocoa,560,560
_poly1305_* (library),560,560
_vkCmdCopyImage,560,560
_vkCmdResolveImage,560,560
btConeTwistConstraint,560,560
_YCbCr_* (library),560,560
dmPPrint,560,560
_de_* (library),552,544
_bisect_* (library),544,544
__glfwCreateWindowSurfaceCocoa,544,544
_longest_* (library),544,544
_loop_* (library),544,544
_vkCmdClearColorImage,544,544
_vkCmdClearDepthStencilImage,544,544
_vkCmdCopyBuffer,544,544
mvkGetAvailableMTLDevicesArray(),544,544
_gcm_* (library),541,541
b2GridAndCircleContact,536,536
b2GridAndPolygonContact,536,536
btNullPairCache,536,536
-[GLFWContentView performDragOperation:],528,528
_COS_* (library),528,528
_ZN28MVKTimelineSemaphoreMTLEvent12registerWaitEP14MVKFenceSitterPK19VkSemaphoreWaitInfoj_* (library),528,528
_init_* (library),528,528
_last4,528,528
_spvBinaryParse,528,528
_vkCmdSetScissor,528,528
_vkCmdSetScissorWithCount,528,528
_vkCmdSetViewport,528,528
_vkCmdSetViewportWithCount,528,528
_vkCmdWaitEvents2,528,528
dmTrigLookup,520,520
_FSb,512,256
_dist_* (library),512,512
__glfwInputMonitor,512,512
_updateCursorMode,512,512
_vkCmdBindPipeline,512,512
_vkCmdBlitImage2,512,512
_vkCmdCopyBuffer2,512,512
_vkCmdCopyImage2,512,512
_vkCmdExecuteCommands,512,512
_vkCmdResolveImage2,512,512
_vkGetVersionStringsMVK,512,512
_vwin256,512,512
_check_* (library),512,512
_map_* (library),512,512
MVKSamplerDescriptor,511,511
_entropy_* (library),508,508
b2ChainAndCircleContact,504,504
b2ChainAndPolygonContact,504,504
__glfwGetGammaRampCocoa,496,496
__glfwGetVideoModesCocoa,496,496
mvkCompressDecompress(),496,496
MVKCmdPushDescriptorSetWithTemplate,486,486
_ZN22MVKCmdClearAttachmentsILm1EE16populateVerticesEP17MVKCommandEncoderPDv4_* (library),480,480
_ZN22MVKCmdClearAttachmentsILm4EE16populateVerticesEP17MVKCommandEncoderPDv4_* (library),480,480
__glfwIsValidContextConfig,480,480
kMVKMTLStencilDescriptorDataDefault,480,0
_dmSoundDDF_* (library),480,368
MVKShaderResourceBinding,480,480
_ccall_* (library),480,480
MVKDeviceObjectPool<>,474,474
_des3_* (library),471,471
__glfwChooseVideoMode,464,464
__glfwInputWindowFocus,464,464
__glfwSetGammaRampCocoa,464,464
__glfwTerminateJoysticksCocoa,464,464
_glfwGetWindowAttrib,464,464
_inflateReset2,464,464
mvkWaitForFences(),464,464
_grow_* (library),464,464
_mcode_* (library),464,464
_glfw_* (library),464,464
FontLoadFromMemoryTTF(),448,448
__glfwCreateWindowNull,448,448
__glfwDestroyWindowCocoa,448,448
_assign_* (library),448,448
_fscope_* (library),448,448
_removeCallback,448,448
mvkWaitSemaphores(),448,448
_jit_* (library),448,448
dmGameSystemDDF,448,448
_eckey_* (library),447,447
ResourceChunkCacheEvictPathHash(),432,432
_strfmt_* (library),432,432
MVKCmdSetSampleLocations,427,427
__glfwInitOSMesa,416,416
_argv2ctype,416,416
_collect_* (library),416,416
_glfwExtensionSupported,416,416
_vkCmdCopyQueryPoolResults,416,416
_dmMeshDDF_* (library),408,304
_chachapoly_* (library),405,405
-[GLFWWindowDelegate windowDidResize:],400,400
MVKTraceVulkanCallStartImpl(),400,400
_dmHashBufferNoReverse64,400,400
_vkCmdDispatchBase,400,400
_vkGetInstanceProcAddr,400,400
jc,400,400
_brainpoolP512r1_* (library),400,400
_secp521r1_* (library),400,400
_CONTEXT_* (library),392,392
b2CircleContact,392,392
b2EdgeAndCircleContact,392,392
b2EdgeAndPolygonContact,392,392
b2PolygonAndCircleContact,392,392
b2PolygonContact,392,392
MVKGPUAddressableBuffersCommandEncoderState,390,390
-[GLFWContentView viewDidChangeBackingProperties],384,384
_func,384,384
_terminate,384,384
_vkCmdDispatch,384,384
_vkCmdDraw,384,384
_vkCmdDrawIndexed,384,384
_vkCmdDrawIndexedIndirect,384,384
_vkCmdDrawIndirect,384,384
_vkCmdFillBuffer,384,384
_vkCmdPushDescriptorSetKHR,384,384
_vkCmdPushDescriptorSetWithTemplateKHR,384,384
_vkCmdSetStencilOp,384,384
_vkCmdUpdateBuffer,384,384
spvExtInstImportTypeGet(),384,384
_ZN24MVKShaderLibraryCompiler13newMTLLibraryEP8NSStringRKN3mvk30SPIRVToMSLConversionResultInfoE_* (library),384,384
__glfwGetScancodeNameCocoa,368,368
__glfwGetVulkanResultString,368,368
__glfwInitNull,368,368
__glfwTerminateCocoa,368,368
_spvOperandIsConcrete,368,368
_vkCmdBeginDebugUtilsLabelEXT,368,368
_vkCmdBeginQuery,368,368
_vkCmdBindIndexBuffer,368,368
_vkCmdDebugMarkerBeginEXT,368,368
_vkCmdDebugMarkerInsertEXT,368,368
_vkCmdInsertDebugUtilsLabelEXT,368,368
_vkCmdResetQueryPool,368,368
_vkCmdWriteTimestamp,368,368
_vkCmdWriteTimestamp2,368,368
MVKMetalArgumentBuffer,368,368
dmZip,368,368
MVKCmdDebugMarkerBegin,361,361
-[GLFWContentView insertText:replacementRange:],352,352
__glfwCreateCursorCocoa,352,352
_optset,352,352
_vkCmdDispatchIndirect,352,352
_vkCmdEndQuery,352,352
_vkCmdEndRenderPass2,352,352
_vkCmdNextSubpass,352,352
_vkCmdNextSubpass2,352,352
_vkCmdResetEvent,352,352
_vkCmdResetEvent2,352,352
_vkCmdSetEvent,352,352
_vkCmdSetEvent2,352,352
_vkCmdSetSampleLocationsEXT,352,352
_vkCmdSetStencilCompareMask,352,352
_vkCmdSetStencilReference,352,352
_vkCmdSetStencilWriteMask,352,352
mvkGetVulkanVersionString(),352,352
removeleaf(),352,352
MVKCmdCopyQueryPoolResults,349,349
MVKCmdDispatchIndirect,345,345
_mmap_* (library),344,336
btGjkEpaPenetrationDepthSolver,344,344
_FSb4,336,336
__glfwSetCursorCocoa,336,336
__glfwSetWindowPosCocoa,336,336
_glfwInit,336,336
_vkCmdDebugMarkerEndEXT,336,336
_vkCmdEndDebugUtilsLabelEXT,336,336
_vkCmdEndRenderPass,336,336
_vkCmdEndRendering,336,336
_vkCmdSetBlendConstants,336,336
_vkCmdSetDepthBias,336,336
dmPoolAllocator,336,336
b2Timer,336,336
_extra_* (library),336,336
_ConfigFileGetFloat,320,320
_book_* (library),320,320
__glfwGetWindowFrameSizeCocoa,320,320
__glfwSetWindowMonitorNull,320,320
_dmHashBufferNoReverse32,320,320
_searchpath,320,320
_var_* (library),320,320
_vkCmdSetDepthBounds,320,320
_vkCmdSetDepthClampEnableEXT,320,320
_vkCmdSetLineWidth,320,320
dmStrError(),320,320
_top_* (library),320,320
mvkResetFences(),320,320
_zdefault_* (library),320,320
_rescale_* (library),320,320
MVKStorageBufferDynamicDescriptor,316,316
MVKUniformBufferDynamicDescriptor,316,316
MVKPipelineCommandEncoderState,313,313
MVKCmdBeginQuery,307,307
ResourceChunkCacheGet(),304,304
SetContext(),304,304
_cpparser,304,304
_find_* (library),304,304
_jmp_* (library),304,304
_matchbracketclass,304,304
_newtab,304,304
_vkCmdSetCullMode,304,304
_vkCmdSetDepthBiasEnable,304,304
_vkCmdSetDepthBoundsTestEnable,304,304
_vkCmdSetDepthClipEnableEXT,304,304
_vkCmdSetDepthCompareOp,304,304
_vkCmdSetDepthTestEnable,304,304
_vkCmdSetDepthWriteEnable,304,304
_vkCmdSetFrontFace,304,304
_vkCmdSetPatchControlPointsEXT,304,304
_vkCmdSetPolygonModeEXT,304,304
_vkCmdSetPrimitiveRestartEnable,304,304
_vkCmdSetPrimitiveTopology,304,304
_vkCmdSetRasterizerDiscardEnable,304,304
_vkCmdSetSampleLocationsEnableEXT,304,304
_vkCmdSetStencilTestEnable,304,304
mvkVkDescriptorTypeName(),304,304
stbi__get16be(),304,304
_zdist_* (library),304,304
MVKStorageTexelBufferDescriptor,298,298
MVKUniformTexelBufferDescriptor,298,298
MVKCmdDebugMarkerInsert,298,298
MVKCmdBindIndexBuffer,296,296
MVKInputAttachmentDescriptor,295,295
MVKCmdWriteTimestamp,295,295
MVKStorageBufferDescriptor,293,293
MVKUniformBufferDescriptor,293,293
MVKSampledImageDescriptor,292,292
MVKStorageImageDescriptor,292,292
CreateGlyphBankFont(),288,288
GBGetGlyph(),288,288
_ConfigFileGetInt,288,288
_DefoldError,288,288
__glfwGetVideoModeCocoa,288,288
__glfwWaitEventsTimeoutCocoa,288,288
__glfwWindowHoveredCocoa,288,288
_closeJoystick,288,288
_mask,288,288
_updatewindow,288,288
_vkCreateDevice,288,288
applyAnisotropicFriction(),288,288
b2DistanceProxy,288,288
dmStrTok(),288,288
_reader_* (library),288,288
_ZN25MVKRenderPipelineCompiler25newMTLRenderPipelineStateEP27MTLRenderPipelineDescriptor_* (library),288,288
_ZN26MVKComputePipelineCompiler26newMTLComputePipelineStateEP28MTLComputePipelineDescriptor_* (library),288,288
dmUtf8,288,288
btEmptyAlgorithm,288,288
_brainpoolP384r1_* (library),288,288
_mgf_* (library),286,286
MVKFenceSitter,273,273
-[GLFWContentView keyDown:],272,272
FontLoadFromMemory(),272,272
