symbol_group_name,vmsize,filesize
__glfwRefreshContextAttribs,1504,1504
btConvexInternalShape,1480,1480
_vkspreflection_* (library),1472,1472
_fetch_* (library),1472,1472
_g_* (library),1461,0
_JobSystemUpdate,1456,1456
dmURI,1456,1456
_static_* (library),1448,1448
dmResourceProvider,1448,1448
_findValidMapping,1440,1440
getGlobalMVKConfig(),1440,1440
-[GLFWApplicationDelegate applicationWillFinishLaunching:],1424,1424
btMatrix3x3,1416,1416
MVKTimelineSemaphoreMTLEvent,1415,1415
MVKWatermarkRandom,1414,1414
_strbuf_* (library),1408,1408
_auxiliar_* (library),1408,1408
_dmSystemDDF_* (library),1392,608
btGjkConvexCast,1384,1384
MVKTexelBufferDescriptor,1379,1379
_luaJIT_* (library),1376,1376
btUnionFind,1376,1376
b2ContactManager,1376,1376
btPolyhedralConvexAabbCachingShape,1376,1264
_ccm_* (library),1373,1373
btConvexInternalAabbCachingShape,1368,1256
MVKBufferDescriptor,1358,1358
MVKInlineUniformBlockDescriptor,1354,1354
__glfwDefaultMappings,1352,1352
_send_* (library),1344,1344
_unaccessed_* (library),1344,1344
_compute_* (library),1344,1344
btPolyhedralConvexShape,1344,1344
Layout<>(),1331,1331
spvDbgInfoExtOperandCanBeForwardDeclaredFunction(),1327,1327
dmBlockAllocator,1312,1312
_AMD_* (library),1300,0
dmVMath,1296,1296
btSphereTriangleCollisionAlgorithm,1296,1296
Vectormath,1280,1280
b2BroadPhase,1280,1280
btPairCachingGhostObject,1272,1272
_tremolo_* (library),1264,1264
_debug_* (library),1264,1264
btSphereSphereCollisionAlgorithm,1264,1264
_pem_* (library),1258,1258
btBoxBoxCollisionAlgorithm,1248,1248
MVKLayerManager,1234,1234
MVKQueueSubmission,1229,1229
MVKGPUCounterQueryPool,1217,1217
_vkCmdBindDescriptorSets,1216,1216
mz_crc32(),1216,1216
_dmGamesysDDF_* (library),1204,824
_ctype_* (library),1200,1200
_aa_* (library),1200,1200
btCollisionShape,1192,1192
__glfwInputError,1184,1184
MVKPipeline,1182,1182
MVKEventNative,1177,1177
MVKCmdUpdateBuffer,1173,1173
TextLayoutLegacyCreate(),1168,1168
_ffi_* (library),1168,1168
_processPerformanceStats,1152,0
MVKMTLFunction,1152,1152
dmImage,1152,1152
_oggpack_* (library),1152,1152
dmPath,1152,1152
_camellia_* (library),1138,1138
_glfwUpdateGamepadMappings,1136,1136
_spvBinaryToText,1136,1136
_timeout_* (library),1120,1120
__glfwCreateContextNSGL,1104,1104
_compress_* (library),1104,1104
_glfwSetGamma,1104,1104
btRotationalLimitMotor,1104,1104
dmFileDescriptor,1104,1104
MVKQueueFamily,1089,1089
MVKBitArray,1088,1088
btTriangleRaycastCallback,1072,1072
_gola_* (library),1072,1072
dmExtension,1072,1072
MVKDescriptorUpdateTemplate,1070,1070
DebugDrawcallback,1064,1064
spvTargetEnvList(),1056,1056
_K,1040,1040
__glfwMainThreadError,1040,0
btJacobianEntry,1040,1040
_INVSQ_* (library),1040,1040
_supported_* (library),1032,448
MVKCmdSetViewport<>,1029,1029
MVKSemaphoreImpl,1027,1027
_FLOOR_* (library),1024,1024
_FT0,1024,0
_FT1,1024,0
_FT2,1024,0
_FT3,1024,0
_RT0,1024,0
_RT1,1024,0
_RT2,1024,0
_RT3,1024,0
_fill_* (library),1024,1024
_vwin512,1024,1024
btRayAabb(),1024,1024
MVKOcclusionQueryCommandEncoderState,1023,1023
MVKShaderLibraryCompiler,1019,1019
MVKCmdSetScissor<>,1011,1011
_LogInternal,1008,1008
_vkCmdCopyBufferToImage,1008,1008
_vkCmdCopyImageToBuffer,1008,1008
dmHashFinal64(),1008,1008
dmThread,1008,1008
_oggbyte_* (library),1008,1008
b2Mat33,1008,1008
MVKSemaphoreMTLEvent,1007,1007
MVKLayer,1002,1002
dmGameSystemDDF,1000,1000
b2WorldManifold,992,992
btBridgedManifoldResult,984,984
_chacha20_* (library),980,980
SelectAndPopJob(),976,976
_auxsort,976,976
dmMutex,976,976
GetGlyphIndexTTF(),960,960
__glfwGetGammaRampNull,960,960
kMVKMTLDepthStencilDescriptorDataDefault,960,0
_floor0_* (library),960,960
dmHashFinal32(),944,944
dmZlib,944,944
b2Joint,944,944
dmResourceProviderFile,944,816
_aes_* (library),933,917
_fwd_* (library),928,928
dmResourceDDF,928,928
b2EdgeShape,928,928
MVKCmdFillBuffer,915,915
_tls1_* (library),913,913
_decompress_* (library),912,912
_glfwWindowHint,896,896
b2CollideEdgeAndCircle(),896,896
mvkVkResultName(),896,896
b2GridAndCircleContact,888,888
b2GridAndPolygonContact,888,888
_vkCmdPipelineBarrier,880,880
MVKStagedDescriptorBindingUse,880,880
__glfwInitJoysticksCocoa,864,864
_vkCmdBeginRendering,864,864
_vkCmdCopyBufferToImage2,864,864
_vkCmdCopyImageToBuffer2,864,864
mvkAdjustFormatVectorToSize(),864,864
mvkUpdateDescriptorSets(),864,864
_ZN22MVKCmdClearAttachmentsILm1EE16populateVerticesEP17MVKCommandEncoderPDv4_* (library),864,864
_ZN22MVKCmdClearAttachmentsILm4EE16populateVerticesEP17MVKCommandEncoderPDv4_* (library),864,864
_csctx_* (library),864,864
MVKPipelineStatisticsQueryPool,857,857
MVKFunctionSpecializer,857,857
b2ChainAndCircleContact,856,856
b2ChainAndPolygonContact,856,856
btSphereShape,856,856
JobSystemDebugPrintJobs(),848,848
_release_* (library),848,848
_vkCmdClearAttachments,848,848
mz_inflate(),848,848
btTriangleConvexcastCallback,848,848
_tcp_* (library),848,848
_fpconv_* (library),848,848
b2CircleShape,848,848
MVKComputePipelineCompiler,845,845
_dmPropertiesDDF_* (library),844,672
MVKRenderPipelineCompiler,844,844
MVKSwapchainImage,844,844
MVKCombinedImageSamplerDescriptor,844,844
b2StackAllocator,832,832
MVKSamplerDescriptorMixin,828,828
dmEngineDDF,824,824
_dmBufferDDF_* (library),824,656
_vkCmdBindVertexBuffers2,816,816
__glfwInitVulkan,800,800
_deflateInit2_* (library),784,784
_propagatemark,784,784
b2PositionSolverManifold,784,784
cullPoints2(),784,784
insertleaf(),784,784
_MVK_* (library),780,0
b2CircleContact,776,776
b2EdgeAndCircleContact,776,776
b2EdgeAndPolygonContact,776,776
b2PolygonAndCircleContact,776,776
b2PolygonContact,776,776
_vkCmdPushConstants,768,768
b2CollidePolygonAndCircle(),768,768
_zbuild_* (library),768,768
MVKMTLDeviceCapabilities,768,768
dmResourceProviderArchivePrivate,768,768
_err_* (library),768,768
_dmHashBuffer32,752,752
_vkCmdBindVertexBuffers,752,752
_mcode_* (library),752,752
MVKCmdClearMultiAttachments<>,744,744
MVKGPUCaptureScope,741,741
_b2Vec2_* (library),740,740
MVKSemaphoreSingleQueue,738,738
_bcread_* (library),736,736
_copy_* (library),736,736
MVKPeerSwapchainImage,736,736
dmHashUpdateBuffer32(),720,720
dmHashUpdateBuffer64(),720,720
spvOpcodeIsScalarizable(),720,720
_udp_* (library),720,720
CProfileNode,720,720
MVKSamplerYcbcrConversion,716,716
_dmLuaDDF_* (library),712,528
PutDone(),704,704
_small_* (library),704,704
_ll_* (library),688,688
_vkCmdPipelineBarrier2,688,688
spvOpcodeMemorySemanticsOperandIndices(),688,688
MVKVulkanAPIObject,685,685
MVKCmdClearSingleAttachment<>,680,680
MVKPrivateDataSlot,677,677
_tls_* (library),676,676
_glfwCreateWindow,672,672
b2FindMaxSeparation(),672,672
dmTransform,672,672
dmPPrint,672,672
btBoxBoxDetector,664,664
__glfwAllocJoystick,656,656
__glfwSetCursorPosCocoa,656,656
_inflateSync,656,656
_str_* (library),656,656
MVKShaderResourceBinding,656,656
dmConditionVariable,656,656
FontDebugGlyph(),640,640
ResourceChunkCachePut(),640,640
_vkCmdWaitEvents,640,640
btClosestNotMeConvexResultCallback,640,640
MVKCmdClearDepthStencilImage<>,634,634
MVKCmdDispatch,625,625
_des_* (library),625,625
-[CAMetalLayer(MoltenVK) privateScreenMVKImpl],624,624
_deflateSetDictionary,624,624
_tab_* (library),624,624
spvPushOperandTypes(),624,624
dmRigDDF,624,624
MVKCmdClearColorImage<>,620,620
-[GLFWContentView flagsChanged:],592,592
_JobSystemCreate,592,592
__glfwPollJoystickCocoa,592,592
_vkCmdBlitImage,592,592
b2EdgeSeparation(),592,592
bottomup(),592,592
_dict_* (library),592,592
_ZN28MVKPresentableSwapchainImage22presentCAMetalDrawableEPU27objcproto16MTLCommandBuffer11objc_* (library),592,592
dmRenderDDF,584,584
__glfwCreateContextOSMesa,576,576
__glfwSetWindowSizeCocoa,576,576
_ZNKSt3_* (library),576,576
_vk_* (library),576,576
_poly1305_* (library),567,567
MVKSingleValueCommand<>,563,563
__glfwChooseFBConfig,560,560
__glfwSetVideoModeCocoa,560,560
_deflateCopy,560,560
_vkCmdCopyImage,560,560
_vkCmdResolveImage,560,560
dmHashClone64(),560,560
MVKMetalArgumentBuffer,560,560
MVKCmdPushDescriptorSetWithTemplate,550,550
FontDebug(),544,544
ResourceChunkCacheDebugChunks(),544,544
_bisect_* (library),544,544
__glfwCreateWindowSurfaceCocoa,544,544
_loop_* (library),544,544
_vkCmdClearColorImage,544,544
_vkCmdClearDepthStencilImage,544,544
_vkCmdCopyBuffer,544,544
dmHashClone32(),544,544
mvkGetAvailableMTLDevicesArray(),544,544
_YCbCr_* (library),544,544
_gcm_* (library),541,541
_de_* (library),536,528
btDbvtNodeEnumerator,536,536
btNullPairCache,536,536
-[GLFWContentView performDragOperation:],528,528
ResourceChunkCacheEvictMemory(),528,528
_COS_* (library),528,528
_JobSystemDestroy,528,528
_ZN28MVKTimelineSemaphoreMTLEvent12registerWaitEP14MVKFenceSitterPK19VkSemaphoreWaitInfoj_* (library),528,528
_init_* (library),528,528
_longest_* (library),528,528
_spvBinaryParse,528,528
_vkCmdSetScissor,528,528
_vkCmdSetScissorWithCount,528,528
_vkCmdSetViewport,528,528
_vkCmdSetViewportWithCount,528,528
_vkCmdWaitEvents2,528,528
dmTrigLookup,520,520
_FSb,512,256
_dist_* (library),512,512
__glfwInputMonitor,512,512
__glfwParseUriList,512,512
_updateCursorMode,512,512
_vkCmdBindPipeline,512,512
_vkCmdBlitImage2,512,512
_vkCmdCopyBuffer2,512,512
_vkCmdCopyImage2,512,512
_vkCmdExecuteCommands,512,512
_vkCmdResolveImage2,512,512
_vkGetVersionStringsMVK,512,512
_vwin256,512,512
spvTextToLiteral(),512,512
_check_* (library),512,512
_map_* (library),512,512
MVKSamplerDescriptor,511,511
_entropy_* (library),499,499
CancelJobInternal(),496,496
__glfwGetGammaRampCocoa,496,496
__glfwGetVideoModesCocoa,496,496
b2AABB,496,496
mvkCompressDecompress(),496,496
spvInstructionAddWord(),496,496
__glfwIsValidContextConfig,480,480
_deflateParams,480,480
_dmHashBuffer64,480,480
dmHashRelease32(),480,480
dmHashRelease64(),480,480
kMVKMTLStencilDescriptorDataDefault,480,0
_dmSoundDDF_* (library),480,368
_ccall_* (library),480,480
dmPhysicsDDF,480,480
MVKDeviceObjectPool<>,474,474
MVKGPUAddressableBuffersCommandEncoderState,470,470
_des3_* (library),467,467
__glfwChooseVideoMode,464,464
__glfwInputWindowFocus,464,464
__glfwSetGammaRampCocoa,464,464
__glfwTerminateJoysticksCocoa,464,464
_glfwGetWindowAttrib,464,464
mvkWaitForFences(),464,464
mz_adler32(),464,464
_grow_* (library),464,464
dmPoolAllocator,464,464
_glfw_* (library),464,464
__glfwCreateWindowNull,448,448
__glfwDestroyWindowCocoa,448,448
_assign_* (library),448,448
_fscope_* (library),448,448
_inflateReset2,448,448
_removeCallback,448,448
mvkWaitSemaphores(),448,448
_jit_* (library),448,448
_eckey_* (library),447,447
dmInputDDF,440,440
btCapsuleShapeX,440,440
btCapsuleShapeZ,440,440
ProcessOneJob(),432,432
_JobSystemPushJob,432,432
_inflateCopy,432,432
_strfmt_* (library),432,432
b2Timer,432,432
MVKCmdSetSampleLocations,427,427
_chachapoly_* (library),422,422
ResourceChunkCacheEvictPathHash(),416,416
__glfwInitOSMesa,416,416
_argv2ctype,416,416
_cpluaopen,416,416
_deflateBound,416,416
_dmHashBufferNoReverse64,416,416
_glfwExtensionSupported,416,416
_vkCmdCopyQueryPoolResults,416,416
_brainpoolP512r1_* (library),416,416
dmZip,416,416
_dmMeshDDF_* (library),408,304
-[GLFWWindowDelegate windowDidResize:],400,400
MVKTraceVulkanCallStartImpl(),400,400
_collect_* (library),400,400
_vkCmdDispatchBase,400,400
_vkGetInstanceProcAddr,400,400
fetchleaves(),400,400
jc,400,400
spvTargetEnvNameMap,400,400
_secp521r1_* (library),400,400
-[GLFWContentView viewDidChangeBackingProperties],384,384
_func,384,384
_terminate,384,384
_vkCmdDispatch,384,384
_vkCmdDraw,384,384
_vkCmdDrawIndexed,384,384
_vkCmdDrawIndexedIndirect,384,384
_vkCmdDrawIndirect,384,384
_vkCmdFillBuffer,384,384
_vkCmdPushDescriptorSetKHR,384,384
_vkCmdPushDescriptorSetWithTemplateKHR,384,384
_vkCmdSetStencilOp,384,384
_vkCmdUpdateBuffer,384,384
spvExtInstImportTypeGet(),384,384
_ZN24MVKShaderLibraryCompiler13newMTLLibraryEP8NSStringRKN3mvk30SPIRVToMSLConversionResultInfoE_* (library),384,384
MVKCommandEncoderState,369,369
_JobSystemCreateJob,368,368
_JobSystemSetParent,368,368
__glfwGetScancodeNameCocoa,368,368
__glfwGetVulkanResultString,368,368
__glfwInitNull,368,368
__glfwTerminateCocoa,368,368
_spvOperandIsConcrete,368,368
_vkCmdBeginDebugUtilsLabelEXT,368,368
_vkCmdBeginQuery,368,368
_vkCmdBindIndexBuffer,368,368
_vkCmdDebugMarkerBeginEXT,368,368
_vkCmdDebugMarkerInsertEXT,368,368
_vkCmdInsertDebugUtilsLabelEXT,368,368
_vkCmdResetQueryPool,368,368
_vkCmdWriteTimestamp,368,368
_vkCmdWriteTimestamp2,368,368
dmGameObjectDDF,368,368
MVKCmdDebugMarkerBegin,361,361
-[GLFWContentView insertText:replacementRange:],352,352
__glfwCreateCursorCocoa,352,352
_dmHashBufferNoReverse32,352,352
_optset,352,352
_slide_* (library),352,352
_vkCmdDispatchIndirect,352,352
_vkCmdEndQuery,352,352
_vkCmdEndRenderPass2,352,352
_vkCmdNextSubpass,352,352
_vkCmdNextSubpass2,352,352
_vkCmdResetEvent,352,352
_vkCmdResetEvent2,352,352
_vkCmdSetEvent,352,352
_vkCmdSetEvent2,352,352
_vkCmdSetSampleLocationsEXT,352,352
_vkCmdSetStencilCompareMask,352,352
_vkCmdSetStencilReference,352,352
_vkCmdSetStencilWriteMask,352,352
dmHashReverse64Alloc(),352,352
mvkGetVulkanVersionString(),352,352
removeleaf(),352,352
_zdist_* (library),352,352
MVKCmdCopyQueryPoolResults,349,349
MVKCmdDispatchIndirect,345,345
_mmap_* (library),344,336
btGjkEpaPenetrationDepthSolver,344,344
__glfwSetCursorCocoa,336,336
__glfwSetWindowPosCocoa,336,336
_glfwInit,336,336
_vkCmdDebugMarkerEndEXT,336,336
_vkCmdEndDebugUtilsLabelEXT,336,336
_vkCmdEndRenderPass,336,336
_vkCmdEndRendering,336,336
_vkCmdSetBlendConstants,336,336
_vkCmdSetDepthBias,336,336
dmHashReverse32Alloc(),336,336
spvOpcodeIsCommutativeBinaryOperator(),336,336
stbtt_GetGlyphBox(),336,336
mz_error(),336,336
_extra_* (library),336,336
_mgf_* (library),333,333
MVKFenceSitter,321,321
_ConfigFileGetFloat,320,320
_book_* (library),320,320
__glfwGetWindowFrameSizeCocoa,320,320
__glfwSetWindowMonitorNull,320,320
_find_* (library),320,320
_searchpath,320,320
_var_* (library),320,320
_vkCmdSetDepthBounds,320,320
_vkCmdSetDepthClampEnableEXT,320,320
_vkCmdSetLineWidth,320,320
dmStrError(),320,320
