symbol_group_name,vmsize,filesize
b2PrismaticJoint,4524,4524
_mdct_* (library),4516,4516
btRigidBody,4516,4516
_cconv_* (library),4472,4472
_opt_* (library),4444,4444
btVoronoiSimplexSolver,4288,4288
_meth_* (library),4272,4272
dmSys,4188,4088
btMinkowskiPenetrationDepthSolver,4180,3180
btDbvt,4164,4164
_vwin2048,4096,4096
btHashedOverlappingPairCache,4084,4084
_ffi_* (library),4080,4080
_do_* (library),4056,4056
b2Body,4048,4048
dmHttpDDF,4036,4036
dmConnectionPool,4016,4016
_tmalloc_* (library),3984,3984
b2GearJoint,3984,3984
dmMessage,3980,3948
_process_* (library),3860,3860
_inet_* (library),3784,3784
btDbvtBroadphase,3708,3708
b2GridShape,3708,3708
b2RevoluteJoint,3656,3656
btCompoundCollisionAlgorithm,3648,3648
_run_* (library),3636,3636
dmResourceProviderArchiveMutable,3620,3492
dmSSLSocket,3604,3596
_deflate,3524,3524
b2Island,3508,3508
_luaopen_* (library),3504,3504
dmDeviceAVAudio,3476,3476
dmLog,3464,3168
_socket_* (library),3448,3448
_callback_* (library),3384,3384
_dmMath_* (library),3348,2368
btCompoundShape,3348,3348
_ctype_* (library),3264,3264
_ov_* (library),3172,3172
b2SeparationFunction,3128,3128
_debug_* (library),3088,3088
dmResourceArchive,3080,3080
_tr_* (library),3060,3060
btConvexPlaneCollisionAlgorithm,3036,3036
btSimulationIslandManager,2972,2972
b2EPCollider,2960,2960
b2WheelJoint,2928,2928
b2Fixture,2880,2880
_dmParticleDDF_* (library),2824,2136
btConvexConcaveCollisionAlgorithm,2752,2752
_nd_* (library),2740,2740
btGjkEpaSolver2,2704,2704
btGjkPairDetector,2696,2696
dmResourceProviderZip,2684,2556
_res_* (library),2636,2636
b2WeldJoint,2612,2612
_add_* (library),2560,2560
_floor1_* (library),2556,2556
_make_* (library),2492,2492
b2PulleyJoint,2480,2480
btBoxShape,2464,2464
btCapsuleShape,2440,2440
_mpi_* (library),2416,2416
btQuantizedBvh,2408,2408
__packetout,2376,2376
_build_* (library),2332,2332
_LZ4_* (library),2328,2328
_prepend_* (library),2316,2316
b2PolygonShape,2280,2280
_dmModelDDF_* (library),2216,1408
b2DistanceJoint,2192,2192
_g_* (library),2178,0
btConvexHullShape,2168,2168
SphereTriangleDetector,2164,2164
b2Contact,2132,1528
btCollisionDispatcher,2072,2072
dmArray<>,2056,2056
b2RopeJoint,2056,2056
_char2escape,2048,2048
_fixedtables.lenfix,2048,2048
_vwin1024,2048,2048
_clib_* (library),2028,2028
_buffer_* (library),2012,2012
_dmInputDDF_* (library),2000,1248
_decode_* (library),1992,1992
_gola_* (library),1940,1940
btSubsimplexConvexCast,1916,1916
_crc32_* (library),1908,1908
_err_* (library),1908,1908
_oid_* (library),1896,1896
_rsa_* (library),1892,1892
btDefaultCollisionConfiguration,1884,1884
dmResourceProviderArchive,1880,1752
dmCrypt,1876,1876
dmPlatform,1876,1868
_release_* (library),1840,1840
dmLoadQueue,1828,1828
b2Distance(),1808,1808
btConvexTriangleCallback,1804,1804
_mapping_* (library),1804,1804
_pk_* (library),1788,1788
btContinuousConvexCollision,1784,1784
ReverseHashContainer,1776,1776
b2BlockAllocator,1764,1116
btConvexShape,1736,1736
_jpeg_* (library),1707,1707
btAlignedObjectArray<>,1704,1704
btCompoundLeafCallback,1692,1692
basisu,1681,1681
_global_* (library),1664,1664
b2Simplex,1640,1640
_get_* (library),1632,1632
btPersistentManifold,1628,1628
_ecdsa_* (library),1612,1612
btTriangleShape,1604,1604
b2FrictionJoint,1592,1592
_resample_* (library),1592,1592
b2MouseJoint,1588,1588
_jmp_* (library),1572,1572
_dmHttpDDF_* (library),1564,1208
_var_* (library),1564,1564
_strfmt_* (library),1532,1532
_match,1516,1516
_cff_* (library),1488,1488
_alloc_* (library),1472,1472
_luaJIT_* (library),1460,1460
btHashMap<>,1432,1432
_dmSystemDDF_* (library),1384,600
_static_* (library),1368,1368
_dmLiveUpdateDDF_* (library),1360,936
dmBlockAllocator,1352,1352
btTransformUtil,1340,1340
btConvexInternalShape,1312,1312
dmResourceProvider,1312,1312
_auxiliar_* (library),1312,1312
_pem_* (library),1308,1308
_ccm_* (library),1304,1304
btBvhTriangleMeshShape,1288,1288
_fetch_* (library),1272,1272
dmIntersection,1252,1252
btPolyhedralConvexShape,1244,1244
b2CollidePolygons(),1240,1240
b2BroadPhase,1240,1240
dmHashFinal64(),1212,1212
dmVMath,1212,1212
b2TimeOfImpact(),1196,1196
_send_* (library),1188,1188
mz_crc32(),1188,1188
b2ContactManager,1172,1172
dmHashFinal32(),1168,1168
_ll_* (library),1164,1164
_oggpack_* (library),1132,1132
_ffh_* (library),1120,1120
btPolyhedralConvexAabbCachingShape,1120,1016
_dmGamesysDDF_* (library),1116,736
btManifoldResult,1108,1108
_camellia_* (library),1088,1088
_str_* (library),1080,1080
_chacha20_* (library),1080,1080
btSphereSphereCollisionAlgorithm,1080,1080
dmImage,1072,1072
_hash_* (library),1056,1056
dmExtension,1052,1052
_idct_* (library),1044,1044
btPerturbedContactResult,1044,1044
_INVSQ_* (library),1032,1032
_auxsort,1028,1028
btCollisionObject,1028,1028
_FLOOR_* (library),1024,1024
_FT0,1024,0
_FT1,1024,0
_FT2,1024,0
_FT3,1024,0
_K,1024,1024
_RT0,1024,0
_RT1,1024,0
_RT2,1024,0
_RT3,1024,0
_vwin512,1024,1024
btSphereTriangleCollisionAlgorithm,1024,1024
_glfwOpenWindow,1008,1008
_compute_* (library),992,992
btBoxBoxCollisionAlgorithm,992,992
btCollisionShape,988,988
_lib_* (library),984,984
_compress_* (library),968,968
dmMutex,948,948
dmResourceProviderFile,944,816
btGjkConvexCast,940,940
Vectormath,928,928
_oggbyte_* (library),928,928
_timeout_* (library),924,924
Layout<>(),916,916
dmHashUpdateBuffer64(),912,912
_aes_* (library),908,904
_fill_* (library),904,904
_cpparser,892,892
DebugDrawcallback,888,888
dmPath,888,888
dmHashClone64(),884,884
_bitrev,876,876
_dmHashBuffer32,876,876
_csctx_* (library),876,876
_tcp_* (library),872,872
_floor0_* (library),868,868
TextLayoutLegacyCreate(),860,860
dmHashUpdateBuffer32(),856,856
dmHashClone32(),852,852
_block_* (library),848,848
_LogInternal,844,844
_dmPropertiesDDF_* (library),844,672
__glfwInput,832,0
_tls1_* (library),820,820
dmHashRelease64(),820,820
_adler32_* (library),816,816
dmZlib,816,816
btSphereShape,816,816
_dmHashReverseErase64,804,804
_finderrfunc,784,784
btTriangleRaycastCallback,768,768
_fpconv_* (library),760,760
dmHashInit32(),756,756
dmHashInit64(),756,756
_zdist_* (library),756,756
b2Joint,756,756
_jit_* (library),752,752
_glfwDisable,748,748
_index2adr,732,732
CProfileManager,728,656
_OUTLINED_* (library),720,720
b2EdgeShape,716,716
_predict_* (library),712,712
_func_* (library),712,712
_udp_* (library),712,712
_dmLuaDDF_* (library),712,528
cullPoints2(),708,708
dmHashReverse64Alloc(),704,704
_dmHashBuffer64,700,700
_reader_* (library),696,696
_strbuf_* (library),696,696
_tremolo_* (library),692,692
_assign_* (library),692,692
_direct_* (library),692,692
btGhostObject,692,692
_priority,688,688
_copy_* (library),688,688
_hashkey,680,680
insertleaf(),680,680
_tab_* (library),676,676
b2WorldManifold,676,676
_deflateInit2_* (library),672,672
_small_* (library),672,672
_profile_* (library),672,584
_propagatemark,656,656
dmThread,656,656
b2CircleShape,656,656
_close_* (library),652,652
_dmHashReverse32,652,652
_dmHashReverse64,652,652
_dmBufferDDF_* (library),648,480
_newtab,644,644
b2CollidePolygonAndCircle(),636,636
_zbuild_* (library),628,628
b2CollideEdgeAndCircle(),620,620
_des_* (library),620,620
b2PositionSolverManifold,612,612
btClosestNotMeConvexResultCallback,612,612
_tls_* (library),608,608
dmConditionVariable,596,596
_fscope_* (library),592,592
_mmap_* (library),588,580
b2StackAllocator,580,580
dmURI,576,576
btMatrix3x3,576,576
btTriangleConvexcastCallback,572,572
btUnionFind,568,568
_init_* (library),568,568
dmFileDescriptor,564,564
_supported_* (library),556,0
btBoxBoxDetector,548,548
_entropy_* (library),548,548
GetGlyphTTF(),544,544
_match_* (library),544,544
b2Mat33,544,544
_buf_* (library),540,540
_foldarith,540,540
_longest_* (library),536,536
_push_* (library),532,532
_gcm_* (library),532,532
ResourceChunkCachePut(),524,524
-[BaseView touchById:],520,520
_COS_* (library),520,520
dmTrigLookup,520,520
b2FindMaxSeparation(),516,516
_FSb,512,256
_bisect_* (library),512,512
_dist_* (library),512,512
_setjitmode,512,512
_token2binop,512,512
_vwin256,512,512
-[BaseView initWithFrame:],496,496
b2GridAndPolygonContact,496,496
_de_* (library),492,484
b2GridAndCircleContact,492,492
_b2Vec2_* (library),488,488
_dict_* (library),476,476
_eckey_* (library),476,476
FontLoadFromMemoryTTF(),472,472
_dmSoundDDF_* (library),472,360
_const_* (library),464,464
b2ChainAndPolygonContact,464,464
b2ChainAndCircleContact,460,460
_chachapoly_* (library),460,460
_des3_* (library),456,456
_resizestack,444,444
_grow_* (library),444,444
ResourceChunkCacheEvictMemory(),436,436
dmTransform,436,436
_newproxy_* (library),432,432
_collect_* (library),428,428
_matchbracketclass,428,428
-[BaseView fillTouch:forPhase:],416,416
-[EAGLView createFramebuffer],416,416
dmPPrint,416,416
_call_* (library),404,404
_dmMeshDDF_* (library),400,296
_glfwGetTouch,396,396
_mmcall,396,396
btNullPairCache,392,392
dmZip,392,392
_brainpoolP512r1_* (library),388,388
_func,384,384
_inflateReset2,384,384
_rehashtab,376,376
_CONTEXT_* (library),371,363
_countarray,368,368
-[BaseView fillTouchStart:],364,364
btConeTwistConstraint,364,364
_classend,360,360
_matchbalance,360,360
ResourceChunkCacheEvictPathHash(),356,356
__glfwClearInput,352,352
_optset,352,352
__glfwParseGLVersion,348,348
_glfwEnable,348,348
_stack_* (library),348,348
_last4,344,344
_glfwExtensionSupported,340,340
_secp521r1_* (library),340,340
_cpluaopen,336,336
removeleaf(),336,336
-[BaseView touchUpdate:withTouch:],332,332
_searchpath,328,328
b2EdgeAndPolygonContact,328,328
b2PolygonContact,328,328
dmStrError(),324,324
b2EdgeAndCircleContact,324,324
b2PolygonAndCircleContact,324,324
-[AppDelegate application:didFinishLaunchingWithOptions:],320,320
_cur_* (library),320,320
_zdefault_* (library),320,320
_rescale_* (library),320,320
b2CircleContact,320,320
b2EdgeSeparation(),316,316
_ConfigFileGetInt,312,312
__glfwWin,312,0
_atomic,312,312
_glfwOpenWindowHint,312,312
_mgf_* (library),312,312
_poly1305_* (library),312,312
dmPoolAllocator,312,312
_extra_* (library),312,312
ResourceChunkCacheGet(),308,308
SetContext(),308,308
_ConfigFileGetFloat,308,308
_FSb4,308,308
jc,308,308
stbi__get16be(),308,308
_updatewindow,300,300
btGjkEpaPenetrationDepthSolver,296,296
GBGetGlyph(),292,292
_ShutdownEngine,292,292
_bestasize,292,292
_callhook,292,292
_ctr_* (library),292,292
_adjuststack,288,288
_deflateEnd,288,288
_glfwGetWindowParam,288,288
_dhm_* (library),288,288
_brainpoolP384r1_* (library),288,288
_SB1,284,284
_mask,276,276
_max_* (library),276,276
b2Timer,276,276
dmUtf8,276,276
+[EAGLView createView:recreate:],272,272
FontLoadFromMemory(),272,272
_random_* (library),272,272
_tokennames,272,272
CreateGlyphBankFont(),268,268
_bit_* (library),264,264
_deflateResetKeep,264,264
_pqdownheap,264,264
_bcreg_* (library),264,264
__glfwShowKeyboard,260,260
_FSb2,256,256
_FSb3,256,256
_RSb,256,0
_SB2,256,256
_SB3,256,256
_SB4,256,256
_SB5,256,256
_SB6,256,256
_SB7,256,256
_SB8,256,256
_length_* (library),256,256
_four_* (library),256,256
_vwin128,256,256
b2DistanceProxy,256,256
dmGameSystemDDF,256,256
_set_* (library),252,252
_countint,252,252
_zlength_* (library),248,248
stbtt__isfont(),244,244
dmStrTok(),240,240
_base_* (library),240,240
_secp384r1_* (library),240,240
-[AppDelegateProxy application:didFinishLaunchingWithOptions:],236,236
-[ViewController getIntendedFrameOrigin:],236,236
_counthash,236,236
_dmHashBufferNoReverse64,236,236
-[AppDelegateProxy forwardInvocation:],232,232
-[EAGLView destroyFramebuffer],232,232
_inflateInit2_* (library),232,232
__glfwPlatformOpenWindowVulkan,228,228
_cdata_* (library),228,228
_pushnexttemplate,228,228
_str2num,228,228
_optget,224,224
_return_* (library),224,224
b2ChainShape,224,224
dmArrayUtil,224,224
_YCbCr_* (library),220,220
-[SoundApplicationDelegate handleInterruption:],216,216
_start_* (library),216,216
_dmEngineDDF_* (library),216,48
-[AppDelegateProxy application:openURL:sourceApplication:annotation:],212,212
-[SoundApplicationDelegate handleRouteChange:],212,212
_ConfigFileGetString,212,212
_ExtensionRegister,212,212
_book_* (library),212,212
_api_* (library),212,212
_dmHashEnableReverseHash,212,212
_unmakemask,212,212
dmEngineCreate(),212,212
btEmptyAlgorithm,212,212
_makemask,208,208
_modinit,208,208
b2ClipSegmentToLine(),208,208
-[AppDelegateProxy application:handleOpenURL:],204,204
_hookf,204,204
_singlematch,204,204
_sort_* (library),204,204
applyAnisotropicFriction(),204,204
b2WorldRayCastWrapper,204,204
btAxisSweep3,204,204
_min_* (library),200,200
_setpath,200,200
b2ContactFilter,196,196
_cpcparser,192,192
_panic,192,192
dmHashContainer(),192,0
dmHashTable64<>,192,192
stbtt__GetGlyfOffset(),192,192
_brainpoolP256r1_* (library),192,192
-[BaseView touchesBegan:withEvent:],188,188
__glfwRefreshContextParams,188,188
_finalize,188,188
-[EAGLView swapBuffers],184,184
__glfwPlatformInit,184,184
_setfenv,184,184
-[AppDelegate reinit:],180,180
-[BaseView insertText:],180,180
FontCollectionAddFont(),180,180
ResourcePreloader,180,180
_DefoldError,180,180
__glfwPlatformOpenWindowOpenGL,180,180
_dmHashBufferNoReverse32,180,180
_getfield,180,180
_protected_* (library),180,180
_unwindstack,180,180
btDbvtTreeCollider,180,180
_error_* (library),176,176
b2TestOverlap(),176,176
-[EAGLView setupView],172,172
_cpwriter,172,172
b2CollideCircles(),172,172
_except_* (library),172,172
-[SoundApplicationDelegate handleSecondaryAudio:],168,168
_end_* (library),168,168
_glfwAppBootstrap,168,168
_mksymname,168,168
+[AppDelegateProxy application:willFinishLaunchingWithOptions:],164,164
-[AppDelegate appUpdate],164,164
_derive_* (library),164,164
_has_* (library),164,164
_segment_* (library),164,164
dmStrlCat(),164,164
btSingleSweepCallback,164,164
_configuration_* (library),160,160
_deflateReset,160,160
_getfd,160,160
_indexes,160,160
_z_* (library),160,160
dmEngineGetResult(),160,160
_malloc_* (library),160,160
_secp256r1_* (library),160,160
+[VulkanView createView:recreate:],156,156
_findfile,156,156
stbi__get8(),156,156
btSingleRayCallback,156,156
-[AppDelegateProxy respondsToSelector:],152,152
_capture_* (library),152,152
_dmExportedSymbols,152,152
_emptybuffer,152,152
_index2adr_* (library),152,152
_ZN15dmDeviceAVAudioL17DeviceAVAudioOpenEPKN7dmSound16OpenDeviceParamsEPPv_* (library),152,152
_package_* (library),152,152
-[BaseView init],148,148
_check_* (library),148,148
_flush_* (library),148,148
_inflateEnd,148,148
_setintfield,148,148
__glfwPlatformSetWindowBackgroundColor,144,144
_getthread,144,144
_glfwInit,144,144
dmEngineInitialize(),144,144
dmResourceProviderArchivePrivate,144,144
_secp224r1_* (library),144,144
-[AppDelegateProxy methodSignatureForSelector:],140,140
-[BaseView positionFromPosition:offset:],140,140
-[BaseView unmarkText],140,140
-[ViewController createView:],140,140
_ndigits_* (library),140,140
_MLOOP_* (library),138,138
_getboolfield,136,136
_dmResourceDDF_* (library),136,48
_secp256k1_* (library),136,136
_loaderror,132,132
dmMemProfile,132,116
rmtp_CollectionProxy(),132,132
rmtp_DispatchCalls(),132,116
rmtp_DrawCalls(),132,116
rmtp_Mesh(),132,116
rmtp_Model(),132,116
rmtp_ParticleFx(),132,116
rmtp_Sound(),132,116
rmtp_Sprite(),132,116
rmtp_Tilemap(),132,116
b2Draw,132,132
_ComponentTypeAnim64,128,0
_ComponentTypeGui3540,128,0
_ComponentTypeMesh1203,128,0
_ComponentTypeScript65,128,0
_ComponentTypeSound574,128,0
_ExtensionParamsGetContextByName,128,128
_LiveUpdateExt1013,128,0
_ResourceTypeAnim35,128,0
_ResourceTypeAnimationSet103,128,0
_ResourceTypeCollection369,128,0
_ResourceTypeFont978,128,0
_ResourceTypeGameObject230,128,0
_ResourceTypeGui347,128,0
_ResourceTypeGuiScript158,128,0
_ResourceTypeLua170,128,0
_ResourceTypeOgg406,128,0
_ResourceTypeOpus407,128,0
_ResourceTypeScript151,128,0
_ResourceTypeTTF103,128,0
_ResourceTypeWav408,128,0
_ScriptTypesExt160,128,0
__glfwPlatformAcquireAuxContextOpenGL,128,128
_base64_* (library),128,128
_dooptions,128,128
_fixedtables.distfix,128,128
_vwin64,128,128
rmtp_Gui(),128,112
dmPhysicsDDF,128,128
-[SoundApplicationDelegate applicationDidBecomeActive:],124,124
__glfwInputKey,124,124
_libsize,124,124
_treatstackoption,124,124
dmHashReverseSafe64Alloc(),124,124
_depth_* (library),124,124
_sha224_* (library),124,124
_sha384_* (library),124,124
_secp224k1_* (library),124,124
-[ViewController viewDidLoad],120,120
_glfwRegisterUIApplicationDelegate,120,120
dmOpaqueHandleContainer<>,120,120
engine_main(),120,120
rmtp_Components(),120,104
rmtp_GameObject(),120,120
rmtp_Graphics(),120,104
rmtp_Message(),120,104
rmtp_Particles(),120,104
rmtp_Render(),120,104
rmtp_Script(),120,104
CProfileNode,120,120
_secp192r1_* (library),120,120
-[BaseView deleteBackward],116,116
-[BaseView textInRange:],116,116
-[BaseView touchStart:withTouch:],116,116
_free_* (library),116,116
btPointCollector,116,116
-[ViewController getIntendedViewSize],112,112
__glfwInputMouseClick,112,112
__glfwPlatformPollEvents,112,112
__glfwThrd,112,0
_ctoknames,112,112
_glfwGetJoystickHats,112,112
_glfwGetJoystickPos,112,112
btAlignedAllocInternal(),112,112
_md5_* (library),112,112
_sha1_* (library),112,112
dmTime,112,112
_barklook,110,110
-[BaseView textRangeFromPosition:toPosition:],104,104
-[EAGLView teardownView],104,104
ResourceRegisterTypeCreatorDesc(),104,104
_ZN15dmDeviceAVAudioL18DeviceAVAudioQueueEPvPKvj_* (library),104,104
_determine_* (library),104,104
__glfwLibrary,104,0
_glfwCloseWindow,104,104
_glfwSwapBuffers,104,104
_Components_* (library),104,40
_secp192k1_* (library),104,104
FontCollectionRemoveFont(),100,100
ResourceTypeContextGetContextByHash(),100,100
_readable,100,100
_select_* (library),100,100
BroadphaseAabbTester,100,100
BroadphaseRayTester,100,100
+[IndexedRange rangeWithNSRange:],96,96
FontGetGlyph(),96,96
ResourceChunkCacheCreate(),96,96
_getcurrenv,96,96
btActivatingCollisionAlgorithm,96,96
-[BaseView clearMarkedText],92,92
-[BaseView dealloc],92,92
_bcopisret,92,92
_glfwGetMouseButton,92,92
_setboolfield,92,92
recursedeletenode(),92,92
-[ViewController viewDidAppear:],88,88
FontDestroy(),88,88
__glfwPlatformGetProcAddress,88,88
_glfwAccelerometerEnable,88,88
_glfwGetKey,88,88
_glfwSetWindowSize,88,88
dmSnPrintf(),88,88
_mad3sizes_* (library),88,88
b2ContactListener,88,88
btCollisionAlgorithm,88,88
btCollisionPairCallback,88,88
dmRenderDDF,88,88
+[EAGLView initialiseGlAuxContext:],84,84
-[ViewController accelerometer:didAccelerate:],84,84
_CALL_* (library),84,84
_LiveUpdateExt,84,84
_ScriptFont,84,84
_dec64table,84,84
_glfwUnregisterUIApplicationDelegate,84,84
dmEngineUpdate(),84,84
dmLZ4,84,84
dmDoubleLinkedList,84,84
-[BaseView endOfDocument],80,80
-[ViewController dealloc],80,80
-[ViewController viewWillDisappear:],80,80
TextLayoutLegacyFree(),80,80
_CrashExt,80,80
_ExtensionAppParamsFinalize,80,80
_ExtensionParamsFinalize,80,80
_ScriptBox2DExt,80,80
_ScriptHttp,80,80
_ScriptImageExt,80,80
_ScriptModelExt,80,80
_ScriptTypesExt,80,80
-[AppDelegateProxy init],76,76
__glfwPlatformGetWindowRefreshRate,76,76
_synlevel_* (library),76,76
dmStrlCpy(),76,76
+[EAGLView initialiseGlContext],72,72
-[AppDelegate dealloc],72,72
-[EAGLView layoutSubviews],72,72
_glfwGetMousePos,72,72
_net_* (library),72,72
_set2,72,72
btTransform,72,72
dmMemory,72,72
_destroy_* (library),72,72
dmGameObjectDDF,72,72
dmSystemDDF,72,72
-[IndexedRange end],68,68
FontGetPath(),68,68
FontGetPathHash(),68,68
FontGetType(),68,68
_die,68,68
_invertcond,68,68
dmEngineDestroy(),68,68
dmEngineFinalize(),68,68
stbi__bmask,68,68
-[BaseView replaceRange:withText:],64,64
_ExtensionParamsInitialize,64,64
_LHs,64,64
_RHs,64,64
_glfwGetWindowSize,64,64
_settabsb,64,64
_settabsi,64,64
_settabss,64,64
_writer_* (library),64,64
stbi__jbias,64,64
btConvexCast,64,64
_24-[AppDelegate appUpdate]_* (library),64,64
+[IndexedPosition positionWithIndex:],60,60
-[BaseView markedTextRange],60,60
-[BaseView selectedTextRange],60,60
ChunkComparePathOffsetFn(),60,60
FontCollectionDestroy(),60,60
GBGetGlyphIndex(),60,60
_ExtensionAppParamsInitialize,60,60
_glfwSetWindowPos,60,60
_glfwSetWindowSizeCallback,60,60
_setpc_* (library),60,60
_unlinkuv,60,60
b2CollideEdgeAndPolygon(),60,60
-[BaseView newFrame],56,56
__glfwInputChar,56,56
__glfwPlatformGetAcceleration,56,56
__glfwPlatformSetTime,56,56
_cpfinalize,56,56
_cpgrowstack,56,56
_glfwSetCharCallback,56,56
_glfwSetGamepadCallback,56,56
_glfwSetMarkedTextCallback,56,56
b2PairLessThan(),56,56
-[BaseView offsetFromPosition:toPosition:],52,52
-[BaseView setMarkedText:selectedRange:],52,52
-[ViewController viewDidUnload],52,52
-[VulkanView dealloc],52,52
_glfwGetMouseWheel,52,52
_glfwIconifyWindow,52,52
FontDestroyTTF(),48,48
_SIGMA_* (library),48,48
__glfwPlatformAcquireAuxContext,48,48
_expr,48,48
_glfwGetProcAddress,48,48
_glfwGetWindowRefreshRate,48,48
_glfwTerminate,48,48
_b2_* (library),48,16
-[BaseView tokenizer],44,44
-[EAGLView createFramebuffer].cold.1,44,44
-[EAGLView destroyFramebuffer].cold.1,44,44
-[EAGLView destroyFramebuffer].cold.2,44,44
-[EAGLView destroyFramebuffer].cold.3,44,44
-[EAGLView destroyFramebuffer].cold.4,44,44
-[EAGLView destroyFramebuffer].cold.5,44,44
-[IndexedRange start],44,44
-[ViewController shouldUpdateViewFrame],44,44
FontCollectionGetFont(),44,44
_glfwPollEvents,44,44
_glfwSetWindowCloseCallback,44,44
_glfwSetWindowFocusCallback,44,44
_glfwSetWindowIconifyCallback,44,44
_glfwSetWindowTitle,44,44
_glfwSwapInterval,44,44
FontCollectionCreate(),40,40
GetScaleFromSizeTTF(),40,40
_GraphicsAdapterOpenGL,40,40
_LogGLError,40,40
_LogInternal.cold.1,40,40
_RCON,40,0
_ResourceProviderArchive,40,40
_ResourceProviderArchiveMutable,40,40
_ResourceProviderFile,40,40
_ResourceProviderZip,40,40
_ResourceTypeFont,40,40
_ResourceTypeGuiScript,40,40
_ResourceTypeOgg,40,40
_ResourceTypeOpus,40,40
_ResourceTypeTTF,40,40
_ResourceTypeWav,40,40
_dmHashReverseSafe64,40,40
_dmHashString32,40,40
_dmHashString64,40,40
_hookf.hooknames,40,40
_transposes,40,40
b2Log(),40,40
btAlignedFreeInternal(),40,40
dmFixedMemAlloc(),40,40
rmtp_SpriteIndexSize(),40,0
dLib,40,40
_inflate.order,38,38
-[AppDelegate applicationWillResignActive:],36,36
-[BaseView setSwapInterval:],36,36
_ComponentTypeGui,36,36
_ComponentTypeMesh,36,36
_ComponentTypeSound,36,36
_ResourceTypeAnim,36,36
_ResourceTypeAnimationSet,36,36
_ResourceTypeCollection,36,36
_ResourceTypeGameObject,36,36
_ResourceTypeGui,36,36
_ResourceTypeLua,36,36
_ResourceTypeScript,36,36
__ilog,36,36
dmRecord,36,36
-[AppDelegate applicationDidBecomeActive:],32,32
_ComponentTypeAnim,32,32
_ComponentTypeScript,32,32
_22-[AppDelegate reinit:]_* (library),32,32
__glfwClearWindowHints,32,32
_inc32table,32,32
_shifts,32,32
dmFixedMemAllocatorInit(),32,32
dmMemAlloc(),32,32
+[BaseView layerClass],28,28
-[EAGLView setCurrentContext],28,28
-[IndexedRange isEmpty],28,28
FreeGlyphTTF(),28,28
ResourceTypeReset(),28,28
TextLayoutGetGlyphCount(),28,28
_ExtensionAppParamsSetContext,28,28
_ExtensionParamsSetContext,28,28
_deflateInit_* (library),28,28
_glfwGetJoystickDeviceId,28,28
_def_* (library),28,28
GBGetResourceSize(),24,24
__glfwPlatformCloseWindow,24,24
__glfwPlatformQueryAuxContext,24,24
__glfwPlatformQueryAuxContextOpenGL,24,24
