symbol_group_name,vmsize,filesize
_make_* (library),2492,2492
b2PulleyJoint,2480,2480
btBoxShape,2464,2464
btCapsuleShape,2440,2440
_build_* (library),2432,2432
btQuantizedBvh,2408,2408
_mpi_* (library),2388,2388
FontLoadFromMemoryTTF(),2384,2384
__packetout,2376,2376
_prepend_* (library),2316,2316
b2PolygonShape,2280,2280
stbtt_GetGlyphShape(),2204,2204
b2DistanceJoint,2192,2192
_g_* (library),2190,0
_jpeg_* (library),2171,2171
btConvexHullShape,2168,2168
_LZ4_* (library),2164,2164
SphereTriangleDetector,2164,2164
b2Contact,2132,1528
_dmInputDDF_* (library),2080,1248
btCollisionDispatcher,2072,2072
b2RopeJoint,2056,2056
_crc32_* (library),2052,2052
_char2escape,2048,2048
_fixedtables.lenfix,2048,2048
_vwin1024,2048,2048
_clib_* (library),2028,2028
dmArray<>,2016,2016
_buffer_* (library),1984,1984
_decode_* (library),1968,1968
_gola_* (library),1940,1940
btSubsimplexConvexCast,1916,1916
_err_* (library),1908,1908
_oid_* (library),1896,1896
btDefaultCollisionConfiguration,1884,1884
dmCrypt,1868,1868
_dmModelDDF_* (library),1868,1160
dmResourceProviderArchive,1852,1724
_release_* (library),1840,1840
_rsa_* (library),1828,1828
dmLoadQueue,1824,1824
b2Distance(),1808,1808
ReverseHashContainer,1808,1808
btConvexTriangleCallback,1804,1804
_mapping_* (library),1804,1804
btContinuousConvexCollision,1784,1784
b2BlockAllocator,1764,1116
btConvexShape,1736,1736
btAlignedObjectArray<>,1704,1704
basisu,1701,1701
btCompoundLeafCallback,1692,1692
_pk_* (library),1688,1688
_global_* (library),1648,1648
b2Simplex,1640,1640
_get_* (library),1632,1632
btPersistentManifold,1628,1628
_dmHttpDDF_* (library),1620,1256
btTriangleShape,1604,1604
b2FrictionJoint,1592,1592
b2MouseJoint,1588,1588
_jmp_* (library),1572,1572
__MergedGlobals,1568,192
_var_* (library),1564,1564
_ecdsa_* (library),1556,1556
_strfmt_* (library),1536,1536
_resample_* (library),1536,1536
_match,1516,1516
_alloc_* (library),1472,1472
_luaJIT_* (library),1460,1460
_cff_* (library),1444,1444
btHashMap<>,1432,1432
_dmSystemDDF_* (library),1384,600
_static_* (library),1368,1368
_dmLiveUpdateDDF_* (library),1360,936
btTransformUtil,1340,1340
dmIntersection,1320,1320
btConvexInternalShape,1312,1312
_auxiliar_* (library),1308,1308
_glfwOpenWindow,1296,1296
_ccm_* (library),1296,1296
dmResourceProvider,1296,1296
dmBlockAllocator,1292,1292
btBvhTriangleMeshShape,1288,1288
_K,1280,1280
_fetch_* (library),1272,1272
_pem_* (library),1268,1268
btPolyhedralConvexShape,1244,1244
b2CollidePolygons(),1240,1240
b2BroadPhase,1240,1240
mz_crc32(),1236,1236
b2TimeOfImpact(),1196,1196
dmVMath,1188,1188
_send_* (library),1176,1176
b2ContactManager,1172,1172
_ll_* (library),1164,1164
_JobSystemUpdate,1144,1144
_oggpack_* (library),1132,1132
_ffh_* (library),1120,1120
btPolyhedralConvexAabbCachingShape,1120,1016
_dmGamesysDDF_* (library),1116,736
btManifoldResult,1108,1108
_camellia_* (library),1084,1084
_fill_* (library),1080,1080
_str_* (library),1080,1080
btSphereSphereCollisionAlgorithm,1080,1080
_chacha20_* (library),1076,1076
_hash_* (library),1056,1056
dmExtension,1052,1052
btPerturbedContactResult,1044,1044
_INVSQ_* (library),1032,1032
_auxsort,1028,1028
btCollisionObject,1028,1028
_FLOOR_* (library),1024,1024
_FT0,1024,0
_FT1,1024,0
_FT2,1024,0
_FT3,1024,0
_RT0,1024,0
_RT1,1024,0
_RT2,1024,0
_RT3,1024,0
_vwin512,1024,1024
btSphereTriangleCollisionAlgorithm,1024,1024
_compute_* (library),992,992
btBoxBoxCollisionAlgorithm,992,992
btCollisionShape,988,988
_lib_* (library),984,984
Layout<>(),960,960
_compress_* (library),960,960
_OUTLINED_* (library),960,960
_idct_* (library),956,956
dmImage,952,952
dmMutex,948,948
_glfwDisable,944,944
dmResourceProviderFile,944,816
btGjkConvexCast,940,940
_oggbyte_* (library),928,928
_timeout_* (library),924,924
_aes_* (library),908,904
dmPath,896,896
_cpparser,892,892
DebugDrawcallback,888,888
_csctx_* (library),876,876
TextLayoutLegacyCreate(),868,868
_floor0_* (library),868,868
_tcp_* (library),864,864
_LogInternal,848,848
_dmPropertiesDDF_* (library),844,672
_block_* (library),836,836
__glfwInput,832,0
_adler32_* (library),816,816
dmZlib,816,816
btSphereShape,816,816
_finderrfunc,784,784
_tls1_* (library),772,772
btTriangleRaycastCallback,768,768
b2Joint,756,756
_jit_* (library),752,752
_fpconv_* (library),752,752
_index2adr,732,732
CProfileManager,728,656
dmHashFinal64(),724,724
_priority,720,720
GetGlyphIndexTTF(),716,716
b2EdgeShape,716,716
_predict_* (library),712,712
_func_* (library),712,712
_udp_* (library),712,712
_dmLuaDDF_* (library),712,528
cullPoints2(),708,708
dmURI,704,704
SelectAndPopJob(),700,700
_direct_* (library),700,700
_reader_* (library),696,696
_tremolo_* (library),692,692
Vectormath,692,692
_assign_* (library),692,692
btGhostObject,692,692
_copy_* (library),688,688
_strbuf_* (library),688,688
_hashkey,680,680
dmHashFinal32(),680,680
insertleaf(),680,680
_tab_* (library),676,676
b2WorldManifold,676,676
_small_* (library),672,672
_profile_* (library),672,584
_deflateInit2_* (library),664,664
_propagatemark,656,656
dmThread,656,656
b2CircleShape,656,656
_close_* (library),652,652
_dmBufferDDF_* (library),648,480
_newtab,644,644
b2CollidePolygonAndCircle(),636,636
dmHashUpdateBuffer64(),636,636
_zbuild_* (library),628,628
b2CollideEdgeAndCircle(),620,620
_des_* (library),620,620
b2PositionSolverManifold,612,612
btClosestNotMeConvexResultCallback,612,612
_dmHashBuffer32,608,608
_tls_* (library),608,608
btMatrix3x3,604,604
dmConditionVariable,596,596
_fscope_* (library),592,592
_mmap_* (library),588,580
dmHashUpdateBuffer32(),580,580
b2StackAllocator,580,580
_zdist_* (library),576,576
btTriangleConvexcastCallback,572,572
btUnionFind,568,568
dmFileDescriptor,564,564
_init_* (library),564,564
_supported_* (library),556,0
btBoxBoxDetector,548,548
_match_* (library),544,544
b2Mat33,544,544
_buf_* (library),540,540
_entropy_* (library),536,536
_longest_* (library),532,532
_push_* (library),532,532
ResourceChunkCachePut(),528,528
_gcm_* (library),528,528
-[BaseView touchById:],520,520
_COS_* (library),520,520
dmTrigLookup,520,520
b2FindMaxSeparation(),516,516
_FSb,512,256
_bisect_* (library),512,512
_dist_* (library),512,512
_setjitmode,512,512
_token2binop,512,512
_vwin256,512,512
_JobSystemCreate,500,500
-[BaseView initWithFrame:],496,496
_foldarith,496,496
b2GridAndPolygonContact,496,496
_de_* (library),492,484
b2GridAndCircleContact,492,492
_dict_* (library),484,484
PutDone(),476,476
_eckey_* (library),476,476
_dmSoundDDF_* (library),472,360
_const_* (library),464,464
b2ChainAndPolygonContact,464,464
b2ChainAndCircleContact,460,460
_chachapoly_* (library),460,460
_grow_* (library),448,448
_des3_* (library),448,448
dmZip,448,448
_resizestack,444,444
dmTransform,436,436
_b2Vec2_* (library),432,432
_dmHashBuffer64,432,432
_newproxy_* (library),432,432
ResourceChunkCacheEvictMemory(),428,428
_matchbracketclass,428,428
CancelJobInternal(),424,424
_collect_* (library),420,420
-[BaseView fillTouch:forPhase:],416,416
dmPPrint,412,412
_brainpoolP512r1_* (library),412,412
-[EAGLView createFramebuffer],404,404
_call_* (library),404,404
_glfwEnable,404,404
_dmMeshDDF_* (library),400,296
_JobSystemSetParent,396,396
_mmcall,396,396
_JobSystemDestroy,392,392
_glfwGetTouch,392,392
_inflateReset2,392,392
btNullPairCache,392,392
dmHashClone64(),388,388
_func,384,384
_JobSystemPushJob,376,376
_cpluaopen,376,376
_rehashtab,376,376
_countarray,368,368
-[BaseView fillTouchStart:],364,364
btConeTwistConstraint,364,364
ResourceChunkCacheEvictPathHash(),360,360
_classend,360,360
_matchbalance,360,360
dmHashClone32(),356,356
stbtt_GetGlyphBox(),356,356
_optset,352,352
ProcessOneJob(),348,348
__glfwParseGLVersion,348,348
_stack_* (library),348,348
ResourceChunkCacheGet(),340,340
_glfwExtensionSupported,340,340
_secp521r1_* (library),340,340
_last4,336,336
removeleaf(),336,336
-[BaseView touchUpdate:withTouch:],332,332
_searchpath,328,328
b2EdgeAndPolygonContact,328,328
b2PolygonContact,328,328
dmStrError(),324,324
b2EdgeAndCircleContact,324,324
b2PolygonAndCircleContact,324,324
-[AppDelegate application:didFinishLaunchingWithOptions:],320,320
_cur_* (library),320,320
_zdefault_* (library),320,320
_rescale_* (library),320,320
b2CircleContact,320,320
_mgf_* (library),316,316
b2EdgeSeparation(),316,316
dmHashReverse64Alloc(),316,316
_ConfigFileGetInt,312,312
__glfwWin,312,0
_atomic,312,312
_deflateEnd,312,312
_glfwOpenWindowHint,312,312
_poly1305_* (library),312,312
dmPoolAllocator,312,312
_extra_* (library),312,312
_ConfigFileGetFloat,308,308
stbi__get16be(),308,308
SetContext(),304,304
_updatewindow,304,304
jc,300,300
FontLoadFromMemory(),296,296
_FSb4,296,296
btGjkEpaPenetrationDepthSolver,296,296
_ShutdownEngine,292,292
_bestasize,292,292
_callhook,292,292
_JobSystemCreateJob,288,288
_adjuststack,288,288
_ctr_* (library),288,288
_glfwGetWindowParam,288,288
dmHashRelease64(),288,288
_dhm_* (library),288,288
_brainpoolP384r1_* (library),288,288
_SB1,284,284
_mask,276,276
_max_* (library),276,276
b2Timer,276,276
dmUtf8,276,276
+[EAGLView createView:recreate:],272,272
_random_* (library),272,272
_tokennames,272,272
_CONTEXT_* (library),272,264
GBGetGlyph(),268,268
_dmHashBufferNoReverse64,268,268
_bit_* (library),264,264
_deflateResetKeep,264,264
_bcreg_* (library),264,264
__glfwShowKeyboard,260,260
_dmHashReverseErase64,260,260
_FSb2,256,256
_FSb3,256,256
_RSb,256,0
_SB2,256,256
_SB3,256,256
_SB4,256,256
_SB5,256,256
_SB6,256,256
_SB7,256,256
_SB8,256,256
_length_* (library),256,256
_four_* (library),256,256
_vwin128,256,256
b2DistanceProxy,256,256
dmGameSystemDDF,256,256
_set_* (library),252,252
_dmHashReverse32,252,252
_dmHashReverse64,252,252
JobThread(),248,240
_zlength_* (library),248,248
-[ViewController getIntendedFrameOrigin:],240,240
_countint,240,240
dmHashTable64<>,240,240
dmStrTok(),240,240
_secp384r1_* (library),240,240
-[AppDelegateProxy application:didFinishLaunchingWithOptions:],236,236
_counthash,236,236
_inflateInit2_* (library),236,236
dmHashInit32(),236,236
dmHashInit64(),236,236
_base_* (library),236,236
-[AppDelegateProxy forwardInvocation:],232,232
__glfwPlatformOpenWindowVulkan,228,228
_cdata_* (library),228,228
_pushnexttemplate,228,228
_str2num,228,228
_optget,224,224
_return_* (library),224,224
b2ChainShape,224,224
dmArrayUtil,224,224
-[EAGLView destroyFramebuffer],220,220
-[SoundApplicationDelegate handleInterruption:],216,216
_start_* (library),216,216
dmEngineCreate(),216,216
_dmEngineDDF_* (library),216,48
-[AppDelegateProxy application:openURL:sourceApplication:annotation:],212,212
-[SoundApplicationDelegate handleRouteChange:],212,212
_ConfigFileGetString,212,212
_ExtensionRegister,212,212
_book_* (library),212,212
_api_* (library),212,212
_unmakemask,212,212
btEmptyAlgorithm,212,212
_makemask,208,208
_modinit,208,208
b2ClipSegmentToLine(),208,208
-[AppDelegateProxy application:handleOpenURL:],204,204
_hookf,204,204
_singlematch,204,204
_sort_* (library),204,204
applyAnisotropicFriction(),204,204
b2WorldRayCastWrapper,204,204
btAxisSweep3,204,204
_min_* (library),200,200
_setpath,200,200
b2ContactFilter,196,196
_cpcparser,192,192
_panic,192,192
_brainpoolP256r1_* (library),192,192
-[BaseView touchesBegan:withEvent:],188,188
__glfwRefreshContextParams,188,188
_finalize,188,188
_YCbCr_* (library),188,188
-[EAGLView swapBuffers],184,184
CreateGlyphBankFont(),184,184
FontCollectionAddFont(),184,184
__glfwPlatformInit,184,184
_setfenv,184,184
stbtt__GetGlyfOffset(),184,184
-[AppDelegate reinit:],180,180
-[BaseView insertText:],180,180
ResourcePreloader,180,180
_DefoldError,180,180
__glfwPlatformOpenWindowOpenGL,180,180
_dmHashBufferNoReverse32,180,180
_getfield,180,180
_protected_* (library),180,180
_unwindstack,180,180
btDbvtTreeCollider,180,180
_error_* (library),176,176
b2TestOverlap(),176,176
-[EAGLView setupView],172,172
_cpwriter,172,172
b2CollideCircles(),172,172
_except_* (library),172,172
-[SoundApplicationDelegate handleSecondaryAudio:],168,168
ResourceChunkCacheDestroy(),168,168
_end_* (library),168,168
_glfwAppBootstrap,168,168
_mksymname,168,168
+[AppDelegateProxy application:willFinishLaunchingWithOptions:],164,164
_deflateReset,164,164
_has_* (library),164,164
_segment_* (library),164,164
dmStrlCat(),164,164
stbi__get8(),164,164
btSingleSweepCallback,164,164
JobContext,160,160
_configuration_* (library),160,160
_derive_* (library),160,160
_getfd,160,160
_indexes,160,160
_z_* (library),160,160
dmEngineGetResult(),160,160
_malloc_* (library),160,160
_secp256r1_* (library),160,160
+[VulkanView createView:recreate:],156,156
_findfile,156,156
_inflateEnd,156,156
btSingleRayCallback,156,156
-[AppDelegateProxy respondsToSelector:],152,152
_capture_* (library),152,152
_dmExportedSymbols,152,152
_emptybuffer,152,152
_index2adr_* (library),152,152
_Components_* (library),152,40
_ZN15dmDeviceAVAudioL17DeviceAVAudioOpenEPKN7dmSound16OpenDeviceParamsEPPv_* (library),152,152
_package_* (library),152,152
-[BaseView init],148,148
_check_* (library),148,148
_flush_* (library),148,148
_setintfield,148,148
-[AppDelegate appUpdate],144,144
__glfwPlatformSetWindowBackgroundColor,144,144
_getthread,144,144
_glfwInit,144,144
dmResourceProviderArchivePrivate,144,144
_secp224r1_* (library),144,144
-[AppDelegateProxy methodSignatureForSelector:],140,140
-[BaseView positionFromPosition:offset:],140,140
-[BaseView unmarkText],140,140
-[ViewController createView:],140,140
_ndigits_* (library),140,140
_MLOOP_* (library),138,138
__glfwInputKey,136,136
_getboolfield,136,136
dmEngineInitialize(),136,136
_dmResourceDDF_* (library),136,48
_secp256k1_* (library),136,136
_loaderror,132,132
rmtp_CollectionProxy(),132,132
rmtp_DispatchCalls(),132,132
rmtp_DrawCalls(),132,132
rmtp_Gui(),132,132
rmtp_Mesh(),132,132
dmMemProfile,132,116
b2Draw,132,132
_ComponentTypeAnim64,128,0
_ComponentTypeGui3554,128,0
_ComponentTypeMesh1220,128,0
_ComponentTypeScript65,128,0
_ComponentTypeSound574,128,0
_LiveUpdateExt1013,128,0
_ResourceTypeAnim35,128,0
_ResourceTypeAnimationSet103,128,0
_ResourceTypeCollection369,128,0
_ResourceTypeFont998,128,0
_ResourceTypeGameObject230,128,0
_ResourceTypeGui347,128,0
_ResourceTypeGuiScript158,128,0
_ResourceTypeLua170,128,0
_ResourceTypeOgg410,128,0
_ResourceTypeOpus411,128,0
_ResourceTypeScript151,128,0
_ResourceTypeTTF103,128,0
_ResourceTypeWav412,128,0
_ScriptTypesExt160,128,0
__glfwPlatformAcquireAuxContextOpenGL,128,128
_base64_* (library),128,128
_dooptions,128,128
_fixedtables.distfix,128,128
_vwin64,128,128
rmtp_Components(),128,128
rmtp_GameObject(),128,128
rmtp_Graphics(),128,128
rmtp_Message(),128,128
rmtp_Model(),128,128
rmtp_ParticleFx(),128,128
rmtp_Particles(),128,128
rmtp_Render(),128,128
rmtp_Script(),128,128
rmtp_Sound(),128,128
rmtp_Sprite(),128,128
rmtp_Tilemap(),128,128
dmPhysicsDDF,128,128
-[SoundApplicationDelegate applicationDidBecomeActive:],124,124
GBGetGlyphIndex(),124,124
_libsize,124,124
_treatstackoption,124,124
_depth_* (library),124,124
_sha224_* (library),124,124
_sha384_* (library),124,124
_secp224k1_* (library),124,124
-[ViewController viewDidLoad],120,120
_glfwRegisterUIApplicationDelegate,120,120
engine_main(),120,120
CProfileNode,120,120
_secp192r1_* (library),120,120
-[BaseView deleteBackward],116,116
-[BaseView textInRange:],116,116
-[BaseView touchStart:withTouch:],116,116
_ExtensionParamsGetContextByName,116,116
__glfwInputMouseClick,116,116
_free_* (library),116,116
btPointCollector,116,116
-[ViewController getIntendedViewSize],112,112
__glfwPlatformPollEvents,112,112
__glfwThrd,112,0
_ctoknames,112,112
btAlignedAllocInternal(),112,112
dmHashReverseSafe64Alloc(),112,112
dmOpaqueHandleContainer<>,112,112
_md5_* (library),112,112
_sha1_* (library),112,112
dmTime,112,112
_barklook,110,110
-[BaseView textRangeFromPosition:toPosition:],104,104
-[EAGLView teardownView],104,104
ResourceRegisterTypeCreatorDesc(),104,104
_JobSystemCancelJob,104,104
_ZN15dmDeviceAVAudioL18DeviceAVAudioQueueEPvPKvj_* (library),104,104
_determine_* (library),104,104
__glfwLibrary,104,0
_glfwCloseWindow,104,104
_glfwGetJoystickHats,104,104
_glfwGetJoystickPos,104,104
_glfwSwapBuffers,104,104
_secp192k1_* (library),104,104
FontCollectionRemoveFont(),100,100
_readable,100,100
_select_* (library),100,100
BroadphaseAabbTester,100,100
BroadphaseRayTester,100,100
+[IndexedRange rangeWithNSRange:],96,96
FontGetGlyph(),96,96
ResourceChunkCacheCreate(),96,96
TextLayoutLegacyFree(),96,96
_getcurrenv,96,96
_glfwGetMouseButton,96,96
btActivatingCollisionAlgorithm,96,96
-[BaseView clearMarkedText],92,92
-[BaseView dealloc],92,92
_dec64table,92,92
_glfwGetKey,92,92
_setboolfield,92,92
recursedeletenode(),92,92
-[ViewController viewDidAppear:],88,88
FontDestroy(),88,88
ResourceTypeContextGetContextByHash(),88,88
__glfwPlatformGetProcAddress,88,88
_glfwAccelerometerEnable,88,88
_mad3sizes_* (library),88,88
b2ContactListener,88,88
btCollisionAlgorithm,88,88
btCollisionPairCallback,88,88
dmRenderDDF,88,88
_bitrev,86,86
+[EAGLView initialiseGlAuxContext:],84,84
-[ViewController accelerometer:didAccelerate:],84,84
_CALL_* (library),84,84
_LiveUpdateExt,84,84
_glfwSetWindowSize,84,84
_glfwUnregisterUIApplicationDelegate,84,84
dmLZ4,84,84
dmSnPrintf(),84,84
dmDoubleLinkedList,84,84
-[BaseView endOfDocument],80,80
-[ViewController dealloc],80,80
-[ViewController viewWillDisappear:],80,80
_CrashExt,80,80
_ExtensionAppParamsFinalize,80,80
_ExtensionParamsFinalize,80,80
_ScriptBox2DExt,80,80
_ScriptFont,80,80
_ScriptHttp,80,80
_ScriptImageExt,80,80
_ScriptModelExt,80,80
_ScriptTypesExt,80,80
dmEngineUpdate(),80,80
-[AppDelegateProxy init],76,76
__glfwPlatformGetWindowRefreshRate,76,76
_synlevel_* (library),76,76
dmStrlCpy(),76,76
+[EAGLView initialiseGlContext],72,72
-[AppDelegate dealloc],72,72
-[EAGLView layoutSubviews],72,72
_dmHashBuffer32.cold.1,72,72
_glfwGetMousePos,72,72
_net_* (library),72,72
_set2,72,72
btTransform,72,72
dmMemory,72,72
_destroy_* (library),72,72
dmGameObjectDDF,72,72
dmSystemDDF,72,72
-[IndexedRange end],68,68
_die,68,68
_dmHashEnableReverseHash,68,68
_invertcond,68,68
dmEngineDestroy(),68,68
stbi__bmask,68,68
-[BaseView replaceRange:withText:],64,64
FontCollectionDestroy(),64,64
FontGetPath(),64,64
FontGetPathHash(),64,64
FontGetType(),64,64
_ExtensionParamsInitialize,64,64
_LHs,64,64
_RHs,64,64
_glfwGetWindowSize,64,64
_glfwSetWindowSizeCallback,64,64
_settabsb,64,64
_settabsi,64,64
_settabss,64,64
_writer_* (library),64,64
stbi__jbias,64,64
btConvexCast,64,64
_24-[AppDelegate appUpdate]_* (library),64,64
+[IndexedPosition positionWithIndex:],60,60
-[BaseView markedTextRange],60,60
-[BaseView selectedTextRange],60,60
ChunkComparePathOffsetFn(),60,60
_ExtensionAppParamsInitialize,60,60
_WindowCreateParamsInitialize,60,60
_glfwSetWindowPos,60,60
_setpc_* (library),60,60
_unlinkuv,60,60
b2CollideEdgeAndPolygon(),60,60
-[BaseView newFrame],56,56
__glfwInputChar,56,56
__glfwPlatformGetAcceleration,56,56
__glfwPlatformSetTime,56,56
_cpfinalize,56,56
_cpgrowstack,56,56
_glfwSetCharCallback,56,56
_glfwSetGamepadCallback,56,56
_glfwSetMarkedTextCallback,56,56
b2PairLessThan(),56,56
-[BaseView offsetFromPosition:toPosition:],52,52
-[BaseView setMarkedText:selectedRange:],52,52
-[ViewController viewDidUnload],52,52
-[VulkanView dealloc],52,52
FontDestroyTTF(),52,52
_glfwGetMouseWheel,52,52
_glfwIconifyWindow,52,52
dmEngineFinalize(),52,52
_SIGMA_* (library),48,48
__glfwPlatformAcquireAuxContext,48,48
_expr,48,48
_glfwGetProcAddress,48,48
_glfwGetWindowRefreshRate,48,48
_glfwTerminate,48,48
_b2_* (library),48,16
-[BaseView tokenizer],44,44
-[EAGLView createFramebuffer].cold.1,44,44
-[EAGLView destroyFramebuffer].cold.1,44,44
-[EAGLView destroyFramebuffer].cold.2,44,44
-[EAGLView destroyFramebuffer].cold.3,44,44
-[EAGLView destroyFramebuffer].cold.4,44,44
-[EAGLView destroyFramebuffer].cold.5,44,44
-[IndexedRange start],44,44
-[ViewController shouldUpdateViewFrame],44,44
_glfwPollEvents,44,44
_glfwSetWindowCloseCallback,44,44
_glfwSetWindowFocusCallback,44,44
_glfwSetWindowIconifyCallback,44,44
_glfwSetWindowTitle,44,44
_glfwSwapInterval,44,44
FontCollectionCreate(),40,40
FontCollectionGetFont(),40,40
GetScaleFromSizeTTF(),40,40
_GraphicsAdapterOpenGL,40,40
_JobSystemCreate.cold.1,40,40
_JobSystemCreate.cold.4,40,40
_JobSystemPushJob.cold.3,40,40
_JobSystemSetParent.cold.4,40,40
_JobSystemSetParent.cold.5,40,40
_JobSystemSetParent.cold.6,40,40
_JobSystemSetParent.cold.8,40,40
_JobSystemSetParent.cold.9,40,40
_JobSystemUpdate.cold.5,40,40
_LogGLError,40,40
_LogInternal.cold.1,40,40
_RCON,40,0
_ResourceProviderArchive,40,40
_ResourceProviderArchiveMutable,40,40
_ResourceProviderFile,40,40
_ResourceProviderZip,40,40
_ResourceTypeFont,40,40
_ResourceTypeGuiScript,40,40
_ResourceTypeOgg,40,40
_ResourceTypeOpus,40,40
_ResourceTypeTTF,40,40
_ResourceTypeWav,40,40
_dmHashReverseSafe64,40,40
_dmHashString32,40,40
_dmHashString64,40,40
_hookf.hooknames,40,40
_transposes,40,40
b2Log(),40,40
btAlignedFreeInternal(),40,40
dmFixedMemAlloc(),40,40
dLib,40,40
_inflate.order,38,38
-[AppDelegate applicationWillResignActive:],36,36
-[BaseView setSwapInterval:],36,36
_ComponentTypeGui,36,36
_ComponentTypeMesh,36,36
_ComponentTypeSound,36,36
_JobSystemUpdate.cold.1,36,36
_ResourceTypeAnim,36,36
_ResourceTypeAnimationSet,36,36
_ResourceTypeCollection,36,36
_ResourceTypeGameObject,36,36
_ResourceTypeGui,36,36
_ResourceTypeLua,36,36
_ResourceTypeScript,36,36
__ilog,36,36
-[AppDelegate applicationDidBecomeActive:],32,32
