compileunits,vmsize,filesize
src/gamesys/components/box2d/comp_collision_object_box2d.cpp,12212,73478
[section .rel.dyn],73208,73208
src/gamesys/scripts/box2d/script_box2d_body_defold.cpp,13592,70112
src/resource_mounts.cpp,13504,68306
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpa2.cpp,13260,67331
../Box2D/Dynamics/b2World.cpp,13468,65875
src/render/material.cpp,9968,63160
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvt.cpp,9568,60622
src/gamesys/scripts/script_physics.cpp,18193,60081
src/gamesys/components/comp_collision_object.cpp,9476,60041
[section .ARM.exidx],59664,59664
src/gamesys/components/comp_sound.cpp,10760,53760
src/physics/debug_draw_3d.cpp,8340,53504
[section .debug_str],0,53467
src/gamesys/components/bullet3d/comp_collision_object_bullet3d.cpp,8896,50538
src/render/font.cpp,9620,49933
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConvexAlgorithm.cpp,6245,49235
src/gamesys/scripts/script_buffer.cpp,13388,48813
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexConcaveCollisionAlgorithm.cpp,5932,48626
../lib/android/android_init.c,9461,47744
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btOverlappingPairCache.cpp,5664,47179
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDbvtBroadphase.cpp,6660,46430
src/gamesys/components/comp_collection_proxy.cpp,9560,46197
src/dlib/sys_posix.cpp,6092,45902
../package/bullet-2.77/src/BulletDynamics/Dynamics/btRigidBody.cpp,3485,45827
src/resource_preloader.cpp,9868,45803
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCompoundCollisionAlgorithm.cpp,4044,45253
src/gamesys/resources/res_gui.cpp,4828,45247
src/gameobject/comp_anim.cpp,10700,44824
src/render/program_utils.cpp,6876,44170
src/script_timer.cpp,8363,43489
src/mbedtls/crypto/library/bignum.c,16856,43317
src/gameobject/comp_script.cpp,11892,43307
src/devices/device_opensl.cpp,4232,43259
src/gamesys/gamesys_private.cpp,8556,43107
src/gamesys/scripts/window/script_window_android.cpp,1312,42870
src/gamesys/resources/res_font.cpp,7868,42473
src/gamesys/components/comp_collection_factory.cpp,6328,41762
src/gamesys/components/comp_camera.cpp,8224,41285
[section .debug_ranges],0,40944
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCompoundShape.cpp,6164,40882
src/script_table.cpp,11105,40741
src/zlib/deflate.c,20126,40456
../Box2D/Dynamics/Joints/b2PrismaticJoint.cpp,5284,39630
../Box2D/Dynamics/Contacts/b2ContactSolver.cpp,6120,39500
src/gamesys/components/comp_private.cpp,6076,38848
src/render/constant.cpp,6364,38660
src/dlib/http_cache.cpp,10165,38657
src/mbedtls/crypto/library/ecp.c,13688,38111
src/render/font_renderer.cpp,7464,38009
../Box2D/Dynamics/b2ContactManager.cpp,6744,37095
../Box2D/Collision/b2DynamicTree.cpp,8116,36774
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/private_typeinfo.cpp,3317,36688
proto/rig/rig_ddf.cpp,5761,36568
src/mbedtls/library/ssl_cli.c,10108,36489
../lib/android/android_util.c,10580,35830
src/gamesys/components/comp_factory.cpp,6464,35449
src/platform_window_glfw.cpp,3656,34543
../lib/android/android_window.c,6007,34533
src/mbedtls/library/x509_crt.c,12388,34396
src/dlib/http_client.cpp,9620,33996
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btGhostObject.cpp,3532,33532
src/dlib/configfile.cpp,7084,33415
src/dlib/message.cpp,7217,33220
src/dlib/buffer.cpp,6604,31835
../Box2D/Dynamics/Joints/b2RevoluteJoint.cpp,4160,31689
src/gameobject/gameobject_props.cpp,6836,31458
src/render/camera.cpp,4024,31271
src/liveupdate.cpp,9300,30538
../Box2D/Collision/b2TimeOfImpact.cpp,4844,30319
src/render/compute.cpp,2684,30298
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionDispatcher.cpp,2104,30191
../Box2D/Dynamics/b2Body.cpp,4800,29685
../Box2D/Dynamics/Joints/b2GearJoint.cpp,4248,29656
src/mbedtls/crypto/library/rsa.c,11452,29389
proto/graphics/graphics_ddf.cpp,3739,29086
../Box2D/Dynamics/Joints/b2WheelJoint.cpp,3408,29023
src/transcoder/graphics_transcoder_basisu.cpp,3148,28998
src/zlib/inflate.c,14506,28916
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexShape.cpp,3716,28652
../lib/android/android_native_app_glue.c,4785,28524
src/providers/provider_archive_mutable.cpp,5436,28269
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btConvexPlaneCollisionAlgorithm.cpp,2816,27908
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btBvhTriangleMeshShape.cpp,3840,27854
src/render/font_renderer_default.cpp,6240,27823
../Box2D/Collision/Shapes/b2GridShape.cpp,3808,27650
src/gamesys/scripts/script_collection_factory.cpp,5912,27632
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btOptimizedBvh.cpp,3012,27572
src/dlib/log.cpp,6032,27530
proto/gameobject/gameobject_ddf.cpp,3288,27059
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btVoronoiSimplexSolver.cpp,5256,27016
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btDefaultCollisionConfiguration.cpp,2536,26977
../lib/android/android_joystick.c,5096,26903
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btBoxBoxDetector.cpp,7268,26826
../Box2D/Dynamics/Joints/b2PulleyJoint.cpp,3140,26568
src/script_ddf.cpp,5836,26361
src/gamesys/resources/res_texture.cpp,6192,26217
../Box2D/Dynamics/Joints/b2WeldJoint.cpp,3052,26128
src/luacjson/lua_cjson.c,9780,26112
src/http_service.cpp,5196,25886
../Box2D/Dynamics/b2Island.cpp,3768,25702
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btMinkowskiPenetrationDepthSolver.cpp,4560,25445
src/sound_android.cpp,1089,25406
src/gamesys/resources/res_render_target.cpp,5400,25121
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSimulationIslandManager.cpp,3060,25011
proto/gamesys/gamesys_ddf.cpp,3125,24673
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btContinuousConvexCollision.cpp,1960,24652
src/resource_chunk_cache.cpp,3124,24572
src/dlib/connection_pool.cpp,5000,24431
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkPairDetector.cpp,3184,24163
proto/gamesys/physics_ddf.cpp,3957,24098
src/dlib/android.cpp,600,24003
../Box2D/Dynamics/Joints/b2DistanceJoint.cpp,2524,23741
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btRaycastCallback.cpp,1476,23570
src/gamesys/scripts/script_model.cpp,6264,23495
../Box2D/Dynamics/Joints/b2FrictionJoint.cpp,2128,23463
src/zlib/trees.c,10711,23438
src/physics/box2d_defold/box2d_defold_debug_draw.cpp,1844,23414
src/dlib/socket_posix.cpp,7180,23273
../Box2D/Dynamics/b2Fixture.cpp,3072,23046
../Box2D/Collision/b2CollideEdge.cpp,4668,23023
src/ddf/ddf.cpp,4272,23009
src/gamesys/resources/res_render_prototype.cpp,3880,22753
src/gamesys/resources/res_tilegrid.cpp,3008,22642
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_exception.cpp,1930,22625
../Box2D/Collision/b2Distance.cpp,4264,22538
../Box2D/Dynamics/Joints/b2RopeJoint.cpp,2200,22431
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCapsuleShape.cpp,2492,22427
src/decoders/decoder_wav.cpp,4530,22413
src/render/debug_renderer.cpp,3424,22265
src/resource_archive.cpp,4768,22172
src/hid.cpp,3796,22088
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/SphereTriangleDetector.cpp,2508,21954
../Box2D/Dynamics/Contacts/b2Contact.cpp,2665,21940
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_personality.cpp,2071,21927
../Box2D/Dynamics/Joints/b2MouseJoint.cpp,1736,21866
proto/gamesys/gui_ddf.cpp,2913,21747
src/gamesys/resources/res_textureset.cpp,3340,21742
src/gamesys/resources/res_material.cpp,3380,21720
../Box2D/Collision/Shapes/b2PolygonShape.cpp,2616,21505
src/gameobject/res_collection.cpp,3448,21400
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btTriangleMeshShape.cpp,2072,21373
src/gamesys/scripts/script_http.cpp,5344,21309
src/gamesys/resources/res_mesh.cpp,4968,21132
src/gamesys/scripts/script_tilemap.cpp,6220,20884
src/providers/provider_zip.cpp,4140,20699
src/render/display_profiles.cpp,3296,20576
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexHullShape.cpp,1964,20526
src/gamesys/scripts/script_factory.cpp,4824,20338
src/luasocket/options.c,5548,19967
src/dlib/job_thread.cpp,3348,19857
src/gamesys/scripts/script_sys_gamesys.cpp,4236,19846
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConvexInternalShape.cpp,2008,19832
src/gamesys/gamesys_resource.cpp,3848,19334
src/dlib/sslsocket.cpp,3716,19135
src/gamesys/gamesys.cpp,9772,19094
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_guard.cpp,684,19069
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btPolyhedralConvexShape.cpp,1848,18915
src/gamesys/scripts/script_sound.cpp,5388,18621
src/gamesys/scripts/script_particlefx.cpp,4276,18318
../lib/init.c,3724,18303
src/gameobject/res_gameobject.cpp,2472,18267
src/mbedtls/crypto/library/pkparse.c,6280,18088
src/providers/provider_archive.cpp,3140,17968
../package/bullet-2.77/src/LinearMath/btQuickprof.cpp,2804,17911
src/extension.cpp,2780,17835
src/resource_manifest.cpp,2968,17717
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btCollisionObject.cpp,1056,17585
src/gamesys/resources/res_collection_factory.cpp,2116,17479
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btManifoldResult.cpp,1328,17340
src/native/hid_native.cpp,3696,17330
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btSubSimplexConvexCast.cpp,1908,17087
../Box2D/Collision/Shapes/b2ChainShape.cpp,1616,17048
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btBoxShape.cpp,884,17021
proto/gamesys/tile_ddf.cpp,2112,16980
proto/particle/particle_ddf.cpp,2245,16915
src/gameobject/component.cpp,828,16911
src/mbedtls/crypto/library/cipher.c,4192,16814
src/mbedtls/crypto/library/cipher_wrap.c,3048,16809
src/gamesys/resources/res_buffer.cpp,3904,16799
../Box2D/Collision/b2Collision.cpp,2096,16641
src/gamesys/scripts/script_sprite.cpp,3984,16641
src/script_liveupdate.cpp,5076,16637
src/graphics_vertices.cpp,4404,16494
src/gamesys/resources/res_particlefx.cpp,1696,16348
proto/input/input_ddf.cpp,2940,16271
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btPersistentManifold.cpp,1944,16199
src/physics/physics.cpp,3956,16124
src/script_msg.cpp,5580,16060
src/gamesys/resources/box2d/res_collision_object_box2d.cpp,2712,16041
../lib/window.c,5388,16029
src/native/hid_gamepad_driver_glfw.cpp,3040,15810
src/script_hash.cpp,3788,15810
src/gamesys/resources/res_compute.cpp,2520,15528
src/render/buffer.cpp,2060,15481
src/ddf/ddf_message.cpp,3872,15413
../Box2D/Collision/b2CollidePolygon.cpp,2140,15377
../Box2D/Dynamics/Contacts/b2GridAndPolygonContact.cpp,608,15224
[section .data.rel.ro],15224,15224
../Box2D/Dynamics/Contacts/b2GridAndCircleContact.cpp,608,15190
src/render/render_script_camera.cpp,3172,15162
../Box2D/Collision/b2BroadPhase.cpp,856,15154
../Box2D/Dynamics/Contacts/b2ChainAndPolygonContact.cpp,580,15083
../Box2D/Dynamics/Contacts/b2ChainAndCircleContact.cpp,580,15057
src/script_module.cpp,2300,14943
src/luasocket/usocket.c,4472,14909
../Box2D/Collision/Shapes/b2EdgeShape.cpp,836,14874
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btCollisionShape.cpp,1008,14781
src/gamesys/components/comp_light.cpp,1872,14392
src/mbedtls/crypto/library/ecp_curves.c,5528,14339
../Box2D/Dynamics/Joints/b2Joint.cpp,708,14308
src/mbedtls/library/x509.c,4640,14194
src/mbedtls/crypto/library/aes.c,14108,12241
../Box2D/Collision/Shapes/b2CircleShape.cpp,704,14096
src/dlib/intersection.cpp,2176,14041
[section .dynsym],14016,14016
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSphereTriangleCollisionAlgorithm.cpp,920,14002
proto/render/font_ddf.cpp,2115,13978
src/gamesys/scripts/script_collectionproxy.cpp,3504,13950
../Box2D/Common/b2BlockAllocator.cpp,1750,13913
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btBoxBoxCollisionAlgorithm.cpp,964,13894
src/dlib/profile/profile_null.cpp,420,13831
proto/render/render_ddf.cpp,1530,13765
src/gamesys/gamesys_script.cpp,2764,13683
src/mbedtls/crypto/library/des.c,6772,13664
src/ddf/ddf_math.cpp,2017,13616
src/dlib/easing.cpp,11012,13417
../Box2D/Dynamics/Contacts/b2PolygonAndCircleContact.cpp,484,13379
../Box2D/Dynamics/Contacts/b2EdgeAndPolygonContact.cpp,484,13368
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/src/new.cpp,1163,13345
../Box2D/Dynamics/Contacts/b2EdgeAndCircleContact.cpp,484,13335
../Box2D/Dynamics/Contacts/b2PolygonContact.cpp,484,13236
../Box2D/Dynamics/Contacts/b2CircleContact.cpp,484,13230
src/gamesys/resources/bullet3d/res_collision_object_bullet3d.cpp,2184,13157
src/gamesys/scripts/box2d/script_box2d.cpp,2792,13016
proto/gamesys/model_ddf.cpp,1438,12956
[section .ARM.extab],12920,12920
src/gamesys/resources/res_sound_data.cpp,3008,12804
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkConvexCast.cpp,1000,12710
src/gamesys/scripts/script_window.cpp,3136,12692
[section .dynstr],12583,12583
../lib/android/android_jni.c,212,12534
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btUnionFind.cpp,988,12454
src/zlib/crc32.c,7332,12429
src/sound_codec.cpp,1936,12327
src/mbedtls/crypto/library/oid.c,3892,12230
src/luasocket/inet.c,3832,12179
src/gamesys/scripts/script_label.cpp,3164,12174
src/dlib/socket.cpp,2344,12155
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btSphereSphereCollisionAlgorithm.cpp,924,12084
src/gameobject/gameobject_props_lua.cpp,2028,11944
[section .plt],11936,11936
../package/bullet-2.77/src/BulletDynamics/ConstraintSolver/btTypedConstraint.cpp,712,11892
src/gamesys/resources/res_gui_script.cpp,1692,11839
src/gamesys/resources/res_sprite.cpp,1724,11824
src/mbedtls/crypto/library/sha512.c,7052,11751
src/resource_type.cpp,1048,11702
src/gameobject/gameobject_script_util.cpp,2704,11548
src/luasocket/tcp.c,3336,11432
src/mbedtls/crypto/library/pk_wrap.c,1992,11423
src/ddf/ddf_loadcontext.cpp,1968,11370
../Box2D/Dynamics/b2WorldCallbacks.cpp,168,11263
../Box2D/Collision/b2CollideCircle.cpp,1028,11180
src/physics/physics_common.cpp,468,11101
src/mbedtls/crypto/library/sha1.c,5976,11092
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btSphereShape.cpp,592,10805
src/mbedtls/library/ssl_ciphersuites.c,7520,10761
src/gameobject/res_script.cpp,1224,10690
src/luasocket/udp.c,3236,10376
src/gamesys/scripts/script_camera.cpp,2456,10338
src/script/sys_ddf.cpp,1274,10317
../Box2D/Common/b2Settings.cpp,76,10276
src/script_graphics.cpp,5724,10191
src/gamesys/resources/res_skeleton.cpp,1148,10168
src/gamesys/scripts/script_image.cpp,2956,10135
proto/gamesys/sprite_ddf.cpp,1005,10118
src/mbedtls/crypto/library/ecdsa.c,2716,10107
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_handlers.cpp,517,10096
src/mbedtls/crypto/library/asn1write.c,2576,10036
src/engine_main.cpp,1172,9986
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_default_handlers.cpp,516,9973
src/resource_mounts_file.cpp,2824,9905
src/providers/provider.cpp,1464,9894
src/render/render_command.cpp,1788,9854
src/gamesys/resources/box2d/res_convex_shape_box2d.cpp,1476,9831
src/gameobject/res_lua.cpp,1288,9739
src/gamesys/resources/res_label.cpp,1052,9703
[section .hash],9664,9664
src/dlib/crypt.cpp,2090,9596
src/ddf/ddf_outputstream.cpp,1792,9483
src/gamesys/resources/res_rig_scene.cpp,1132,9352
src/gamesys/resources/bullet3d/res_convex_shape_bullet3d.cpp,1328,9342
src/async/load_queue_threaded.cpp,1424,9340
src/ddf/ddf_inputbuffer.cpp,2152,9312
src/gamesys/resources/res_shader_program.cpp,480,9298
src/script_crash.cpp,2868,9154
proto/resource/liveupdate_ddf.cpp,996,9105
src/gamesys/resources/res_render_script.cpp,1068,9083
src/resource_verify.cpp,2088,9032
src/mbedtls/library/net_sockets.c,2196,9006
../Box2D/Common/b2Math.cpp,636,8993
src/backtrace_libunwind_ndk.cpp,1197,8924
src/decoders/decoder_tremolo.cpp,1248,8882
proto/gamesys/texture_set_ddf.cpp,1213,8853
src/mbedtls/crypto/library/pk.c,1496,8774
proto/render/material_ddf.cpp,835,8701
src/mbedtls/crypto/library/gcm.c,2764,8598
src/mbedtls/crypto/library/camellia.c,4224,8533
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/fallback_malloc.cpp,582,8490
src/mbedtls/crypto/library/pem.c,3056,8312
src/mbedtls/crypto/library/md.c,2036,8045
src/gamesys/resources/res_display_profiles.cpp,1140,8005
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btGjkEpaPenetrationDepthSolver.cpp,284,7823
src/mount/mount_android.cpp,1488,7819
src/mbedtls/crypto/library/ecdh.c,1300,7772
../Box2D/Common/b2StackAllocator.cpp,616,7621
src/mbedtls/crypto/library/md_wrap.c,696,7582
src/mbedtls/crypto/library/md5.c,3516,7549
src/mbedtls/crypto/library/dhm.c,2680,7402
src/mbedtls/crypto/library/ctr_drbg.c,2092,7137
src/mbedtls/crypto/library/asn1parse.c,2016,7135
../Box2D/Common/b2Draw.cpp,76,7110
src/luasocket/buffer.c,2040,7070
src/resource_util.cpp,1080,6927
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/stdlib_typeinfo.cpp,656,6894
src/gamesys/resources/res_factory.cpp,796,6875
src/mbedtls/crypto/library/pkcs12.c,1680,6705
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/stdlib_exception.cpp,926,6689
src/mbedtls/crypto/library/ccm.c,2000,6671
../Box2D/Common/b2Timer.cpp,236,6594
proto/render/render_target_ddf.cpp,457,6585
src/providers/provider_file.cpp,1032,6493
src/dlib/sys.cpp,2154,6462
proto/gamesys/camera_ddf.cpp,785,6211
src/script/http_ddf.cpp,998,6196
[section .gnu.hash],6116,6116
src/mbedtls/crypto/library/sha256.c,2172,6059
src/script_zlib.cpp,952,5997
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_exception_storage.cpp,113,5969
[section .rel.plt],5952,5952
proto/engine/engine_ddf.cpp,262,5946
src/mbedtls/crypto/library/rsa_internal.c,2616,5944
../lib/input.c,1580,5869
src/dlib/file_descriptor_posix.cpp,992,5760
src/mbedtls/crypto/library/chachapoly.c,1448,5722
src/gameobject/gameobject_props_ddf.cpp,1008,5695
src/mbedtls/crypto/library/chacha20.c,1756,5641
proto/render/compute_ddf.cpp,151,5562
src/gamesys/resources/res_collision_object.cpp,732,5538
src/ddf/ddf_load.cpp,1292,5483
src/gamesys/resources/res_convex_shape.cpp,732,5473
proto/gameobject/properties_ddf.cpp,498,5465
src/dlib/uri.cpp,1308,5442
src/resource_desc.cpp,128,5426
src/mbedtls/crypto/library/poly1305.c,1420,5421
../package/bullet-2.77/src/LinearMath/btAlignedAllocator.cpp,292,5403
src/mbedtls/crypto/library/pkcs5.c,1408,5373
proto/gameobject/lua_ddf.cpp,203,5330
src/gamesys/resources/res_sound.cpp,488,5314
src/resource_streamer.cpp,764,5289
src/mbedtls/crypto/library/hmac_drbg.c,1376,5280
src/luasocket/select.c,2040,5180
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btEmptyCollisionAlgorithm.cpp,44,5054
src/dlib/linux/socket_linux.cpp,664,5051
src/gamesys/resources/res_animationset.cpp,568,5022
src/liveupdate_verify.cpp,1120,5009
src/gamesys/resources/res_glyph_bank.cpp,300,4940
src/gamesys/resources/res_collection_proxy.cpp,388,4932
src/gamesys/resources/res_gamepad_map.cpp,124,4908
src/luacjson/strbuf.c,1304,4907
proto/gamesys/buffer_ddf.cpp,488,4888
proto/gamesys/label_ddf.cpp,519,4874
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btConcaveShape.cpp,48,4793
src/luasocket/timeout.c,1276,4793
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btDispatcher.cpp,8,4788
../package/bullet-2.77/src/BulletCollision/BroadphaseCollision/btCollisionAlgorithm.cpp,40,4657
src/mbedtls/crypto/library/entropy.c,1224,4643
src/engine_loop.cpp,856,4578
src/dlib/poolallocator.cpp,416,4568
src/zlib/inffast.c,1392,4514
../package/bullet-2.77/src/BulletCollision/CollisionDispatch/btActivatingCollisionAlgorithm.cpp,72,4506
../package/bullet-2.77/src/BulletCollision/CollisionShapes/btTriangleCallback.cpp,16,4418
src/block_allocator.cpp,1280,4407
src/dlib/thread_posix.cpp,784,4394
src/script_types.cpp,676,4377
src/dlib/path.cpp,1148,4351
src/zlib/inftrees.c,2189,4342
src/ddf/ddf_save.cpp,1396,4294
src/luasocket/auxiliar.c,1412,4281
src/gamesys/resources/res_meshset.cpp,300,4223
src/providers/provider_archive_private.cpp,668,4057
../lib/glext.c,1180,3881
src/dlib/dstrings.cpp,952,3842
src/platform/renderer_common.cpp,628,3814
src/dlib/zip.cpp,256,3809
../package/bullet-2.77/src/BulletCollision/NarrowPhaseCollision/btConvexCast.cpp,8,3752
src/script_json.cpp,836,3693
src/gamesys/resources/res_light.cpp,256,3674
src/async/load_queue.cpp,468,3538
proto/gamesys/sound_ddf.cpp,280,3493
proto/gamesys/mesh_ddf.cpp,236,3405
src/zlib/adler32.c,1060,3284
src/dlib/zlib.cpp,856,3209
src/gamesys/resources/res_input_binding.cpp,240,3205
src/gameobject/gameobject_comp.cpp,852,3160
src/sound_decoder.cpp,464,3144
src/dlib/mutex_posix.cpp,968,3141
src/gamesys/resources/res_camera.cpp,244,3115
src/mbedtls/crypto/library/base64.c,1172,3072
[section .got.plt],2988,2988
src/script/lua_source_ddf.cpp,223,2966
src/gameobject/res_anim.cpp,276,2946
src/dlib/pprint.cpp,396,2885
src/dlib/condition_variable.cpp,556,2844
src/dlib/lz4.cpp,467,2808
../lib/enable.c,940,2792
src/luacjson/fpconv.c,969,2684
proto/resource/resource_ddf.cpp,103,2627
src/engine_service_null.cpp,44,2521
[section .got],2496,2496
[section .bss],2425,0
[section .gnu.version],2414,2414
src/platform_window_glfw_android.cpp,76,2345
src/dlib/dalloca.cpp,184,2260
[section .data],2187,2187
src/load_addrs_proc_smap.cpp,608,2178
src/luasocket/except.c,568,1971
src/dlib/memprofile.cpp,105,1870
src/dlib/utf8.cpp,304,1740
../lib/android/android_time.c,328,1620
src/record/record_null.cpp,24,1618
src/mbedtls/crypto/library/platform_util.c,32,1609
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/abort_message.cpp,96,1605
src/dlib/time_posix.cpp,144,1592
../lib/joystick.c,328,1572
src/profiler_null.cpp,20,1565
src/file_posix.cpp,288,1491
[ELF Headers],0,1440
src/dlib/trig_lookup.cpp,516,1341
src/dlib/array.cpp,188,1327
src/record/record_common.cpp,36,1276
src/luasocket/luasocket.c,300,1256
src/dlib/dlib.cpp,61,1201
src/dlib/memory.cpp,96,1190
src/mbedtls/crypto/library/entropy_poll.c,120,1167
/buildbot/src/android/ndk-r25-release/toolchain/llvm-project/libcxx/../../../toolchain/llvm-project/libcxxabi/src/cxa_virtual.cpp,105,1066
src/zlib/zutil.c,116,1063
src/luasocket/io.c,60,1030
src/script_bitop.cpp,52,935
src/script_luasocket.cpp,28,887
src/ddf/ddf_util.cpp,96,805
src/script_html5.cpp,4,577
[section .init_array],528,528
src/mbedtls/library/error.c,16,492
../lib/android/android_glext.c,12,474
../lib/android/android_enable.c,8,420
