symbol_group_name,vmsize,filesize
_cconv_* (library),2734,3185
_set_* (library),2724,4206
btConvexConcaveCollisionAlgorithm,2704,5157
b2Contact,2685,3183
b2PolygonShape,2660,3561
_create_* (library),2596,2727
_entry_* (library),2568,3331
[section .got],2552,2552
_debug_* (library),2484,3166
_glfwJoy,2432,25
_page_* (library),2415,2898
b2DistanceJoint,2408,3339
[section .gnu.version],2404,2404
_dhm_* (library),2400,2902
_des_* (library),2376,3070
btCapsuleShape,2360,3429
_vm_* (library),2354,4058
lex_scan,2334,2471
SphereTriangleDetector,2320,3097
build_tree,2288,2331
_make_* (library),2288,2466
btBoxShape,2272,3897
_expr_* (library),2270,2594
basisu,2258,3046
b2RopeJoint,2252,3276
_tab_* (library),2252,3065
_gcm_* (library),2240,2737
ReverseHashContainer,2232,2543
_md_* (library),2232,3403
dmIntersection,2176,3107
btSortedOverlappingPairCache,2156,5315
expr_binop,2154,2325
_net_* (library),2140,2772
btCollisionDispatcher,2124,4022
_des3_* (library),2116,2635
btConvexHullShape,2108,3752
_crt_* (library),2080,2252
_oid_* (library),2076,3346
b2FrictionJoint,2056,3295
fixedtables.lenfix,2048,2083
vwin1024,2048,2073
b2Simplex,2040,2545
btContinuousConvexCollision,1996,2592
dmCrypt,1996,2706
btConvexTriangleCallback,1984,2765
btTriangleMeshShape,1980,3683
glfwAndroidUpdateJoystick,1960,2066
btPersistentManifold,1932,2672
btSubsimplexConvexCast,1928,2433
b2Distance(),1924,2138
cp_next,1916,2100
dmResourceProviderArchive,1904,2900
btDefaultCollisionConfiguration,1900,2982
inflate_table,1896,1958
_ffh_* (library),1892,3316
btCompoundLeafCallback,1880,2188
_vorbis_* (library),1880,2040
_next_* (library),1848,1983
btGhostObject,1848,2684
_app_* (library),1848,2382
deflate_slow,1844,1905
CProfileManager,1832,2609
_pem_* (library),1824,2051
res_inverse,1816,1860
_jpeg_* (library),1811,2212
b2MouseJoint,1788,3213
btAlignedObjectArray<>,1756,2407
_pkcs12_* (library),1752,1992
b2BlockAllocator,1750,1726
glfwAndroidHandleInput,1744,1847
_err_* (library),1740,3094
dmHashFinal64(),1732,1812
glfwAndroidDiscoverJoysticks,1728,1805
dmLoadQueue,1692,2242
_gl_* (library),1672,2050
[section .data.rel.ro],1664,1664
b2ChainShape,1656,2854
btTypedConstraint,1636,2205
_compressHC_* (library),1631,2014
_glfwAndroidHandleCommand,1584,1690
dmHashFinal32(),1584,1664
_global_* (library),1560,1880
glfwOpenWindow,1552,1615
_ov_* (library),1532,1616
_lsp_* (library),1528,1596
dmTransform,1516,1867
inflate_fast,1512,1573
_sha256_* (library),1512,2163
_raw_* (library),1509,1642
dmVMath,1508,1714
btTriangleShape,1492,2931
b2TimeOfImpact(),1444,1635
_stream_* (library),1434,1949
_pkcs5_* (library),1408,1550
deflate_fast,1404,1465
_fetch_* (library),1400,1505
_cdata_* (library),1394,1749
_use_* (library),1380,1444
btManifoldResult,1380,1899
_width_* (library),1376,1513
_hmac_* (library),1376,2142
_double_* (library),1364,1473
dmHashUpdateBuffer64(),1359,1450
b2ContactManager,1356,1839
_auth_* (library),1332,1395
fs_finish,1328,1386
b2BroadPhase,1320,2090
_aeabi_* (library),1312,2428
btTranslationalLimitMotor,1308,1544
dmURI,1308,1596
final_gl,1304,1425
_chachapoly_* (library),1304,1905
dmHashClone64(),1301,1386
btMatrix3x3,1300,1641
_ecdh_* (library),1300,1908
_sign_* (library),1296,1568
dmHashRelease32(),1294,1376
dmHashRelease64(),1294,1376
dmHashClone32(),1293,1378
deflate_rle,1292,1352
_NodeDesc_* (library),1283,3425
dmBlockAllocator,1280,1620
_ccallback_* (library),1280,1557
_file_* (library),1274,1644
b2CollidePolygons(),1272,1426
btConvexInternalShape,1272,2488
_str_* (library),1272,1622
_add_* (library),1244,1350
_normalize_* (library),1240,1395
_strscan_* (library),1216,1393
btTransformUtil,1208,1458
_com_* (library),1200,2036
serialize_put,1196,1258
send_tree,1196,1238
btHashMap<>,1188,1378
_calc_* (library),1176,1618
strscan_dec,1168,1228
_idct_* (library),1164,1223
_ctr_* (library),1164,1958
_check_* (library),1164,1665
_time_* (library),1162,1348
dmHashInit64(),1152,1232
static_ltree,1152,1181
_buf_* (library),1148,1898
_zlib_* (library),1144,1625
dmHashInit32(),1140,1220
global_select,1132,1226
dmHashReverseErase64,1129,1198
dmExtension,1120,2220
btCollisionObject,1112,2115
dmHashUpdateBuffer32(),1099,1190
[section .bss],1096,0
Vectormath,1096,1278
dmHashReverseErase32,1093,1162
_mod_* (library),1092,1521
LogInternal,1084,1144
btBoxBoxCollisionAlgorithm,1084,2399
btConvexInternalAabbCachingShape,1076,1703
btCollisionShape,1072,1908
_buffer_* (library),1067,1321
_fromdB_* (library),1060,1096
dmResourceProvider,1060,2646
_SceneDesc_* (library),1058,3300
glfwAndroidFlushEvents,1052,1155
mapping_inverse,1052,1100
btSphereTriangleCollisionAlgorithm,1052,2465
dmHashBuffer32,1051,1114
btPolyhedralConvexAabbCachingShape,1048,1691
btPolyhedralConvexShape,1048,1615
_ecdsa_* (library),1048,1808
btSphereSphereCollisionAlgorithm,1044,2447
_dispatch_* (library),1040,1321
_ccall_* (library),1032,1131
_LOOKUP_* (library),1032,1126
_sha1_* (library),1032,1659
_Key_* (library),1024,1115
char2escape,1024,1052
crc_lookup,1024,1051
vwin512,1024,1048
FT0,1024,20
FT1,1024,20
FT2,1024,20
FT3,1024,20
RT0,1024,20
RT1,1024,20
RT2,1024,20
RT3,1024,20
btGjkConvexCast,1020,1458
dmHashReverse64Alloc(),1002,1092
dmFileDescriptor,992,1687
_base64_* (library),980,1120
_bcread_* (library),978,1026
compress_block,976,1039
dmHashReverse32Alloc(),970,1060
dmMutex,968,1349
deflate_stored,964,1011
_md5_* (library),960,1575
_unw_* (library),960,1998
_miller_* (library),956,1005
dmHashBuffer64,951,1014
serialize_get,948,994
cpcparser,940,998
bcwrite_proto,940,986
dmPath,940,1166
btRayAabb(),936,1023
[section .data],935,935
dmHashReverse64,916,980
btRotationalLimitMotor,916,1121
expr_table,914,957
btPerturbedContactResult,912,1121
_mul_* (library),908,952
chacha20_block,900,947
_ShaderDesc_* (library),898,2018
K,896,930
floor1_inverse1,892,956
dmHashReverse32,884,948
_Emitter_* (library),883,2172
b2WorldManifold,880,996
b2EdgeShape,880,1586
_poly1305_* (library),880,1225
tls1_prf,868,925
dmZlib,856,1041
_chacha20_* (library),856,1203
insertleaf(),852,924
gc_onestep,844,925
dmImage,840,1488
_profile_* (library),838,1227
_verify_* (library),836,1041
btPairCachingGhostObject,836,1479
ciphersuite_preference,832,871
_prepare_* (library),832,967
_compressHC2_* (library),832,1156
_comment_* (library),829,1046
_ctx_* (library),816,1958
_GlyphBank_* (library),813,1988
_combine_* (library),812,859
deflate_huff,812,857
_vmeta_* (library),812,1948
b2CollidePolygonAndCircle(),800,944
_bisect_* (library),792,849
DebugDrawcallback,792,1383
btBridgedManifoldResult,788,994
crc32,780,834
btTriangleConvexcastCallback,780,1138
dmThread,780,1475
fill_window,772,816
b2Joint,764,1313
btUnionFind,764,1181
_gc_* (library),758,1248
adler32,752,792
btTriangleRaycastCallback,752,1075
_glfwInput,740,27
b2CircleShape,740,1396
dmResourceProviderFile,740,1325
b2CollideEdgeAndCircle(),732,870
__udivmoddi4,720,765
b2PositionSolverManifold,716,856
intersectRectQuad2(),712,774
_clib_* (library),706,939
btSphereShape,700,1522
_func_* (library),688,1027
_zbuild_* (library),676,771
_MaterialDesc_* (library),674,1702
cullPoints2(),672,743
small_prime,672,700
dmResourceProviderArchivePrivate,668,1186
_is_* (library),668,1007
_ccm_* (library),668,1077
_entropy_* (library),664,1031
match,656,710
make_current,652,745
deflateInit2_,648,710
_prf_* (library),648,806
CProfileNode,644,1179
res_unpack,643,686
ANativeActivity_onCreate,641,714
_ThumbV7PILongThunk_* (library),636,5051
b2GridAndPolygonContact,632,1239
b2GridAndCircleContact,632,1232
b2Mat33,628,947
btClosestNotMeConvexResultCallback,620,1010
_bc_* (library),616,669
b2StackAllocator,616,1066
b2ChainAndPolygonContact,604,1220
b2ChainAndCircleContact,604,1213
dmAndroid,600,983
_free_* (library),598,1044
bottomup(),596,703
inflateSync,596,640
auxsort,596,636
_cjson_* (library),592,722
_unroll_* (library),584,632
glfwAndroidUpdateDpad,580,650
_glfwPlatformGetWindowRefreshRate,576,658
_emutls_* (library),569,793
longest_match,568,614
mdct_backward,566,628
_substruct_* (library),566,655
global_connect,560,623
_lex_* (library),560,883
dmConditionVariable,556,1073
supported_ciphersuites,552,39
_initialize_* (library),548,619
touchById,548,606
_handshake_* (library),548,686
_alt_* (library),544,913
_prng_* (library),544,701
_glfwPlatformInit,540,606
poly1305_process,540,589
b2FindMaxSeparation(),536,650
_glfwChooseFBConfig,536,588
_FontDesc_* (library),534,1634
btBoxBoxDetector,532,938
_unused_* (library),530,586
b2AABB,524,629
_resample_* (library),524,801
glfwDisable,520,612
dmTrigLookup,516,609
_dist_* (library),512,539
vwin256,512,536
FSb,512,292
deflateSetDictionary,508,561
b2PolygonAndCircleContact,508,1111
b2EdgeAndPolygonContact,508,1097
b2EdgeAndCircleContact,508,1090
b2PolygonContact,508,1048
b2CircleContact,508,1041
floor0_inverse1,504,552
dmGameSystemDDF,504,5958
propagatemark,502,554
_TextureSet_* (library),497,810
opt_setmembership,496,562
_Matrix4_* (library),496,1311
glfwGetTouch,480,541
__udivmodsi4,480,525
[section .init_array],480,480
_glfwInputDeactivation,476,547
_ip6_* (library),472,542
_glfwClearInput,472,536
oggbyte_set4,472,517
_grow_* (library),460,535
tremolo_mergesort,460,510
floor1_inverse2,456,520
cp_declarator,456,502
_glfwPlatformTerminate,452,523
_serialize_* (library),450,769
luaopen_package,448,512
fpconv_strtod,440,502
luaopen_ffi,440,500
deflateCopy,440,484
glfwOpenWindowHint,436,535
_sig_* (library),436,534
_TextureImage_* (library),434,802
luaL_traceback,431,494
pem_pbkdf1,424,483
_compute_* (library),424,614
glfwEnable,420,511
removeleaf(),420,489
meth_receivefrom,420,485
inflateInit_,420,481
deflateEnd,416,491
dmPoolAllocator,416,726
_TileSet_* (library),415,1218
oggbyte_read4,412,458
_build_* (library),408,499
_VertexAttribute_* (library),408,1204
jc,404,511
_rsassa_* (library),400,460
parse_body,400,459
_x520_* (library),400,435
_traverse_* (library),400,562
operator new(),398,640
ConfigFileGetFloat(),396,484
gcm_mult,396,453
dmPPrint,396,722
glfwGetWindowParam,392,491
ll_loadfunc,392,452
_Mesh_* (library),392,481
lj_bcread,390,432
dmHashBufferNoReverse64,388,476
expr_primary,388,433
lex_number,384,443
[LOAD #1 [R]],381,381
ConfigFileGetInt(),380,466
btDbvtNodeEnumerator,380,660
inet_pushresolved,376,442
engine_main(),364,432
_cur_* (library),364,429
collect_fd,364,423
_JNIEnv,364,967
socket_recvfrom,360,424
_crypt_* (library),360,950
ov_bitrate,359,402
_SpriteDesc_* (library),357,935
_glfwParseGLVersion,356,424
meth_sendto,356,416
unwind_phase2(),352,475
glfwExtensionSupported,352,423
meth_setpeername,352,417
socket_sendto,352,414
_LabelDesc_* (library),350,644
LZ4_loadDictHC,347,394
socket_connect,344,407
inflateCopy,344,388
_ContactPointResponse_* (library),344,473
bcemit_store,342,387
_glfwShowKeyboard,340,406
_CollisionObjectDesc_* (library),340,969
_find_* (library),338,367
b2EdgeSeparation(),332,442
_bitmask_* (library),332,430
_zeros_* (library),332,548
meth_receive,328,437
_de_* (library),328,453
_glfwPlatformSwapBuffers,328,401
stbi__get16be(),328,395
inet_trybind,324,385
meth_accept,324,384
_g_* (library),324,425
_packet_* (library),323,430
_RenderTargetDesc_* (library),322,928
lua_newstate,321,382
dmStrError(),320,387
auxiliar_tostring,320,386
socket_send,320,380
tcp_create,320,379
mpi_montmul,320,364
_zdefault_* (library),320,408
_128_* (library),320,681
_192_* (library),320,681
_256_* (library),320,681
lex_longstring,318,365
_gxx_* (library),317,386
b2PulleyJointDef,316,429
dmHashEnableReverseHash,316,388
mgf_mask,316,373
btNullPairCache,316,1974
socket_write,312,373
socket_recv,312,372
_clear_* (library),310,506
Particle_IsSleeping,308,376
inflateReset2,308,354
_fff_* (library),308,638
rehashtab,306,348
timeout_getretry,304,369
socket_read,304,364
_HttpRequest_* (library),304,644
dmUtf8,304,522
btGjkEpaPenetrationDepthSolver,300,618
_decode_* (library),300,392
_gather_* (library),300,372
_vmevent_* (library),300,431
socket_gaistrerror,296,395
_drbg_* (library),296,369
_name_* (library),296,342
_update_* (library),296,794
_state_* (library),296,581
b2DistanceProxy,288,405
updatewindow,288,333
_lua_* (library),288,422
strscan_double,286,317
parse_assignment,284,349
err_unwind,282,367
_CollisionShape_* (library),282,593
socket_accept,280,342
meth_connect,280,341
init_block,280,323
dmRenderDDF,276,3325
_PropertyDeclarations_* (library),274,488
_RenderPrototypeDesc_* (library),274,1108
b2WorldRayCastWrapper,272,384
fetchleaves(),272,371
ConfigFileGetString(),272,363
[section .dynamic],272,272
_TextureSetAnimation_* (library),270,767
dmStrTok(),268,336
dmProfile,268,2982
lua_equal,266,308
_Modifier_* (library),266,624
timeout_get,264,324
_randomize_* (library),264,314
inet_tryconnect,264,312
strscan_hex,264,308
_key_* (library),261,396
entropy_update,260,323
process_input,260,322
deflateBound,260,305
gola_fixup,260,303
_FontMap_* (library),258,827
_obj_* (library),258,395
_char_* (library),257,286
ecp_modp,256,297
_length_* (library),256,285
_ulp_* (library),256,285
rescale_n,256,282
vwin128,256,280
FSb2,256,277
FSb3,256,277
FSb4,256,277
SB1,256,276
SB2,256,276
SB3,256,276
SB4,256,276
SB5,256,276
SB6,256,276
SB7,256,276
SB8,256,276
RSb,256,20
_zdist_* (library),256,333
luaL_loadfilex,255,318
_SpriteGeometry_* (library),253,442
meth_send,252,358
btSingleContactCallback,252,470
strbuf_resize,252,314
nd_mul2k,252,277
dmPhysicsDDF,252,2981
_dynamic_* (library),251,314
_LightDesc_* (library),250,420
_StreamDesc_* (library),250,413
b2GetPointStates(),248,336
_glfwAndroidSetFullscreenParameters,248,332
deflateParams,248,310
make_assoc,248,307
SupportVertexCallback,248,445
_Gamepad_* (library),248,347
_zlength_* (library),248,329
_Animation_* (library),246,673
_Model_* (library),245,593
_phase2_* (library),244,426
bcread_fill,244,288
_cont_* (library),244,518
_push_* (library),242,319
b2ClipSegmentToLine(),240,326
_glfwAndroidSetInputMethod,240,315
dmLogUnregisterListener,240,312
onSaveInstanceState,240,308
onDestroy,240,298
parse_args,240,283
operator delete(),239,548
operator delete[](),239,548
_ModelDesc_* (library),238,750
inflateInit2_,236,298
_date_* (library),236,287
ov_read,236,276
_malloc_* (library),236,353
b2Timer,236,480
_EmbeddedInstanceDesc_* (library),235,655
_InstanceDesc_* (library),235,612
_SoundDesc_* (library),235,723
matrixToEulerXYZ(),232,327
auxiliar_checkgroup,232,300
_glfwResetKeyboard,232,299
ov_comment,231,274
luaopen_base,229,290
b2CollideCircles(),228,332
udp_create,228,287
ov_info,228,268
Particle_GetInstanceStats,226,307
dmOpaqueHandleContainer<>,224,330
dmZip,224,916
lua_lessthan,221,250
_terminate_* (library),220,303
searchpath,220,279
meth_bind,220,278
_struct_* (library),220,267
strscan_bin,218,246
_index_* (library),216,279
_lookup_* (library),216,276
ResourcePreloader,216,275
expr_toreg,216,259
_CameraDesc_* (library),215,536
luaL_findtable,213,244
SegmentSqrDistance(),212,304
dmEngineCreate(),212,295
_socket_* (library),212,280
auxiliar_newclass,212,278
meth_setsockname,212,277
zip_close,212,254
btCapsuleShapeZ,212,503
_CollectionInstanceDesc_* (library),209,571
_CollectionDesc_* (library),209,544
_Register_* (library),209,11337
socket_waitfd,208,270
fpconv_init,208,268
dmHashBufferNoReverse32,208,264
btCapsuleShapeX,208,499
_ResourceEntry_* (library),207,451
_Bone_* (library),207,389
operator new[](),206,416
_TileCell_* (library),206,649
b2TestOverlap(),204,303
dLineClosestApproach(),204,303
socket_strerror,204,300
_glfwRefreshContextParams,204,278
camellia_feistel,204,269
_ComponentDesc_* (library),204,454
dmGameObjectDDF,204,2523
debug_framepc,202,232
socket_ioerror,200,295
applyAnisotropicFriction(),200,292
_YCbCr_* (library),200,273
glfwAccelerometerEnable,200,272
debug_localname,200,264
process_cmd,200,260
_SetGridShapeHull_* (library),200,321
luaopen_io,199,258
ExtensionRegister,199,215
ov_clear,197,238
dmHashReverseSafe64Alloc(),196,288
tcp_open,196,253
udp_open,196,253
deflateResetKeep,196,245
CProfileIterator,196,650
LZ4_compressHC,195,242
_Create_* (library),195,467
Particle_SetPosition,193,262
Particle_SetRotation,193,262
func,192,309
Particle_SetScaleAlongZ,192,264
deflateReset,192,253
meth_listen,192,252
finalize,192,249
LZ4_compressHC2,192,240
tcp_methods,192,220
_glfwWin,192,25
_one_* (library),192,308
_supported_* (library),192,218
lua_gc,191,274
_MeshDesc_* (library),191,646
dmArrayUtil,188,261
dmLogRegisterListener,188,258
b2ContactFilter,188,425
_Cubemap_* (library),188,602
_Reboot_* (library),188,599
__float128,187,325
__int128,187,325
bool,187,325
char,187,325
double,187,325
float,187,325
int,187,325
long,187,325
long double,187,325
long long,187,325
short,187,325
signed char,187,325
unsigned __int128,187,325
unsigned char,187,325
unsigned int,187,325
unsigned long,187,325
unsigned long long,187,325
unsigned short,187,325
void,187,325
wchar_t,187,325
LZ4_slideInputBufferHC,187,242
Particle_NewPrototype,186,256
lua_yield,186,250
_callback_* (library),186,235
parse_label,186,230
_SetCamera_* (library),186,436
b2PrismaticJointDef,184,277
dmHashReverseSafe32Alloc(),184,276
_group_* (library),184,247
protected_,184,243
cp_errmsg,184,242
_reset_* (library),184,242
gc_finalize,184,233
newtab,184,223
lua_setmetatable,183,238
_IK_* (library),183,365
_array_* (library),182,230
cpwriter,182,223
_EmbeddedComponentDesc_* (library),182,530
computeIconifiedState,180,250
_glfwInputKey,180,242
inflateSetDictionary,180,233
dmLZ4,180,382
_TileLayer_* (library),179,526
_toreg_* (library),178,262
gc_mark,178,256
Particle_SetScale,178,244
luaL_gsub,178,220
lj_parse,178,219
_HttpResponse_* (library),178,341
_LuaSource_* (library),178,333
lua_concat,177,226
LZ4_loadDict,177,222
_PlaySound_* (library),177,589
EngineMainThread(),176,253
glfwAndroidHandleCommand,176,249
glfwAndroidPollEvents,176,246
socket_select,176,238
luaopen_jit,176,236
optset,176,215
_RayCastResponse_* (library),176,295
_ContactPoint_* (library),176,289
LZ4_saveDictHC,175,222
_TileGrid_* (library),174,472
meth_getfamily,172,283
_glfwPlatformOpenWindow,172,244
getfd,172,226
_pkcs_* (library),172,270
_dec_* (library),172,241
b2DistanceJointDef,168,260
dmEngineGetResult(),168,259
b2WheelJointDef,168,257
luaL_execresult,168,232
luaL_pushmodule,168,232
inflateReset,168,213
dmRigDDF,168,1688
_ModelPlayAnimation_* (library),167,494
luaL_newmetatable,166,222
onWindowFocusChanged,164,233
inet_trydisconnect,164,231
btSingleSweepCallback,164,360
stbi__get8(),164,228
LooperCallback,164,227
floor0_inverse2,164,212
ctype_preptype,164,211
lua_pushcclosure,163,218
luaL_openlibs,162,224
expr_discharge,160,239
auxiliar_checkclass,160,228
oggbyte_read1,160,206
indexes,160,184
luaL_ref,159,200
luaL_optlstring,158,206
bcemit_nil,158,185
_LuaModule_* (library),158,435
luaopen_math,157,218
LZ4_createHC,157,202
_validate_* (library),156,213
dmStrlCat(),156,207
_len_* (library),156,201
_PlatformProfile_* (library),154,344
_android_* (library),152,340
debug_putchunkname,152,219
btSingleRayCallback,152,342
adler32_combine64,152,202
adler32_combine,152,200
gola_resolve,152,197
copy_slot,152,194
_CollisionResponse_* (library),152,275
_TriggerResponse_* (library),152,271
_GamepadMapEntry_* (library),152,267
udp_methods,152,180
_InputBinding_* (library),152,261
_RigAnimation_* (library),152,257
_buffering_* (library),152,259
_resetStreamHC_* (library),151,206
lua_close,150,208
_std_* (library),150,239
dmEngineInitialize(),148,232
_platform_* (library),148,357
_select_* (library),148,196
strscan_oct,148,192
derive_mpi,148,191
_Vector3_* (library),148,407
_Vector4_* (library),148,407
_Point3_* (library),148,401
_Quat_* (library),148,394
luaopen_string,147,210
_EventKey_* (library),147,390
_call_* (library),146,201
bt32BitAxisSweep3,144,443
btAxisSweep3,144,423
ResourceTypeContextGetContextByHash(),144,239
btEmptyAlgorithm,144,1115
_glfwAndroidVerifySurfaceError,144,223
ctype_prepqual,144,207
deflatePrime,144,189
_EmitterKey_* (library),144,255
zip_open,144,185
_ManifestHeader_* (library),143,523
lua_newuserdata,142,196
buf_grow,142,183
b2RevoluteJointDef,140,229
b2WeldJointDef,140,225
onConfigurationChanged,140,211
luaL_fileresult,140,204
onLowMemory,140,200
bcemit_INS,140,199
inflateResetKeep,140,189
des3_set2key,140,185
des3_set3key,140,185
index2adr,140,182
Particle_GetTileSource,139,210
Particle_SetTileSource,139,210
Particle_SetRenderConstant,139,198
LZ4_resetStreamStateHC,139,194
luaL_setfuncs,138,200
bcemit_branch,138,184
fscope_end,138,181
Particle_SetMaterial,137,213
Particle_ReloadPrototype,137,210
Particle_GetMaterial,137,206
meth_close,136,243
glfwAndroidUnregisterOnActivityResultListener,136,230
glfwAndroidUnregisterOnCreateListener,136,222
close_state,136,196
ov_open,136,192
bcwrite_ktabk,136,166
tokennames,136,163
btConcaveShape,136,526
_RigScene_* (library),136,461
_mem_* (library),136,279
lua_getfield,135,186
luaJIT_setmode,135,182
_test_* (library),135,230
lua_tonumberx,134,202
_resetStream_* (library),133,186
_ManifestFile_* (library),133,314
_glfwPlatformGetJoystickParam,132,242
inet_tryaccept,132,195
_mad3sizes_* (library),132,195
_glfwPreMain,132,193
strbuf_free,132,192
gc_sweep,132,189
flush_pending,132,178
socket_bind,132,176
_GamepadMap_* (library),132,353
_Material_* (library),132,343
_onCreate_* (library),132,79
dmGuiDDF,132,1525
lua_tointegerx,131,184
_string_* (library),130,200
_PropertyDeclarationEntry_* (library),130,346
_MeshSet_* (library),130,280
lua_setfield,129,180
lua_getlocal,129,174
btDbvtTreeCollider,128,390
meth_setfd,128,235
debug_varname,128,190
_glfwStringInExtensionString,128,189
_eht_* (library),128,177
_SetConstantParticleFX_* (library),128,265
fixedtables.distfix,128,164
_Mouse_* (library),128,223
_ext_* (library),128,162
_ContactPointEvent_* (library),128,251
_parity_* (library),128,161
_ScriptMessage_* (library),128,249
_RequestRayCast_* (library),128,245
_SplinePoint_* (library),128,241
_AnimationTrack_* (library),128,237
vwin64,128,151
last4,128,150
ComponentTypeAnim63,128,36
ComponentTypeGui3066,128,37
ComponentTypeMesh1197,128,38
ComponentTypeScript64,128,38
LiveUpdateExt994,128,33
ResourceTypeAnim35,128,35
ResourceTypeAnimationSet103,128,44
ResourceTypeCollection374,128,42
ResourceTypeGameObject231,128,42
ResourceTypeGui308,128,35
ResourceTypeGuiScript158,128,41
ResourceTypeLua170,128,35
ResourceTypeScript152,128,38
g_Listeners,128,28
b2Draw,128,537
_bitrate_* (library),127,178
luaL_checklstring,126,176
adjuststack,126,170
b2FrictionJointDef,124,213
auxiliar_checkboolean,124,194
_glfwInputMouseClick,124,193
err_argmsg,124,189
var_new,124,180
luaL_optinteger,124,178
inflateGetDictionary,124,177
_safe_* (library),124,176
jmp_patchtestreg,124,173
luaL_addvalue,124,170
socket_listen,124,170
