filename,compressed,uncompressed
editor/code/view__init,46709,152818
editor/gl/vertex2,73101,151676
editor/prefs_dialog,69512,139655
editor/engine/build_errors,71366,138054
editor/math,74605,136790
editor/rulers,65863,133839
editor/color_dropper,62940,132726
editor/collection__init,24816,127209
editor/build_errors_view,63214,124954
editor/gl/texture,62659,122524
icons/document.iconset/icon_256x256@2x.png,121199,121922
localization/en.editor_localization,28240,120783
editor/updater,62133,120472
_unpack/x86_64-macos/lib/libgluegen_rt.dylib,8539,119936
editor/editor_extensions/runtime,60611,118469
editor/lsp/jsonrpc,59437,117781
builtins/assets/images/logo/logo_blue_512.png,116328,117668
localization/zh_CN.editor_localization,30538,117323
_unpack/x86_64-macos/lib/libnativewindow_awt.dylib,4033,117080
editor/pipeline/texture_set_gen,57706,116276
localization/pt_BR.editor_localization,28113,114716
editor/gviz,59413,114522
editor/gl/vertex,60124,114389
libexec/x86_64-macos/liboggz.dylib,26759,113696
editor/fs,59658,111087
editor/atlas__init,29937,111006
editor/code/preprocessors,53775,110349
editor/gui_clipping,54628,110347
_unpack/x86_64-macos/bin/lsp/lua/script/parser/compile.lua,17608,109472
editor/scene__init,32511,109196
editor/ui__init,31746,108414
doc/gui_script.cpp_doc.sdoc,17632,108374
splash.png,103703,106623
SourceSansPro-Italic.ttf,53049,103828
editor/font__init,24241,103774
SourceSansPro-SemiBoldItalic.ttf,52889,103556
editor/collision_object__init,23683,102595
libjfxmedia_avf.dylib,36815,101376
libexec/x86_64-macos/zipalign,43259,99648
editor/app_view__init,32851,99412
editor/tile_source__init,26506,98187
net/jpountz/util/linux/s390x/liblz4-java.so,39717,97464
editor/code/data__init,26853,97433
editor/resource_update,48470,97409
editor/collection_common,47016,97250
editor/texture_set,46796,96876
editor/html_view,45748,95904
editor/disk,47860,95174
editor/analytics,50335,94932
icons/app.iconset/icon_256x256@2x.png,91065,91745
icons/app.iconset/icon_512x512.png,91065,91745
editor/boot_open_project,43748,90427
libprism_sw.dylib,37347,90304
libdecora_sse.dylib,29397,89696
games/skullhorde.jpg,87328,87487
editor/keymap,41530,85981
editor/tile_map__init,25315,85974
editor/notifications,39925,82142
icons/svg_icons.html,18562,81990
editor/particle_lib,40110,80043
dynamo/graph__init.class,25899,79389
editor/pose,39493,79242
editor/resource_watch,39579,79041
editor/library,42337,78931
games/boreblasters.jpg,78476,78585
editor/code_completion,40429,78145
editor/git,41173,77985
editor/attachment,37942,77891
_unpack/x86_64-macos/bin/lsp/lua/script/core/completion/completion.lua,13328,77735
games/superweird.jpg,77560,77593
editor/editor_extensions/vm,42176,77450
editor/core,38807,76698
libexec/x86_64-macos/libogg.dylib,19179,76480
editor/pipeline,38221,76355
editor/protobuf_forms,37075,75696
editor/game_object_common,36771,75455
doc/dmsdk-graphics-graphics.h_doc.sdoc,10761,75259
builtins/scripts/mobdebug.lua,19766,75143
editor/texture_util,36606,75030
games/craftomation101.jpg,74492,74527
games/warnament.jpg,74154,74222
libexec/x86_64-macos/oggz-validate,10125,73576
editor/app_manifest__init,19555,73273
editor/game_object__init,17836,72867
editor/scene_cache,36773,72478
editor/engine,37324,71177
editor/engine/native_extensions,35370,70646
games/tinyracing.jpeg,70195,70354
doc/luasocket-luasocket.doc_h_doc.sdoc,9877,69424
antlr/CppCodeGenerator.class,31830,69247
net/jpountz/util/linux/i386/liblz4-java.so,28871,68840
editor/code/script_annotations,32893,68834
internal/node__init.class,22278,68600
libprism_es2.dylib,22281,68528
libjavafx_font.dylib,19592,67936
editor/editor_extensions/ui_docs,34162,66812
lib/classes.dex,30040,66724
games/familyisland.jpg,66499,66615
editor/editor_extensions/commands,32876,66315
_unpack/x86_64-macos/bin/lsp/lua/script/vm/compiler.lua,10410,66188
editor/editor_extensions/docs,21268,65242
logo_blue.png,63647,64801
_unpack/x86_64-macos/bin/lsp/lua/script/parser/luadoc.lua,10139,63740
editor/code/script_intelligence,29751,63521
editor/graph_util,31140,63467
editor/view,30483,63411
editor/progress,32565,63348
editor/pipeline/bob,31961,63013
editor/types__init,18578,62069
libfxplugins.dylib,19677,61888
editor/fxui/combo_box,31516,61810
antlr/CSharpCodeGenerator.class,28367,60371
editor/code/script_compilation,29010,59940
lib/luajit-share.zip,58004,59551
editor/lsp/async,30562,59228
editor/editor_extensions/zip,30432,58401
doc/gameobject_script.cpp_doc.sdoc,9700,58220
doc/scripts-script_resource.cpp_doc.sdoc,9956,57720
editor/editor_localization_bundle,26311,56735
antlr/JavaCodeGenerator.class,27222,56271
games/monkeymart.jpg,55229,56030
doc/render-render_script.cpp_doc.sdoc,11273,55312
editor/background,26690,55241
antlr/PythonCodeGenerator.class,27221,54595
editor/protobuf__init,16613,54223
editor/game_object_non_editable__init,11882,54065
editor/defold_project_search,26926,53937
editor/model__init,15396,53925
doc/dmsdk-gameobject-gameobject.h_doc.sdoc,6825,53863
editor/ui/bindings,27404,53678
editor/editor_extensions/prefs_functions,26242,52884
editor/sentry,27174,52530
editor/sprite__init,15410,52416
editor/diff_view,25922,52391
games/fatesofort.jpg,52236,52268
editor/defold_project__init,16708,50970
_unpack/x86_64-macos/bin/lsp/lua/script/provider/provider.lua,8178,50967
games/solitairejazztravel.jpg,50345,50523
editor/ui/fuzzy_combo_box,25776,49647
editor/scene_shapes,24319,49601
editor/lua,26091,49286
editor/pipeline/shader_gen,24546,49120
builtins/fonts/vera_mo_bd.ttf,27238,49052
editor/code/script__init,15200,48709
editor/scene_async,25158,48222
doc/script_vmath.cpp_doc.sdoc,7458,47741
editor/build,24531,47396
editor/editor_extensions/actions,24439,47359
editor/editor_extensions/ui_docs__init,17021,47243
editor/gl__init,12940,47096
editor/code/syntax,23447,46971
games/plaguelords.jpg,46166,46273
editor/shared_editor_settings,22928,45903
editor/workspace__init,14917,45385
org/objectweb/asm/ClassReader.class,22697,45120
editor/material__init,13965,45034
games/lookyourloot.jpg,44393,44569
editor/editor_extensions/http_server,22753,44397
games/duozombies.jpg,44021,44360
editor/fuzzy_text,23201,44312
editor/resource_dialog,22844,44272
editor/error_reporting,22778,44128
editor/engine_profiler,21835,43869
editor/texture/engine,22445,43440
editor/curve_view__init,13728,43401
editor/resource__init,13001,43338
dialogs.css,5391,43016
editor/editor_extensions/ui_components__init,14155,42807
Defold.app/Contents/_CodeSignature/CodeResources,42782,42782
editor/cubemap__init,12077,42473
editor/properties__init,14321,42254
builtins/assets/meshes/sphere.dae,8420,42121
editor/model_util,20364,42071
editor/slice9,21413,41465
javax/vecmath/Matrix4d.class,16540,41153
editor/validation,21617,41142
editor/recent_files,20844,40537
editor/prefs__init,13616,40359
editor/render_util,19560,40205
_unpack/x86_64-macos/bin/lsp/lua/locale/pt-br/script.lua,12261,40016
editor/label__init,11956,39323
editor/collection_non_editable__init,9493,39066
editor/mesh__init,11994,38601
google/protobuf/descriptor.proto,11724,38497
editor/gl/types,19672,37794
editor/command_requests,19265,37778
editor/lsp/server__init,12484,37666
editor/http_server/prefs,18845,37415
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-tw/script.lua,12341,37244
javax/vecmath/Matrix4f.class,15463,37124
editor/boot,19418,37093
doc/dmsdk-resource-resource.h_doc.sdoc,4671,36895
editor/ui/proxy,10994,36721
editor/lsp__init,12091,36631
editor/settings__init,10025,36573
editor/cljfx_form_view__init,12978,36532
javafx-swt.jar,34141,36208
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-cn/script.lua,12032,36160
icons/document.iconset/icon_128x128@2x.png,35882,36060
icons/document.iconset/icon_256x256.png,35882,36060
_unpack/x86_64-macos/bin/lsp/lua/locale/en-us/script.lua,11173,36054
editor/code/data/LayoutInfo,16353,36025
doc/dmsdk-gameobject-component.h_doc.sdoc,4085,35837
editor/gl/shader/ShaderLifecycle,15754,35749
_unpack/x86_64-macos/bin/lsp/lua/script/parser/guide.lua,6458,35733
editor/editor_extensions/prefs_docs,16812,35366
editor/ns_batch_builder,18420,35291
_unpack/x86_64-macos/bin/lsp/lua/locale/pt-br/meta.lua,10371,35204
icons/app.iconset/icon_128x128@2x.png,34815,34940
editor/asset_browser__init,12302,34921
editor/gl/pass,19268,34893
doc/scripts-script_physics.cpp_doc.sdoc,6149,34848
icons/app.iconset/icon_256x256.png,34668,34787
editor/texture/math,17995,34773
editor/resource/FileResource,15216,34736
editor/debug_view__init,11974,34520
editor/util,18141,34505
cljs/tools/reader.cljs,8447,34392
_unpack/shared/luajit/jit/dis_x86.lua,10498,34234
editor/sound__init,9498,34164
editor/editor_extensions/graph__init,11936,33634
editor/handler__init,11169,33604
editor/yaml,16508,33264
antlr/actions/csharp/ActionLexer.class,11333,32774
editor/code/shader_compilation,15754,32742
editor/fxui__init,11749,32608
_unpack/x86_64-macos/bin/lsp/lua/locale/en-us/meta.lua,9377,32503
doc/dmsdk-script-script.h_doc.sdoc,4839,32471
antlr/actions/python/ActionLexer.class,11171,32284
org/objectweb/asm/MethodWriter.class,15528,32222
javax/vecmath/Matrix3d.class,15289,32141
editor/gl/shader__init,10503,31973
cljs/core/async.cljs,8573,31929
bundle.editor_script,5228,31917
editor/form,17014,31860
doc/dmsdk-render-render.h_doc.sdoc,4072,31840
antlr/actions/cpp/ActionLexer.class,11324,31796
builtins/assets/images/logo/logo_blue_256.png,31705,31777
editor/math__init,9977,31754
editor/scene_layout,15291,31557
editor/console__init,11376,31557
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-tw/meta.lua,10598,31513
editor/resource_node__init,8929,31506
antlr/actions/java/ActionLexer.class,10815,31425
editor/outline_view__init,10843,31413
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-cn/meta.lua,10683,31389
editor/scene_visibility__init,10057,31321
cljs/core/async/impl/ioc_macros.clj,7280,31194
games/voidscrappers.jpg,31012,31150
logo_text.png,30315,31148
editor/camera_editor__init,9178,31001
_unpack/x86_64-macos/bin/lsp/lua/script/core/semantic-tokens.lua,3940,30932
_unpack/shared/luajit/jit/dis_arm64.lua,6836,30867
com/samskivert/mustache/Mustache.java,6675,30321
editor/editor_tab,14703,30314
editor/pipeline/fontc/Glyph,13541,29844
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/parser.lua,6508,29831
editor/resource/ZipResource,13072,29611
logo-ver-outline-white.png,25418,29332
editor/graphics/types__init,9357,29032
editor/ui/fuzzy_choices,14871,29004
internal/transaction__init.class,9206,28705
editor/render_program_utils,13862,28465
editor/code/transpilers__init,7916,28418
_unpack/x86_64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/cpp.lua,5455,28397
engine-profiler/remotery/vis/Code/Remotery.js,6167,28377
builtins/assets/images/logo/logo_256.png,26991,28213
editor/code/resource__init,8681,28209
editor/future,14526,28178
javax/vecmath/GMatrix.class,13808,28162
antlr/ANTLRParser.class,11845,28106
_unpack/x86_64-macos/bin/lsp/lua/script/vm/tracer.lua,4203,28059
_unpack/x86_64-macos/bin/lsp/lua/locale/pt-br/setting.lua,6986,27632
editor/types/Camera,12666,27569
editor/editor_extensions__init,9429,27407
editor/scene_tools__init,9749,27407
editor/code/shader__init,9133,27391
editor/markdown__init,8295,27281
doc/script_sys.cpp_doc.sdoc,6859,26876
editor/code/data/Rect,7966,26777
editor/pipeline/tex_gen,13406,26744
TestScript/TestDdf$Msg$Builder.class,8334,26368
doc/dmsdk-extension-extension_gen.hpp_doc.sdoc,2777,26298
_unpack/x86_64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/c99.lua,5992,26044
editor/code/lang/cish__init,9795,25912
editor/collection_string_data,12764,25854
editor/notifications_view,12537,25693
editor/types/EngineFormatTexture,11427,25310
editor/properties_view__init,9190,25281
editor/types/TextureSetAnimation,11372,25238
_unpack/x86_64-macos/bin/lsp/lua/script/vm/type.lua,4001,25171
editor/gl/texture__init,8251,25091
editor/types/FrustumCorners,11250,25089
builtins/assets/meshes/sphere.gltf,8832,25042
org/projectodd/shimdandy/impl/ClojureRuntimeShimImpl.class,5834,24928
editor/system,13731,24691
editor/render_pb__init,7193,24514
editor/model_scene__init,7260,24509
editor/code/util,13089,24408
com/googlecode/javaewah/EWAHCompressedBitmap.class,10944,24400
com/googlecode/javaewah32/EWAHCompressedBitmap32.class,10753,24220
editor/scene_shapes__init,9418,24202
editor/collision_groups,12468,24123
logo.png,23779,24099
editor/display_profiles__init,7247,23914
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-tw/setting.lua,7335,23781
editor/engine/build_errors__init,7991,23657
editor/search_results_view__init,7785,23633
editor/buffers__init,7523,23622
_unpack/x86_64-macos/bin/lsp/lua/locale/en-us/setting.lua,6573,23561
editor/rig,11850,23535
editor/types/TextureSetAnimationFrame,10495,23438
_unpack/x86_64-macos/bin/lsp/lua/script/files.lua,5685,23379
doc/dmsdk-resource-resource_gen.hpp_doc.sdoc,2557,23335
editor/keymap__init,9060,23301
editor/types/Image,10484,23168
editor/gl/vertex__init,8025,23083
libprism_common.dylib,6287,22928
_unpack/x86_64-macos/bin/lsp/lua/script/core/code-action.lua,4083,22923
_unpack/x86_64-macos/bin/lsp/lua/script/utility.lua,5759,22860
editor/render_target__init,7026,22858
editor/atlas/AtlasRect,10305,22847
editor/icons,12301,22820
editor/debug,12073,22723
editor/editor_extensions/tile_map,11776,22638
util/http_server__init.class,8025,22566
editor/gl/attribute__init,6312,22552
editor/ui/updater,11481,22484
editor/fs__init,7018,22111
editor/code_completion__init,7330,22066
editor/lua_completion,10977,22041
_unpack/shared/luajit/jit/dis_mips.lua,4871,22010
editor/tile_map_common/Tile,9858,22001
editor/breakpoints_view__init,7606,21926
editor/field_expression,12127,21916
editor/animation_set__init,6764,21860
editor/editor_extensions/runtime__init,7358,21597
doc/scripts-box2d-script_box2d_body.cpp_doc.sdoc,2655,21552
javax/vecmath/Matrix3f.class,9394,21533
editor/gl/attribute/TransformedAttributeValueBinding,9673,21378
util/coll__init.class,7464,21337
editor/camera__init,7422,21261
editor/process,11443,21199
doc/dmsdk-dlib-profile.h_doc.sdoc,2348,21198
editor/debugging/mobdebug__init,6876,21133
editor/types/FrustumPlanes,9401,21008
editor/types/Animation,9459,20959
editor/factory__init,6666,20794
doc/lua_base.doc_h_doc.sdoc,5291,20758
_unpack/shared/luajit/jit/dump.lua,6393,20755
_unpack/x86_64-macos/bin/lsp/lua/script/library.lua,4556,20632
internal/util__init.class,7349,20614
_unpack/x86_64-macos/bin/lsp/lua/script/json-edit.lua,4079,20613
templates/template.gamepads,1037,20609
editor/resource/MemoryResource,8752,20510
_unpack/x86_64-macos/bin/lsp/lua/locale/zh-cn/setting.lua,7043,20483
editor/localization__init,6850,20471
editor/geom__init,7457,20459
editor/dialogs__init,7142,20388
_unpack/shared/luajit/jit/dis_ppc.lua,5769,20301
editor/welcome__init,6882,20223
internal/system__init.class,7079,20089
editor/outline__init,7323,20030
editor/gl/attribute/TransformedAttributeBufferLifecycle,8843,19856
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/lexer.lua,4501,19807
editor/workspace/BuildResource,8119,19771
doc/scripts-script_sound.cpp_doc.sdoc,4407,19766
antlr/DiagnosticCodeGenerator.class,9266,19766
editor/gl/texture/TextureLifecycle,8754,19751
_unpack/x86_64-macos/bin/lsp/lua/script/config/template.lua,2994,19597
editor/editor_extensions/localization,9892,19507
editor/code/data/GestureInfo,8835,19373
_unpack/shared/luajit/jit/dis_arm.lua,4758,19344
TestScript/TestDdf$Msg.class,7278,19249
editor/github,10114,19249
javax/LICENSE.txt,7186,19241
editor/types/TexturePacking,8591,19174
editor/settings_core__init,6841,19150
doc/dmsdk-extension-extension.h_doc.sdoc,2979,19137
_unpack/x86_64-macos/bin/lsp/lua/script/provider/diagnostic.lua,4281,19103
editor/pipeline/font_gen,10067,19085
_unpack/x86_64-macos/bin/lsp/lua/script/vm/global.lua,3372,19068
plumbing/fnk/impl.clj,5320,18995
_unpack/x86_64-macos/bin/lsp/lua/script/client.lua,4045,18952
editor/localization/MessageWithNestedPatterns,8364,18932
editor/game_project__init,5959,18928
editor/pipeline/fontc__init,6651,18914
editor/types/Rect,8485,18897
editor/compute__init,6182,18881
org/objectweb/asm/SymbolTable.class,8607,18866
cljs/tools/cli.cljs,5749,18852
editor/graphics__init,6259,18729
util/num__init.class,6345,18683
editor/handler/Context,8444,18678
editor/collection_proxy__init,5735,18634
internal/node/OverrideNode.class,7495,18630
editor/localization/Join,8389,18594
_unpack/x86_64-macos/bin/lsp/lua/meta/template/string.buffer.lua,6268,18592
internal/graph__init.class,6393,18484
editor/model_loader,9261,18435
doc/dmsdk-dlib-socket.h_doc.sdoc,2810,18426
doc/script_graphics.cpp_doc.sdoc,1024,18414
editor/resource_io,8854,18402
icons/slask/ex.png,4516,18381
editor/protobuf_types__init,6231,18250
editor/lua_parser,8313,18238
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/filter.lua,4207,18213
editor/gl/vertex2__init,5954,18166
editor/targets__init,6713,18075
prelude.lua,3865,17992
antlr/ANTLRLexer.class,7342,17990
editor/grid__init,6688,17904
_unpack/x86_64-macos/bin/lsp/lua/script/luacheck/stages/linearize.lua,4007,17829
_unpack/shared/luajit/jit/bcsave.lua,5246,17827
editor/pose__init,5561,17795
util/path__init.class,6287,17772
editor/ui/fuzzy_choices_popup,9166,17725
editor/buffer__init,5506,17675
editor/curve_view/proxy,5084,17556
_unpack/x86_64-macos/bin/lsp/lua/script/doctor.lua,3903,17551
editor/code/text_file__init,5530,17485
editor/types/Region,7785,17456
editor/bootloader,9244,17425
editor/types/Frustum,7747,17391
editor/editor_extensions/vm__init,6092,17368
editor/scene_selection__init,6245,17362
editor/outline_view/proxy,5014,17355
editor/fxui/proxy,5007,17347
editor/code/data/SpliceInfo,7822,17314
editor/gl/shader/ShaderRequestData,7775,17291
antlr/MakeGrammar.class,8315,17275
editor/localization/Transform,7670,17267
editor/progress/Progress,7759,17242
javax/xml/bind/DatatypeConverterImpl.class,7674,17174
org/objectweb/asm/ClassWriter.class,7278,17166
editor/gl/pass/RenderPass,7624,17111
editor/gl/attribute/AttributeBufferBinding,7814,17099
org/objectweb/asm/Frame.class,8815,17092
editor/types/TextureSet,7663,17091
editor/colors,9190,17075
_unpack/x86_64-macos/bin/lsp/lua/script/workspace/workspace.lua,4057,17029
_unpack/x86_64-macos/bin/lsp/lua/script/plugins/ffi/c-parser/ctypes.lua,3629,16992
editor/code/view/CursorRangeDrawInfo,7559,16941
editor/lsp/base,9190,16906
editor/hot_reload,8993,16900
editor/code/syntax/Match,7575,16882
editor/localization/ListWithNestedPatterns,7479,16850
_unpack/x86_64-macos/bin/lsp/lua/script/fs-utility.lua,3177,16846
editor/script_api__init,5147,16762
antlr/preprocessor/PreprocessorLexer.class,6605,16672
